gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
2404,3916.3,4246.2,2359.03,2397.74,3,3,50,50,9,8,60,67,2347,2835,72,-1
2405,3916.3,5276.2,2380.64,2410.34,3,3,50,50,11,1,60,71,2048,2988,118,-1
2406,3916.3,3762.2,2404.11,2402.23,3,3,50,50,15,21,60,67,3285,2678,93,-1
2407,3916.3,3762.2,2425.25,2389.45,3,3,50,50,17,17,60,64,3871,2496,112,-1
2408,3916.3,3586.8,2432.24,2384.23,2,2,29,50,19,25,39,50,1675,2808,141,-1
2409,3916.3,3586.8,2432.91,2396.19,3,3,50,50,21,25,60,75,2715,2444,37,-1
2410,3916.3,3856.6,2445.89,2417.89,2,3,50,37,22,12,47,70,1004,1969,65,-1
2411,3893.0,3856.6,2459.65,2421.61,2,2,50,50,23,14,60,61,2485,2989,121,-1
2412,3893.0,3856.6,2461.08,2436.57,2,2,20,25,22,18,5,39,661,1173,68,-1
2413,3893.0,3856.6,2473.72,2429.27,2,3,50,50,23,19,60,62,2194,3131,132,-1
2414,3893.0,3856.6,2476.9,2449.04,2,2,50,50,24,22,60,60,2269,3368,76,-1
2415,4141.7,3856.6,2501.03,2448.66,3,3,50,50,18,21,60,64,3107,3361,118,-1
2416,4141.7,3856.6,2500.73,2441.75,2,2,50,50,18,19,60,47,2938,2524,167,-1
2417,4141.7,4454.3,2496.85,2466.71,3,3,50,21,19,6,31,47,2307,1974,60,-1
2418,4220.0,4454.3,2507.24,2468.87,2,3,50,50,21,5,60,63,1900,3256,72,-1
2419,4220.0,4454.3,2517.3,2483.65,2,2,50,20,22,5,30,58,807,2486,52,-1
2420,4220.0,3856.6,2520.67,2476.32,3,3,50,50,20,25,60,78,1299,2819,115,-1
2421,4141.7,3856.6,2527.21,2465.57,2,2,50,50,20,25,60,69,2065,4122,161,-1
2422,4141.7,3856.6,2520.0,2464.97,3,2,50,50,20,25,60,76,1428,2634,118,-1
2423,4141.7,3856.6,2531.38,2457.76,3,2,20,50,21,24,30,46,1271,2379,189,-1
2424,3910.2,4067.9,2533.22,2480.31,3,2,50,50,25,15,60,80,2101,4324,83,-1
2425,3910.2,4462.3,2514.29,2482.61,3,3,50,50,25,7,60,77,1367,3038,139,-1
2426,3910.2,8076.5,2517.49,2503.77,3,3,50,50,25,1,60,59,2741,3535,164,-1
2427,3910.2,8076.5,2530.13,2514.39,2,2,50,50,25,1,60,60,2726,3526,68,-1
2428,6150.0,8076.5,2571.33,2545.2,3,2,50,50,1,1,60,79,1617,6190,64,-1
2429,6150.0,4462.3,2584.36,2572.69,3,3,50,50,1,15,60,82,2721,5352,56,-1
2430,6150.0,7550.0,2618.53,2603.29,3,3,50,27,2,1,37,57,795,3695,26,-1
2431,6150.0,7550.0,2610.91,2610.61,2,3,50,50,2,1,60,69,2330,5340,36,-1
2432,6150.0,7550.0,2619.11,2614.52,2,3,50,50,2,1,60,74,1950,5911,33,-1
2433,6150.0,10329.8,2631.03,2665.37,3,3,50,50,3,1,60,77,2716,5745,46,-1
2434,6150.0,10329.8,2659.15,2718.83,3,3,50,50,4,1,60,69,2747,5633,84,-1
2435,6150.0,10329.8,2666.03,2714.62,3,3,50,50,4,1,60,77,2030,6467,63,-1
2436,6150.0,10329.8,2675.65,2683.58,2,3,50,50,4,1,60,62,2447,5830,110,-1
2437,6150.0,10329.8,2680.92,2721.09,3,3,50,50,4,1,60,67,1865,5160,79,-1
2438,6150.0,10329.8,2665.16,2717.1,3,3,50,50,3,1,60,81,1672,4889,69,-1
2439,6150.0,10329.8,2697.81,2734.22,3,3,50,50,4,1,60,73,1747,6353,74,-1
2440,9516.7,10329.8,2749.16,2731.54,3,3,50,50,1,1,60,67,1608,6155,60,-1
2441,9516.7,10329.8,2756.56,2720.21,3,3,50,50,1,1,60,72,1540,5368,77,-1
2442,9516.7,10329.8,2749.62,2693.55,2,2,50,50,1,1,60,67,2108,5091,53,-1
2443,9516.7,10329.8,2760.98,2711.39,3,2,50,50,1,1,60,68,1938,6113,88,-1
2444,9516.7,10329.8,2782.46,2720.87,3,3,50,50,1,1,60,77,1388,5978,83,-1
2445,9516.7,10329.8,2803.25,2748.97,3,3,50,50,1,1,60,70,1181,5893,78,-1
2446,9516.7,10329.8,2780.8,2778.18,3,3,50,50,1,1,60,80,1889,5473,92,-1
2447,9516.7,7460.0,2773.08,2790.38,3,3,50,50,1,1,60,75,1058,5131,134,-1
2448,9516.7,7460.0,2773.13,2797.52,3,3,50,50,1,1,60,66,1475,5474,137,-1
2449,9516.7,7460.0,2829.73,2821.57,3,3,50,50,1,1,60,77,2112,5592,130,-1
2450,9516.7,6708.5,2843.53,2816.15,3,3,50,50,1,3,60,77,1802,5447,219,-1
2451,9516.7,6708.5,2851.42,2811.04,3,3,50,50,1,3,60,80,2291,6657,244,-1
2452,9516.7,6708.5,2879.82,2801.13,3,3,50,50,1,3,60,66,2442,5319,170,-1
2453,9516.7,6708.5,2884.98,2789.96,3,3,50,50,1,2,60,79,1180,6025,362,-1
2454,9516.7,6708.5,2927.22,2793.61,3,3,50,50,1,2,60,77,2225,6123,388,-1
2455,9516.7,6708.5,2935.79,2808.89,2,3,50,50,1,2,60,68,1972,5407,252,-1
2456,9516.7,7826.7,2937.15,2798.08,3,3,50,50,1,1,60,63,1805,6576,330,-1
2457,9516.7,7826.7,2974.02,2807.24,3,3,50,50,1,1,60,83,1896,5505,213,-1
2458,9516.7,6748.9,2957.79,2790.39,3,3,50,50,1,1,60,72,1293,4075,224,-1
2459,9516.7,6748.9,2941.13,2802.92,3,3,50,50,1,1,60,70,1823,4626,368,-1
2460,9516.7,9288.3,2984.3,2853.15,3,3,50,50,1,1,60,67,947,4404,218,-1
2461,9516.7,9288.3,2976.8,2859.57,3,3,50,50,1,1,60,78,1972,6170,442,-1
2462,9516.7,9288.3,2990.08,2826.84,3,3,50,50,1,1,60,80,1506,5720,385,-1
2463,9516.7,9288.3,2992.33,2828.68,3,3,50,50,1,1,60,75,1710,5608,389,-1
2464,9516.7,9288.3,3010.48,2829.1,3,3,50,50,1,1,60,77,1512,6225,571,-1
2465,9516.7,9288.3,2957.78,2835.5,3,3,50,50,1,1,60,70,1905,5981,570,-1
2466,9516.7,9288.3,2955.07,2874.16,3,3,50,50,1,1,60,78,1044,5536,368,-1
2467,9516.7,9288.3,2918.57,2907.72,3,3,50,50,1,1,60,71,2744,6596,661,-1
2468,9516.7,9288.3,2888.84,2892.08,2,3,50,50,1,1,60,65,3437,4623,385,-1
2469,9516.7,9288.3,2857.2,2878.68,2,3,50,50,1,1,60,66,1605,5086,490,-1
2470,9516.7,9288.3,2864.33,2868.92,3,2,50,50,1,1,60,62,3837,7237,536,-1
2471,9516.7,9288.3,2865.91,2866.97,3,2,50,50,1,1,60,57,1158,4020,264,-1
2472,7827.4,9288.3,2841.33,2863.02,3,3,50,50,3,1,60,69,1684,7115,412,-1
2473,7827.4,9288.3,2835.07,2839.43,3,3,50,50,4,1,60,65,2075,6326,525,-1
2474,7827.4,9288.3,2838.25,2789.36,3,3,50,50,4,1,60,77,1438,6426,600,-1
2475,7827.4,9288.3,2817.03,2773.66,2,2,50,50,3,1,60,65,1503,5685,397,-1
2476,7827.4,9288.3,2783.33,2763.09,2,3,50,50,3,1,60,58,1309,4917,452,-1
2477,7827.4,9288.3,2792.97,2752.17,3,2,50,50,3,1,60,63,1291,5343,498,-1
2478,7827.4,9288.3,2810.4,2719.8,3,2,50,50,3,1,60,68,2796,7037,455,-1
2479,7827.4,9288.3,2779.15,2742.46,3,3,50,50,3,1,60,70,1603,5455,297,-1
2480,7827.4,9288.3,2800.83,2748.11,3,2,50,50,3,1,60,66,1815,7582,256,-1
2481,8689.9,9288.3,2827.23,2737.51,3,3,50,50,2,1,60,72,2261,5977,288,-1
2482,8689.9,9288.3,2839.16,2734.73,3,2,50,50,2,1,60,71,2709,5705,305,-1
2483,8689.9,9288.3,2877.97,2756.38,3,3,50,50,3,1,60,73,1465,6669,391,-1
2484,8689.9,9288.3,2837.07,2804.11,3,3,50,50,2,2,60,67,1974,6130,305,-1
2485,8689.9,9288.3,2849.41,2805.13,3,3,50,50,2,2,60,78,1544,6225,425,-1
2486,7724.1,9288.3,2835.28,2780.84,3,3,50,50,2,2,60,56,2196,5289,275,-1
2487,7724.1,9288.3,2829.17,2807.45,2,3,50,50,2,2,60,69,2786,5126,206,-1
2488,6732.8,9288.3,2816.46,2796.33,3,3,50,50,2,1,60,68,1858,5484,245,-1
2489,6732.8,10717.2,2830.77,2846.23,3,3,50,50,2,1,60,73,2185,6803,228,-1
2490,12000.0,9288.3,2876.44,2788.76,3,3,50,50,1,1,60,74,2413,5434,250,-1
2491,12000.0,9288.3,2923.29,2794.35,3,3,50,50,1,1,60,84,1732,6504,209,-1
2492,12000.0,9288.3,2930.9,2804.5,3,3,50,50,1,1,60,72,2542,5428,160,-1
2493,12000.0,9288.3,2904.73,2798.97,3,3,50,50,1,1,60,70,1766,5033,128,-1
2494,12000.0,9288.3,2868.93,2785.97,3,2,50,50,1,1,60,70,1080,4453,232,-1
2495,12000.0,9288.3,2886.07,2809.16,3,3,50,50,1,1,60,78,1156,5380,285,-1
2496,7730.0,9288.3,2849.03,2841.09,3,3,50,50,1,1,60,84,876,5028,148,-1
2497,7730.0,9288.3,2832.25,2862.06,3,3,50,50,1,1,60,79,953,4792,209,-1
2498,7730.0,9288.3,2839.67,2862.94,3,3,50,50,1,1,60,78,846,4470,461,-1
2499,7730.0,9288.3,2847.65,2859.6,3,3,50,50,1,1,60,85,978,4773,268,-1
2500,6202.9,9288.3,2834.54,2865.65,3,3,50,50,3,1,60,79,924,4753,447,-1
2501,6202.9,9288.3,2806.52,2869.92,2,3,50,50,2,1,60,67,951,4088,313,-1
2502,6202.9,9288.3,2811.92,2860.35,3,3,50,50,2,1,60,68,894,3236,274,-1
2503,6202.9,9288.3,2785.14,2850.44,3,3,50,50,2,1,60,91,807,3610,353,-1
2504,5218.3,9288.3,2761.77,2822.34,2,3,50,50,5,1,60,73,954,3830,321,-1
2505,5218.3,9288.3,2744.59,2804.0,3,3,50,50,4,1,60,80,1324,4461,558,-1
2506,5218.3,9288.3,2738.23,2784.09,2,2,50,50,4,1,60,74,1006,2678,248,-1
2507,5218.3,9288.3,2738.72,2780.94,2,3,50,50,4,1,60,73,803,3895,314,-1
2508,5218.3,9288.3,2714.78,2760.97,3,3,50,50,4,1,60,67,1354,3457,321,-1
2509,4879.9,9288.3,2691.88,2737.94,3,2,50,50,5,1,60,65,943,3479,189,-1
2510,4879.9,9288.3,2687.57,2717.79,3,3,50,50,6,1,60,69,1163,4310,524,-1
2511,4879.9,9288.3,2675.79,2727.12,3,3,50,50,4,1,60,77,963,3195,476,-1
2512,4879.9,9288.3,2674.57,2720.59,3,2,50,50,3,1,60,56,1072,3953,321,-1
2513,4879.9,9288.3,2658.01,2703.27,3,2,50,50,3,1,60,65,1038,3593,365,-1
2514,4879.9,7262.2,2632.32,2647.66,3,3,50,50,4,1,60,66,836,2783,402,-1
2515,4879.9,7262.2,2633.36,2637.21,3,2,50,50,5,1,60,61,1404,2864,539,-1
2516,4879.9,7262.2,2625.15,2601.97,3,2,50,50,5,1,60,63,1990,2788,548,-1
2517,4879.9,7262.2,2623.26,2597.0,3,2,50,50,5,1,60,55,1066,3824,488,-1
2518,6121.9,7262.2,2635.03,2580.81,3,3,50,50,1,1,60,76,1184,3381,837,-1
2519,6121.9,7262.2,2632.72,2556.73,2,2,50,50,1,1,60,64,776,2855,501,-1
2520,6121.9,7262.2,2632.35,2536.39,2,3,50,50,1,1,60,58,1093,3524,456,-1
2521,6235.1,7262.2,2647.37,2525.98,3,3,50,50,2,1,60,65,1261,3720,637,-1
2522,6235.1,7262.2,2650.24,2492.53,3,3,50,50,2,1,60,49,1170,2860,557,-1
2523,6235.1,7262.2,2633.84,2461.05,3,2,50,50,2,1,60,51,815,3428,537,-1
2524,6235.1,7262.2,2619.16,2436.05,3,3,50,50,2,1,60,59,559,3617,496,-1
2525,6806.3,7262.2,2612.23,2452.78,3,2,50,50,2,1,60,54,634,2072,510,-1
2526,6806.3,7262.2,2614.27,2450.18,2,3,50,50,2,1,60,65,518,2206,369,-1
2527,6806.3,7262.2,2588.86,2458.73,3,3,50,50,2,1,60,56,611,2686,523,-1
2528,6806.3,7262.2,2594.08,2472.62,3,3,50,50,1,1,60,61,922,3259,531,-1
2529,6806.3,7262.2,2582.49,2477.62,2,2,50,50,1,1,60,56,554,2320,412,-1
2530,6806.3,7262.2,2572.96,2467.52,2,2,50,50,1,1,60,54,689,2193,267,-1
2531,6806.3,7262.2,2589.61,2436.45,2,3,50,50,1,1,60,65,660,2394,345,-1
2532,4198.3,7262.2,2572.46,2421.09,3,3,50,50,19,1,60,56,637,2326,306,-1
2533,4198.3,7262.2,2559.4,2413.0,3,3,50,50,17,1,60,54,804,2490,384,-1
2534,4198.3,7262.2,2579.65,2416.99,3,2,50,50,20,1,60,63,592,2440,321,-1
2535,4198.3,7262.2,2576.64,2424.29,2,3,50,50,21,1,60,66,433,2479,346,-1
2536,4198.3,7262.2,2561.02,2429.09,3,3,50,50,19,1,60,60,1098,2999,570,-1
2537,6860.0,7262.2,2575.2,2447.69,3,3,50,50,1,1,60,69,1999,2767,597,-1
2538,6860.0,7262.2,2570.36,2459.09,3,3,50,50,1,1,60,66,1115,3409,446,-1
2539,6860.0,7262.2,2572.04,2459.15,3,2,50,50,2,1,60,64,571,3111,369,-1
2540,6860.0,7262.2,2555.76,2455.4,3,3,50,50,2,1,60,63,594,2728,325,-1
2541,6860.0,7262.2,2557.4,2448.39,3,2,50,50,2,1,60,62,685,3481,430,-1
2542,6860.0,7262.2,2549.27,2438.32,2,3,50,50,2,1,60,53,961,2672,453,-1
2543,6860.0,7262.2,2551.03,2466.47,3,3,50,50,2,2,60,74,894,3368,421,-1
2544,6860.0,6399.8,2544.93,2438.87,2,3,50,50,2,1,60,56,794,3183,498,-1
2545,6860.0,6790.0,2549.92,2494.71,2,3,50,50,2,2,60,67,924,3492,494,-1
2546,6860.0,6790.0,2529.0,2504.11,3,3,50,50,1,2,60,58,1301,3798,498,-1
2547,6860.0,6790.0,2516.02,2500.73,3,3,50,50,1,2,60,60,772,2417,644,-1
2548,6860.0,6790.0,2514.87,2490.57,2,2,50,50,1,2,60,68,784,2860,511,-1
2549,6860.0,6790.0,2491.35,2492.55,3,2,50,50,1,2,60,54,1156,2341,613,-1
2550,4887.4,6790.0,2475.61,2486.91,2,2,50,50,4,2,60,56,686,2692,511,-1
2551,4887.4,6790.0,2487.91,2488.56,3,3,50,50,4,2,60,64,872,2416,334,-1
2552,4887.4,6399.8,2461.52,2478.93,3,3,50,50,3,1,60,53,1012,3251,376,-1
2553,4887.4,6399.8,2466.15,2483.48,2,2,50,50,3,1,60,65,606,2545,584,-1
2554,4887.4,6399.8,2465.31,2486.68,2,2,50,50,3,1,60,63,561,2558,457,-1
2555,4887.4,6399.8,2452.09,2497.98,2,3,50,50,3,1,60,60,764,3242,353,-1
2556,4887.4,6399.8,2446.55,2484.54,3,3,50,50,3,1,60,61,581,2312,213,-1
2557,4887.4,6399.8,2444.02,2477.29,2,2,50,50,3,1,60,43,617,2890,322,-1
2558,4887.4,6399.8,2450.79,2475.9,3,3,50,50,3,1,60,53,557,2483,260,-1
2559,4887.4,6399.8,2441.95,2468.78,2,3,50,50,3,1,60,59,763,2185,241,-1
2560,4887.4,6399.8,2434.6,2469.38,3,2,50,50,3,1,60,62,710,2939,313,-1
2561,4887.4,6399.8,2439.05,2453.85,3,3,50,50,3,1,60,50,1142,2347,455,-1
2562,4887.4,6399.8,2440.22,2439.46,3,3,50,50,4,1,60,53,962,3195,634,-1
2563,4887.4,6399.8,2455.72,2444.99,3,3,50,50,4,1,60,63,592,3464,497,-1
2564,4887.4,6399.8,2455.08,2432.49,2,2,50,50,4,1,60,51,1647,3177,740,-1
2565,4887.4,6399.8,2455.05,2418.37,2,2,50,50,4,1,60,51,800,3754,694,-1
2566,4887.4,6399.8,2443.84,2405.08,2,3,50,50,4,1,60,54,1179,3910,583,-1
2567,4887.4,6399.8,2445.09,2416.01,2,3,50,50,4,1,60,60,1076,3147,509,-1
2568,4887.4,6399.8,2435.48,2416.01,2,2,50,50,4,1,60,46,694,4042,893,-1
2569,4887.4,6399.8,2441.56,2408.58,2,2,50,50,4,1,60,49,629,3860,709,-1
2570,4612.2,6399.8,2424.65,2410.08,2,2,50,50,7,1,60,42,2032,3624,695,-1
2571,3981.3,6399.8,2397.1,2371.98,2,2,50,21,21,1,31,23,1767,1637,317,-1
2572,3981.3,6399.8,2400.86,2357.48,2,3,50,50,23,1,60,51,957,4277,822,-1
2573,3981.3,6399.8,2411.23,2336.63,3,2,50,50,21,1,60,52,1564,4798,960,-1
2574,3981.3,6399.8,2408.5,2340.41,3,3,50,50,21,1,60,55,872,4124,587,-1
2575,6580.4,6399.8,2428.85,2351.89,3,3,50,50,1,1,60,46,1385,4971,490,-1
2576,6580.4,8099.8,2415.71,2366.97,2,3,50,50,1,1,60,45,1234,4969,540,-1
2577,6580.4,8099.8,2441.22,2376.04,2,3,50,50,1,1,60,47,1771,4346,463,-1
2578,6580.4,8099.8,2465.42,2417.46,3,3,50,50,1,1,60,41,849,4365,568,-1
2579,6580.4,8099.8,2488.05,2411.87,3,2,50,50,1,1,60,52,1451,4500,300,-1
2580,6580.4,8099.8,2489.07,2429.92,2,2,50,50,1,1,60,57,1246,3911,451,-1
2581,6580.4,8099.8,2501.43,2449.63,2,2,50,50,1,1,60,53,1933,4553,815,-1
2582,6580.4,8099.8,2530.98,2489.49,3,3,50,50,2,1,60,58,1548,4006,435,-1
2583,6580.4,8099.8,2525.33,2516.68,3,3,50,50,1,1,60,55,1518,4161,337,-1
2584,6580.4,8099.8,2535.53,2535.94,2,3,50,50,1,1,60,58,1640,5661,659,-1
2585,5032.1,8099.8,2533.17,2543.52,3,3,50,50,5,1,60,59,1217,4731,519,-1
2586,5032.1,8099.8,2533.83,2557.96,3,3,50,50,5,1,60,68,1220,4556,397,-1
2587,8247.7,8099.8,2596.25,2570.4,3,3,50,50,1,1,60,62,926,4785,461,-1
2588,8247.7,8099.8,2610.86,2588.72,3,2,50,50,1,1,60,56,1845,4323,300,-1
2589,8247.7,8099.8,2602.08,2598.42,3,3,50,50,1,1,60,58,1556,4000,423,-1
2590,8247.7,8099.8,2606.84,2583.7,2,2,50,50,1,1,60,52,2166,4578,550,-1
2591,8247.7,8099.8,2609.26,2597.77,3,3,50,50,1,1,60,57,1462,4556,423,-1
2592,8247.7,8099.8,2645.64,2621.09,3,3,50,50,1,1,60,63,1325,4867,380,-1
2593,8247.7,8099.8,2632.06,2615.96,2,2,50,50,1,1,60,49,2255,4606,361,-1
2594,8247.7,8099.8,2618.9,2614.26,2,2,50,50,1,1,60,48,1178,3951,251,-1
2595,5437.5,8099.8,2590.54,2597.33,2,2,50,50,1,1,60,52,2026,4296,367,-1
2596,5437.5,5037.2,2588.62,2590.12,2,2,50,50,1,4,60,50,1457,4627,265,-1
2597,5437.5,5037.2,2600.58,2597.78,3,2,50,50,1,3,60,63,1369,4487,477,-1
2598,5437.5,5037.2,2606.21,2589.92,3,3,50,50,1,3,60,71,1680,5173,357,-1
2599,4419.9,5037.2,2577.64,2602.55,2,3,50,50,7,3,60,58,1379,5235,321,-1
2600,4419.9,5037.2,2566.15,2595.39,2,2,50,50,7,3,60,43,1620,3479,225,-1
2601,4419.9,5037.2,2561.59,2617.37,2,3,50,50,6,3,60,51,987,5622,375,-1
2602,4010.0,5037.2,2566.18,2627.08,3,3,50,50,25,3,60,67,1439,4559,245,-1
2603,4010.0,4403.3,2588.35,2643.1,2,3,50,50,25,21,60,52,1415,4935,348,-1
2604,4010.0,4403.3,2579.56,2635.09,2,2,50,50,25,20,60,53,2879,4997,319,-1
2605,4010.0,4403.3,2586.82,2641.46,3,3,50,50,25,20,60,66,1114,4276,302,-1
2606,4010.0,4403.3,2575.7,2630.8,2,2,50,50,25,18,60,53,1632,5047,441,-1
2607,4010.0,4403.3,2547.96,2619.37,3,2,50,50,25,17,60,40,1961,3525,451,-1
2608,4010.0,4403.3,2552.93,2570.86,2,2,50,50,25,13,60,60,1301,4649,506,-1
2609,4010.0,3850.7,2560.89,2558.97,3,2,50,50,25,25,60,59,1794,4265,290,-1
2610,4010.0,3850.7,2558.4,2554.71,2,2,50,50,25,25,60,55,1768,5249,423,-1
2611,4010.0,3850.7,2564.48,2570.09,2,2,50,50,25,25,60,62,1231,4166,335,-1
2612,4010.0,6451.5,2569.64,2615.54,3,3,50,50,25,1,60,52,763,4865,284,-1
2613,4230.8,6451.5,2590.41,2603.39,3,3,50,50,25,1,60,65,3264,4772,504,-1
2614,4230.8,6451.5,2600.51,2602.29,2,2,50,50,25,1,60,66,2087,5355,491,-1
2615,4230.8,6451.5,2594.11,2609.92,3,3,50,50,25,1,60,61,2488,4381,308,-1
2616,4230.8,6451.5,2599.79,2626.17,2,2,50,50,25,1,60,64,2827,4542,354,-1
2617,4230.8,4124.1,2596.44,2599.25,2,2,50,50,25,25,60,50,1300,3727,384,-1
2618,4230.8,4124.1,2620.83,2597.21,2,2,50,50,25,25,60,53,1717,5002,342,-1
2619,4230.8,4124.1,2612.67,2600.61,2,3,50,50,25,25,60,73,2245,3928,358,-1
2620,5748.9,4124.1,2631.64,2586.83,3,2,50,50,2,25,60,53,2427,5628,322,-1
2621,5748.9,4124.1,2628.69,2604.2,3,2,50,50,2,25,60,61,3950,4370,443,-1
2622,9434.5,4124.1,2629.87,2584.7,3,3,50,50,1,25,60,64,3126,4363,715,-1
2623,9434.5,4124.1,2607.1,2566.57,2,2,50,50,1,25,60,40,3370,3831,595,-1
2624,9434.5,4124.1,2621.14,2585.05,2,3,50,50,1,25,60,55,1492,5440,479,-1
2625,9434.5,4124.1,2636.4,2558.36,3,2,50,50,1,25,60,49,2417,4768,795,-1
2626,9434.5,4124.1,2646.87,2551.71,3,3,50,50,1,25,60,58,3647,3802,411,-1
2627,9434.5,4124.1,2651.86,2524.46,3,2,50,50,1,25,60,49,3288,4857,434,-1
2628,9434.5,4124.1,2630.28,2499.43,2,2,50,50,1,23,60,38,4325,3927,337,-1
2629,9434.5,3996.8,2612.93,2508.15,2,2,50,50,1,25,60,40,4023,4134,414,-1
2630,9434.5,3996.8,2608.93,2522.38,2,2,50,50,1,25,60,57,3575,4502,571,-1
2631,9434.5,8618.7,2655.15,2569.48,3,3,50,50,1,1,60,65,2676,5854,741,-1
2632,9434.5,8618.7,2643.31,2577.74,3,2,50,50,1,1,60,58,2091,5267,544,-1
2633,9434.5,8618.7,2621.9,2572.31,2,2,50,50,1,1,60,40,2498,3992,694,-1
2634,9434.5,8618.7,2624.62,2568.87,3,2,50,50,1,1,60,58,2276,3944,513,-1
2635,9434.5,8618.7,2612.87,2554.34,3,3,50,50,1,1,60,49,2464,3985,653,-1
2636,9434.5,8618.7,2615.56,2569.24,3,3,50,50,1,1,60,48,2083,4654,611,-1
2637,9434.5,8618.7,2640.83,2574.74,3,2,50,50,1,1,60,61,1796,5228,687,-1
2638,9434.5,8618.7,2618.58,2556.06,3,3,50,50,1,1,60,56,2176,3326,609,-1
2639,9434.5,8618.7,2627.63,2545.2,3,2,50,50,1,1,60,56,1390,4418,503,-1
2640,9434.5,8618.7,2635.47,2531.61,2,2,50,50,1,1,60,53,1570,4846,848,-1
2641,9434.5,8618.7,2600.43,2496.91,2,2,50,50,1,1,60,40,1443,3985,809,-1
2642,9434.5,8618.7,2552.88,2505.89,2,2,50,50,1,1,60,42,2475,4055,831,-1
2643,9434.5,3996.8,2537.35,2473.68,2,2,50,50,1,25,60,58,2059,3229,989,-1
2644,9434.5,3996.8,2519.21,2476.31,2,3,50,50,1,25,60,45,2262,3899,668,-1
2645,9434.5,3996.8,2505.45,2482.07,3,2,50,50,1,25,60,61,1679,4556,807,-1
2646,9434.5,3996.8,2513.59,2487.23,2,3,50,50,1,25,60,55,1621,4927,706,-1
2647,9434.5,3996.8,2515.79,2488.78,2,2,50,50,1,25,60,49,1761,4041,818,-1
2648,9434.5,3996.8,2507.5,2481.36,3,2,50,50,1,25,60,63,1084,3068,555,-1
2649,9434.5,3996.8,2501.68,2488.82,2,3,50,50,1,25,60,53,2589,4057,771,-1
2650,9434.5,3996.8,2497.64,2500.37,3,2,50,50,1,25,60,55,1223,4237,954,-1
2651,9434.5,3996.8,2484.66,2480.1,2,2,50,50,1,25,60,51,880,3959,593,-1
2652,9434.5,3996.8,2453.95,2461.84,2,2,50,50,1,25,60,44,2394,3215,693,-1
2653,9434.5,3996.8,2466.44,2458.49,2,2,50,50,1,25,60,55,2599,3184,562,-1
2654,9434.5,3996.8,2473.41,2434.12,3,2,50,50,1,23,60,56,1419,3253,483,-1
2655,9434.5,4477.7,2456.33,2456.98,2,3,50,50,1,9,60,59,1323,3847,707,-1
2656,5907.5,4458.9,2424.31,2454.92,3,3,50,50,1,7,60,50,1276,2812,363,-1
2657,5907.5,4458.9,2429.1,2461.5,2,3,50,50,1,7,60,66,1232,3509,376,-1
2658,5907.5,4458.9,2392.92,2425.41,2,2,50,50,1,7,60,45,2005,3098,939,-1
2659,5907.5,4458.9,2394.93,2425.84,2,2,50,50,1,7,60,52,1578,3853,656,-1
2660,5907.5,4458.9,2407.12,2413.15,3,3,50,50,1,6,60,51,1001,3827,642,-1
2661,4818.7,4458.9,2375.82,2401.75,2,2,50,50,4,6,60,52,1406,3133,641,-1
2662,4818.7,4458.9,2384.6,2380.34,2,2,50,50,4,6,60,47,2901,2763,648,-1
2663,4818.7,6091.7,2378.47,2423.48,2,3,50,50,4,1,60,60,1359,3455,566,-1
2664,4818.7,6091.7,2396.34,2417.35,2,2,50,50,4,1,60,52,1343,3877,699,-1
2665,4818.7,6091.7,2414.6,2420.15,2,2,50,50,3,1,60,46,1172,3245,573,-1
2666,4818.7,6091.7,2409.44,2435.01,2,2,50,50,3,1,60,53,1743,3858,634,-1
2667,5360.6,6091.7,2416.67,2432.65,3,2,50,50,1,1,60,49,1535,3493,745,-1
2668,5951.7,6091.7,2433.41,2410.46,3,3,50,50,2,1,60,50,2784,2615,620,-1
2669,5951.7,6091.7,2422.79,2399.06,2,3,50,50,2,1,60,50,1732,3065,666,-1
2670,5360.6,6091.7,2405.59,2407.13,2,2,50,50,2,1,60,42,2323,2929,424,-1
2671,5360.6,6091.7,2437.39,2416.34,2,3,50,50,2,1,60,57,1798,3356,537,-1
2672,5360.6,6091.7,2445.61,2419.69,2,3,50,50,2,1,60,64,2038,2803,378,-1
2673,5360.6,6091.7,2444.74,2411.32,2,2,50,50,2,1,60,45,2411,3915,591,-1
2674,5360.6,6091.7,2444.48,2424.74,2,3,50,50,2,1,60,57,1251,3481,609,-1
2675,5360.6,6091.7,2448.88,2436.7,2,2,50,50,2,1,60,59,1625,3052,571,-1
2676,5360.6,6091.7,2445.73,2448.6,2,3,50,50,2,1,60,48,3391,2855,592,-1
2677,5360.6,6091.7,2446.67,2440.88,3,2,50,50,2,1,60,47,2480,3714,608,-1
2678,5360.6,6091.7,2430.37,2445.16,2,3,50,50,2,1,60,51,3257,3309,602,-1
2679,5360.6,6091.7,2402.61,2433.69,3,2,50,50,1,1,60,45,2004,2859,456,-1
2680,5360.6,6091.7,2382.12,2416.01,2,3,50,50,1,1,60,43,3340,2772,662,-1
2681,3965.4,6091.7,2382.81,2442.26,2,3,50,50,23,1,60,58,1853,3165,581,-1
2682,3965.4,6091.7,2373.31,2409.8,2,2,50,50,25,1,60,47,3050,2898,790,-1
