gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,unuseful_drops,winner
291,2600.0,2595.5,1400.18,1381.4,2,2,50,50,25,25,60,17,4391,0,878,-1
292,2500.0,2595.5,1414.52,1395.98,2,2,50,50,25,25,60,12,5183,0,775,-1
293,2500.0,2500.0,1422.23,1385.13,2,2,50,50,25,25,60,7,3700,0,1071,-1
294,2500.0,2500.0,1434.89,1393.26,2,2,50,50,25,25,60,10,2034,0,1006,-1
295,2500.0,2500.0,1469.0,1411.16,2,2,50,50,25,25,60,16,1217,0,777,-1
296,2500.0,2500.0,1473.6,1412.95,2,2,50,50,25,25,60,7,1712,0,1026,-1
297,2500.0,2500.0,1451.41,1403.29,2,2,50,50,25,25,60,10,4206,0,796,-1
298,2500.0,2500.0,1456.73,1401.92,2,2,50,50,25,25,60,9,2141,0,516,-1
299,2500.0,2500.0,1482.76,1421.4,2,2,50,50,25,25,60,12,3048,0,400,-1
300,2500.0,2500.0,1480.69,1427.08,2,2,50,50,25,25,60,7,1556,0,485,-1
301,2500.0,2500.0,1494.09,1438.45,2,2,50,50,25,25,60,11,4871,0,683,-1
302,2500.0,2500.0,1490.63,1447.25,2,2,50,50,25,25,60,10,3939,0,378,-1
303,2500.0,2500.0,1507.61,1445.65,2,2,50,50,25,25,60,13,3596,0,694,-1
304,2500.0,2500.0,1482.03,1437.83,2,2,50,50,25,25,60,8,4838,0,467,-1
305,2500.0,2500.0,1446.31,1420.13,2,2,50,50,25,25,60,6,4633,0,279,-1
306,2500.0,2500.0,1434.21,1428.49,2,2,50,50,25,25,60,6,4276,0,125,-1
307,2500.0,2500.0,1436.63,1453.7,2,2,50,50,25,25,60,14,4497,0,363,-1
308,2500.0,2500.0,1451.94,1460.01,2,2,50,50,25,25,60,11,2948,0,380,-1
309,2500.0,2500.0,1439.23,1450.21,2,2,50,50,25,25,60,5,3808,0,351,-1
310,2500.0,2500.0,1462.46,1461.37,2,2,50,50,25,25,60,10,1477,0,135,-1
311,2500.0,2500.0,1477.46,1480.4,2,2,50,50,25,25,60,12,2400,0,258,-1
312,2500.0,2500.0,1477.41,1454.2,2,2,50,50,25,25,60,10,3324,0,370,-1
313,2500.0,2500.0,1503.74,1450.96,2,2,50,50,25,25,60,9,3769,0,294,-1
314,2500.0,2500.0,1513.83,1449.08,2,2,50,50,25,25,60,15,6921,0,202,-1
315,2500.0,2500.0,1488.51,1487.0,2,2,50,50,25,25,60,13,5015,0,196,-1
316,2500.0,2500.0,1472.53,1479.96,2,2,50,50,25,25,60,11,6417,0,188,-1
317,2500.0,2500.0,1484.93,1468.9,2,2,50,50,25,25,60,9,4681,0,352,-1
318,2500.0,2500.0,1478.82,1479.49,2,2,50,50,25,25,60,9,4618,0,296,-1
319,2500.0,2500.0,1486.13,1524.48,2,2,50,50,25,25,60,18,10560,0,130,-1
320,2500.0,2500.0,1469.4,1529.47,2,2,50,50,25,25,60,9,8146,0,117,-1
321,2500.0,2500.0,1452.81,1549.44,2,2,50,50,25,25,60,12,9710,0,68,-1
322,2500.0,2500.0,1467.25,1533.15,2,2,50,50,25,25,60,12,7571,0,63,-1
323,2499.9,2500.0,1463.92,1544.54,2,2,50,50,25,25,60,13,9585,0,77,-1
324,2499.9,2500.0,1493.64,1528.22,2,2,50,50,25,25,60,13,7922,0,4,-1
325,2499.9,2500.0,1476.81,1518.6,2,2,50,50,25,25,60,9,10266,0,68,-1
326,2499.9,2500.0,1479.66,1524.17,2,2,50,50,25,25,60,14,10093,0,108,-1
327,2499.9,2499.8,1470.77,1531.89,2,2,50,50,25,25,60,9,9202,0,103,-1
328,2499.9,2499.8,1491.45,1519.24,2,2,50,50,25,25,60,14,10058,0,61,-1
329,2499.9,2499.8,1486.08,1504.54,2,2,50,50,25,25,60,9,9926,0,109,-1
330,2499.9,2499.8,1470.06,1517.36,2,2,50,50,25,25,60,11,9768,0,57,-1
331,2499.9,2499.8,1457.76,1496.58,2,2,50,50,25,25,60,9,8584,0,184,-1
332,2499.9,2499.8,1460.39,1494.45,2,2,50,50,25,25,60,5,6525,0,63,-1
333,2499.3,2499.8,1434.27,1513.84,2,2,50,50,25,25,60,10,8863,0,240,-1
334,2499.3,2499.8,1463.18,1510.48,2,2,50,50,25,25,60,14,11076,0,0,-1
335,2599.5,2499.8,1456.69,1535.78,2,2,50,50,25,25,60,11,8634,0,64,-1
336,2599.5,2499.8,1437.57,1530.64,2,2,50,50,25,25,60,10,10320,0,19,-1
337,2599.5,2499.8,1447.57,1534.51,2,2,50,50,25,25,60,13,10188,0,137,-1
338,2599.5,2499.8,1436.77,1551.47,2,2,50,50,25,25,60,14,9414,0,210,-1
339,2599.5,2499.8,1440.62,1536.6,2,2,50,50,25,25,60,15,10327,0,184,-1
340,2599.5,2499.8,1448.27,1496.81,2,2,50,50,25,25,60,10,8768,0,159,-1
341,2599.5,2499.8,1434.39,1488.57,2,2,50,50,25,25,60,15,8147,0,270,-1
342,2599.5,2499.8,1435.84,1487.41,2,2,50,50,25,25,60,13,9755,0,128,-1
343,2599.5,2499.8,1457.04,1494.93,2,2,50,50,25,25,60,12,9229,0,3,-1
344,2599.5,2499.8,1465.44,1489.86,2,2,50,50,25,25,60,14,8775,0,0,-1
345,2599.5,2499.8,1438.49,1489.47,2,2,50,50,25,25,60,12,9273,0,178,-1
346,2599.5,2499.8,1464.81,1474.47,2,2,50,50,25,25,60,14,7485,0,487,-1
347,2599.5,2499.8,1465.27,1467.69,2,2,50,50,25,25,60,11,8762,0,120,-1
348,2599.5,2499.9,1472.16,1483.07,2,2,50,50,25,25,60,13,7605,0,247,-1
349,2599.5,2499.9,1485.85,1506.37,2,2,50,50,25,25,60,15,7044,0,278,-1
350,2599.5,2499.9,1473.57,1540.81,2,2,50,50,25,25,60,13,7721,0,178,-1
351,2599.5,2499.9,1472.77,1541.21,2,2,50,50,25,25,60,8,8834,0,151,-1
352,2599.5,2499.9,1474.0,1541.12,2,2,50,50,25,25,60,10,10614,0,122,-1
353,2599.5,2499.9,1487.55,1564.79,2,2,50,50,25,25,60,14,7765,0,12,-1
354,2599.5,2499.9,1495.99,1593.43,2,2,50,50,25,25,60,16,10563,0,70,-1
355,2599.5,2499.9,1509.46,1592.95,2,2,50,50,25,25,60,12,8813,0,113,-1
356,2599.5,2499.9,1536.38,1584.98,2,2,50,50,25,25,60,15,9963,0,122,-1
357,2599.5,2499.9,1557.79,1616.03,2,2,50,50,25,25,60,15,9596,0,90,-1
358,2599.5,2499.9,1532.19,1608.98,2,2,50,50,25,25,60,11,9441,0,123,-1
359,2599.5,2499.9,1516.15,1584.99,2,2,50,50,25,25,60,9,9518,0,0,-1
360,2599.5,2499.9,1496.69,1597.77,2,2,50,50,25,25,60,10,9760,0,121,-1
361,2599.5,2499.9,1505.17,1592.97,2,2,50,50,25,25,60,15,9259,0,0,-1
362,2599.5,2499.9,1510.61,1586.37,2,2,50,50,25,25,60,10,8612,0,62,-1
363,2599.5,2449.7,1527.6,1585.03,2,2,50,50,25,25,60,12,9208,0,1,-1
364,2599.5,2449.7,1516.91,1581.75,2,2,50,50,25,25,60,8,9214,0,103,-1
365,2599.5,2449.7,1541.16,1582.68,2,2,50,50,25,25,60,12,8947,0,0,-1
366,2599.7,2449.7,1543.99,1580.56,2,2,50,50,25,25,60,19,8906,0,184,-1
367,2599.7,2449.7,1558.66,1571.92,2,2,50,50,25,25,60,9,9008,0,61,-1
368,2599.7,2449.8,1545.71,1560.6,2,2,50,50,25,25,60,12,8418,0,156,-1
369,2599.5,2449.8,1538.83,1563.56,2,2,50,50,25,25,60,12,6251,0,211,-1
370,2599.5,2449.8,1523.31,1547.49,1,2,50,50,25,25,60,4,6538,0,63,-1
371,2449.8,2449.8,1513.4,1546.97,2,2,50,50,25,25,60,12,8254,0,227,-1
372,2449.8,2449.8,1511.96,1531.01,2,2,50,50,25,25,60,15,8996,0,35,-1
373,2449.8,2499.8,1518.0,1535.62,2,2,50,50,25,25,60,10,8910,0,166,-1
374,2499.8,2499.8,1526.65,1516.58,2,2,50,50,25,25,60,11,7646,0,309,-1
375,2499.8,2499.8,1516.1,1524.39,2,2,50,50,25,25,60,12,9504,0,389,-1
376,2499.8,2499.8,1520.69,1511.34,2,2,50,50,25,25,60,13,9063,0,185,-1
377,2499.8,2499.8,1536.09,1497.74,2,2,50,50,25,25,60,15,10458,0,204,-1
378,2499.8,2499.8,1552.84,1484.58,2,2,50,50,25,25,60,9,9750,0,135,-1
379,2499.8,2499.8,1560.48,1480.81,2,2,50,50,25,25,60,10,9761,0,321,-1
380,2499.8,2499.8,1559.15,1495.92,2,2,50,50,25,25,60,17,9223,0,64,-1
381,2499.8,2499.8,1553.35,1478.59,2,2,50,50,25,25,60,13,9799,0,266,-1
382,2499.8,2499.8,1537.51,1451.44,2,2,50,50,25,25,60,11,9657,0,64,-1
383,2499.8,2499.8,1519.64,1468.33,2,2,50,50,25,25,60,11,9773,0,103,-1
384,2499.8,2499.8,1513.12,1452.13,2,2,50,50,25,25,60,10,9727,0,180,-1
385,2499.8,2499.8,1526.12,1442.41,2,2,50,50,25,25,60,16,8911,0,181,-1
386,2499.8,2499.8,1506.65,1435.38,2,2,50,50,25,25,60,13,8955,0,144,-1
387,2499.8,2499.8,1512.61,1420.57,2,2,50,50,25,25,60,19,6029,0,458,-1
388,2499.8,2499.8,1484.6,1406.13,2,2,50,50,25,25,60,9,9832,0,271,-1
389,2499.8,2399.8,1481.27,1394.72,2,2,50,50,25,25,60,7,7459,0,66,-1
390,2499.8,2399.8,1460.38,1375.71,2,2,50,50,25,25,60,14,8342,0,253,-1
391,2499.6,2399.8,1448.25,1382.5,2,2,50,50,25,25,60,13,5623,0,461,-1
392,2597.9,2399.8,1438.35,1377.0,2,2,50,50,25,25,60,12,7298,0,315,-1
393,2597.9,2399.8,1455.68,1365.65,2,2,50,50,25,25,60,13,7592,0,205,-1
394,2597.9,2399.8,1468.31,1368.46,2,2,50,50,25,25,60,16,6937,0,287,-1
395,2499.6,2499.5,1446.23,1386.77,2,2,50,50,25,25,60,9,5676,0,383,-1
396,2499.6,2399.8,1444.64,1407.94,2,2,50,50,25,25,60,18,5987,0,443,-1
397,2499.6,2499.5,1453.38,1416.33,2,2,50,50,25,25,60,12,6007,0,373,-1
398,2499.6,2499.5,1470.33,1437.36,2,2,50,50,25,25,60,20,4519,0,322,-1
399,2499.6,2499.5,1445.54,1464.1,2,2,50,50,25,25,60,11,5410,0,124,-1
400,2499.6,2499.5,1450.71,1478.58,2,2,50,50,25,25,60,12,3886,0,361,-1
401,2499.6,2499.5,1490.08,1478.2,2,2,50,50,25,25,60,14,3000,0,214,-1
402,2499.6,2399.8,1502.4,1505.61,2,2,50,50,25,25,60,24,4273,0,201,-1
403,2499.6,2399.8,1512.96,1495.13,2,2,50,50,25,25,60,9,3183,0,170,-1
404,2499.6,2399.8,1501.69,1494.94,2,2,50,50,25,25,60,8,4142,0,61,-1
405,2499.6,2399.8,1514.81,1482.95,2,2,50,50,25,25,60,9,5750,0,78,-1
406,2499.6,2399.8,1524.69,1467.19,2,2,50,50,25,25,60,8,4890,0,65,-1
407,2499.6,2399.8,1526.76,1457.42,2,2,50,50,25,25,60,12,6561,0,136,-1
408,2499.6,2399.8,1520.76,1461.54,2,2,50,50,25,25,60,11,5464,0,245,-1
409,2499.6,2399.8,1531.15,1489.14,2,2,50,50,25,25,60,13,7998,0,124,-1
410,2499.6,2399.8,1538.5,1490.7,2,2,50,50,25,25,60,8,4318,0,72,-1
411,2499.3,2399.8,1554.29,1477.4,2,2,50,50,25,25,60,9,6657,0,231,-1
412,2499.3,2599.7,1554.99,1484.46,2,2,50,50,25,25,60,10,4732,0,287,-1
413,2499.3,2599.7,1537.35,1484.35,2,2,50,50,25,25,60,10,5352,0,232,-1
414,2399.7,2599.7,1532.07,1496.46,2,2,50,50,25,25,60,22,4289,0,164,-1
415,2399.7,2599.7,1566.48,1505.98,2,2,50,50,25,25,60,14,5865,0,185,-1
416,2399.7,2599.7,1581.11,1513.29,2,2,50,50,25,25,60,8,6604,0,173,-1
417,2399.7,2599.7,1571.92,1502.71,2,2,50,50,25,25,60,14,7410,0,205,-1
418,2499.6,2599.7,1575.45,1493.15,2,2,50,50,25,25,60,13,7408,0,173,-1
419,2499.6,2599.7,1571.45,1494.47,2,2,50,50,25,25,60,5,7652,0,64,-1
420,2399.7,2448.1,1577.18,1489.48,2,2,50,50,25,25,60,12,7141,0,153,-1
421,2399.7,2448.1,1566.37,1494.08,2,2,50,50,25,25,60,7,6332,0,171,-1
422,2399.7,2448.1,1558.35,1487.82,2,2,50,50,25,25,60,10,10113,0,74,-1
423,2399.7,2448.1,1561.51,1489.27,2,2,50,50,25,25,60,7,4327,0,402,-1
424,2399.7,2448.1,1563.27,1475.99,2,2,50,50,25,25,60,7,4850,0,120,-1
425,2497.1,2448.1,1564.49,1464.13,2,2,50,50,25,25,60,9,3900,0,62,-1
426,2399.7,2499.4,1562.87,1485.75,2,2,50,50,25,25,60,8,7767,0,77,-1
427,2399.7,2499.4,1569.45,1480.8,2,2,50,50,25,25,60,10,7369,0,351,-1
428,2399.7,2499.4,1555.07,1493.58,2,2,50,50,25,25,60,12,9450,0,115,-1
429,2399.7,2499.4,1549.53,1486.2,2,2,50,50,25,25,60,5,5952,0,94,-1
430,2399.7,2449.0,1555.01,1485.39,2,2,50,50,25,25,60,10,4887,0,193,-1
431,2399.7,2449.0,1541.3,1489.59,2,2,50,50,25,25,60,7,5101,0,93,-1
432,2399.7,2486.7,1532.51,1502.24,2,2,50,50,25,25,60,9,6777,0,111,-1
433,2399.7,2486.7,1518.78,1506.37,2,2,50,50,25,25,60,16,5971,0,282,-1
434,2399.7,2486.7,1513.88,1514.49,2,2,50,50,25,25,60,7,6995,0,227,-1
435,2399.7,2486.7,1512.81,1517.75,2,2,50,50,25,25,60,9,4198,0,127,-1
436,2399.7,2498.9,1510.66,1543.32,2,2,50,50,25,25,60,16,4457,0,203,-1
437,2399.7,2498.9,1511.85,1549.03,2,2,50,50,25,25,60,10,4572,0,217,-1
438,2449.2,2499.2,1513.16,1553.12,2,2,50,50,25,25,60,12,6742,0,315,-1
439,2449.2,2499.2,1522.8,1547.57,2,2,50,29,25,25,39,8,4494,0,210,-1
440,2449.2,2499.2,1539.46,1560.43,2,2,50,50,25,25,60,12,6595,0,148,-1
441,2449.2,2499.2,1540.47,1545.29,2,2,50,50,25,25,60,8,6544,0,233,-1
442,2499.5,2499.2,1540.14,1551.96,2,2,50,50,25,25,60,9,7655,0,198,-1
443,2499.5,2498.9,1547.85,1556.48,2,2,50,50,25,25,60,12,6477,0,189,-1
444,2499.5,2498.9,1556.45,1540.67,2,2,50,50,25,25,60,7,6779,0,239,-1
445,2499.5,2498.9,1551.29,1552.54,2,2,50,50,25,25,60,7,9345,0,110,-1
446,2499.5,2498.9,1575.46,1560.35,2,2,50,50,25,25,60,17,7483,0,120,-1
447,2499.5,2498.9,1578.62,1548.99,2,2,50,50,25,25,60,9,7762,0,131,-1
448,2499.5,2499.1,1572.85,1543.5,2,2,50,50,25,25,60,13,8333,0,136,-1
449,2499.5,2499.1,1579.98,1540.97,2,2,50,50,25,25,60,11,9290,0,283,-1
450,2499.5,2499.1,1564.22,1520.7,2,1,50,50,25,25,60,1,7403,0,146,-1
451,2499.5,2499.1,1564.99,1533.06,2,2,50,50,25,25,60,7,5252,0,21,-1
452,2449.2,2499.1,1564.21,1522.0,2,2,50,50,25,25,60,10,10160,0,0,-1
453,2449.2,2499.1,1559.24,1506.99,2,2,50,50,25,25,60,6,7944,0,23,-1
454,2449.2,2499.1,1554.9,1489.73,2,2,50,50,25,25,60,5,9285,0,0,-1
455,2449.5,2499.1,1538.57,1472.08,2,2,50,50,25,25,60,7,9616,0,125,-1
456,2449.5,2499.1,1549.15,1478.66,2,2,50,50,25,25,60,9,7602,0,126,-1
457,2449.5,2499.3,1525.68,1506.33,2,2,50,50,25,25,60,10,8884,0,97,-1
458,2498.0,2499.3,1526.57,1502.96,2,2,50,50,25,25,60,8,7669,0,145,-1
459,2498.0,2499.3,1532.4,1509.4,2,2,50,50,25,25,60,10,9247,0,61,-1
460,2498.0,2499.3,1525.04,1502.93,2,2,50,50,25,25,60,3,10640,0,124,-1
461,2498.0,2499.3,1515.46,1499.45,2,2,50,50,25,25,60,4,9956,0,286,-1
462,2499.7,2499.3,1513.37,1504.86,2,2,50,50,25,25,60,12,10514,0,36,-1
463,2499.7,2499.3,1514.25,1523.17,2,2,50,50,25,25,60,15,10174,0,125,-1
464,2499.7,2499.3,1506.28,1534.43,2,2,50,50,25,25,60,5,9593,0,85,-1
465,2499.7,2499.3,1498.24,1521.9,2,2,50,50,25,25,60,5,10937,0,65,-1
466,2498.0,2499.3,1501.47,1522.84,2,2,50,50,25,25,60,6,10064,0,105,-1
467,2449.5,2499.1,1505.24,1496.61,2,2,50,50,25,25,60,5,10509,0,183,-1
468,2449.5,2499.1,1500.66,1493.8,2,2,50,50,25,25,60,3,10044,0,310,-1
469,2449.6,2499.6,1501.28,1488.42,2,2,50,50,25,25,60,8,9262,0,9,-1
470,2449.8,2499.6,1496.19,1476.68,2,2,50,50,25,25,60,3,7494,0,4,-1
471,2499.6,2499.6,1518.47,1472.9,2,2,50,50,25,25,60,8,6364,0,181,-1
472,2499.6,2499.6,1505.05,1477.16,2,2,50,50,25,25,60,6,8990,0,101,-1
473,2449.8,2499.6,1500.03,1480.47,2,2,50,50,25,25,60,11,8037,0,104,-1
474,2449.8,2499.6,1491.03,1462.28,2,2,50,50,25,25,60,6,10046,0,13,-1
475,2449.8,2499.6,1465.86,1464.83,1,2,50,50,25,25,60,4,9250,0,44,-1
476,2449.5,2499.8,1477.14,1472.48,2,2,50,50,25,25,60,9,11355,0,0,-1
477,2449.6,2499.8,1472.26,1479.09,2,2,50,50,25,25,60,10,9994,0,67,-1
478,2449.8,2499.8,1488.88,1483.62,2,2,50,50,25,25,60,14,11176,0,63,-1
479,2449.6,2499.8,1486.21,1479.83,2,2,50,50,25,25,60,5,11036,0,156,-1
480,2449.6,2499.8,1487.31,1477.0,2,2,50,50,25,25,60,11,11799,0,87,-1
481,2499.8,2499.8,1480.56,1461.66,2,2,50,50,25,25,60,4,11557,0,129,-1
482,2499.8,2499.8,1480.96,1466.02,2,2,50,50,25,25,60,11,10983,0,4,-1
483,2449.8,2499.8,1501.7,1466.24,2,2,50,50,25,25,60,11,11313,0,103,-1
484,2449.8,2499.8,1495.48,1471.02,2,2,50,50,25,25,60,8,11861,0,2,-1
485,2499.8,2499.8,1503.49,1467.44,2,2,50,50,25,25,60,10,10365,0,73,-1
486,2499.8,2499.8,1508.98,1459.88,2,2,50,50,25,25,60,8,10324,0,350,-1
487,2499.8,2499.8,1511.63,1474.61,2,2,50,50,25,25,60,7,10597,0,59,-1
488,2499.8,2499.8,1490.23,1464.22,2,2,50,50,25,25,60,7,10604,0,11,-1
489,2499.8,2499.8,1472.0,1486.23,2,2,50,50,25,25,60,9,10492,0,85,-1
490,2499.8,2499.8,1479.72,1493.99,2,2,50,50,25,25,60,9,10402,0,212,-1
491,2499.8,2499.8,1466.28,1473.96,2,2,50,50,25,25,60,10,11233,0,110,-1
492,2499.8,2499.8,1455.04,1483.75,2,2,50,50,25,25,60,8,10120,0,268,-1
493,2499.8,2499.8,1435.05,1479.35,2,2,50,50,25,25,60,9,11705,0,92,-1
494,2499.8,2499.8,1444.48,1487.67,2,2,50,50,25,25,60,7,11540,0,94,-1
495,2499.8,2499.8,1445.25,1478.64,2,2,50,50,25,25,60,5,11867,0,0,-1
496,2499.8,2499.8,1457.33,1477.87,2,2,50,50,25,25,60,13,11569,0,104,-1
497,2499.8,2499.8,1463.24,1467.7,2,2,50,50,25,25,60,7,10227,0,437,-1
498,2499.8,2499.8,1465.17,1456.87,2,2,50,50,25,25,60,7,11159,0,61,-1
499,2499.7,2499.8,1454.9,1462.88,2,2,50,50,25,25,60,12,10940,0,264,-1
500,2499.7,2449.8,1478.46,1469.92,2,2,50,50,25,25,60,17,9721,0,3,-1
501,2499.7,2449.7,1468.34,1458.92,2,2,50,50,25,25,60,11,9135,0,224,-1
502,2499.7,2449.7,1457.9,1451.16,2,2,50,50,25,25,60,5,8366,0,43,-1
503,2499.7,2449.7,1479.05,1470.52,2,2,50,50,25,25,60,11,9717,0,112,-1
504,2499.7,2449.7,1467.19,1479.25,2,2,50,50,25,25,60,8,9722,0,204,-1
505,2499.7,2499.8,1468.84,1490.93,2,2,50,50,25,25,60,9,8288,0,6,-1
506,2499.7,2499.8,1477.36,1491.3,2,2,50,50,25,25,60,9,5383,0,109,-1
507,2449.8,2499.8,1454.21,1493.87,2,2,50,50,25,25,60,8,10293,0,295,-1
508,2449.8,2499.8,1468.39,1516.69,2,2,50,50,25,25,60,11,10373,0,125,-1
509,2449.8,2499.8,1465.22,1535.32,2,2,50,50,25,25,60,11,9238,0,3,-1
510,2449.8,2499.8,1483.7,1515.49,2,2,50,50,25,25,60,11,7077,0,173,-1
511,2449.8,2499.8,1501.98,1492.45,2,1,50,50,25,25,60,8,9154,0,95,-1
512,2449.8,2399.8,1498.13,1485.76,2,2,50,50,25,25,60,16,7415,0,123,-1
513,2449.8,2399.8,1501.18,1504.17,2,2,50,50,25,25,60,12,5982,0,155,-1
514,2449.8,2399.8,1502.81,1498.61,2,2,50,50,25,25,60,10,11163,0,122,-1
515,2449.8,2399.8,1507.9,1481.61,2,2,50,50,25,25,60,5,9261,0,126,-1
516,2449.7,2399.8,1498.59,1504.5,2,2,50,50,25,25,60,11,9346,0,114,-1
517,2449.7,2399.8,1495.91,1509.98,2,2,50,50,25,25,60,9,9264,0,334,-1
518,2449.7,2399.8,1493.84,1487.59,2,2,50,50,25,25,60,8,9057,0,2,-1
519,2449.7,2399.8,1491.25,1478.52,2,2,50,50,25,25,60,9,9238,0,1,-1
520,2449.7,2399.8,1501.73,1481.32,2,2,50,50,25,25,60,7,10496,0,60,-1
521,2499.8,2399.8,1500.62,1476.85,2,2,50,50,25,25,60,11,10302,0,189,-1
522,2499.8,2499.9,1489.64,1463.86,2,2,50,50,25,25,60,9,9885,0,339,-1
523,2499.8,2499.9,1494.37,1464.61,2,2,50,50,25,25,60,13,10484,0,1,-1
524,2499.8,2499.9,1491.13,1467.16,2,2,50,50,25,25,60,8,10690,0,122,-1
525,2449.9,2499.9,1510.9,1484.06,2,2,50,50,25,25,60,14,11315,0,62,-1
526,2449.9,2449.9,1508.63,1481.99,2,2,50,50,25,25,60,13,10781,0,123,-1
527,2449.9,2449.9,1503.0,1477.61,2,2,50,50,25,25,60,10,10684,0,332,-1
528,2499.8,2449.9,1521.77,1482.49,2,2,50,50,25,25,60,11,10587,0,100,-1
529,2499.8,2449.9,1533.74,1475.86,2,2,50,50,25,25,60,11,10620,0,0,-1
530,2499.8,2449.9,1552.98,1484.83,2,2,50,50,25,25,60,8,11126,0,2,-1
531,2499.8,2449.9,1547.27,1516.52,2,2,50,50,25,25,60,11,10218,0,0,-1
532,2499.8,2449.9,1553.63,1519.73,2,2,50,50,25,25,60,13,9891,0,0,-1
533,2499.8,2449.9,1573.72,1515.86,2,2,50,50,25,25,60,12,9895,0,109,-1
534,2449.9,2449.9,1564.72,1542.02,2,2,50,50,25,25,60,10,8953,0,62,-1
535,2449.9,2449.9,1563.76,1539.63,2,2,50,50,25,25,60,9,9842,0,92,-1
536,2499.9,2449.9,1564.21,1539.31,2,2,50,50,25,25,60,11,11500,0,0,-1
537,2499.9,2449.9,1580.02,1535.6,2,2,50,50,25,25,60,9,11996,0,0,-1
538,2499.9,2499.9,1574.63,1534.6,2,2,50,50,25,25,60,4,11762,0,93,-1
539,2499.9,2499.9,1575.63,1549.6,2,2,50,50,25,25,60,12,11175,0,81,-1
540,2499.9,2499.9,1565.8,1555.08,2,2,50,50,25,25,60,7,11302,0,122,-1
541,2499.9,2550.0,1538.73,1550.33,2,2,50,50,25,25,60,5,11429,0,92,-1
542,2499.9,2550.0,1531.13,1520.14,2,2,50,50,25,25,60,5,11844,0,223,-1
543,2499.9,2550.0,1541.86,1517.79,2,2,50,50,25,25,60,4,12153,0,0,-1
544,2499.9,2550.0,1522.23,1510.04,2,2,50,50,25,25,60,3,12353,0,0,-1
545,2499.9,2550.0,1525.09,1502.05,2,2,50,50,25,25,60,5,12164,0,122,-1
546,2499.9,2550.0,1531.61,1504.38,2,2,50,50,25,25,60,4,12422,0,0,-1
547,2499.9,2550.0,1541.21,1503.38,2,2,50,50,25,25,60,4,12367,0,0,-1
548,2500.0,2550.0,1529.58,1512.58,2,2,50,50,25,25,60,6,12272,0,70,-1
549,2500.0,2550.0,1509.83,1515.95,2,2,50,50,25,25,60,6,11991,0,1,-1
550,2500.0,2550.0,1503.48,1495.36,2,1,50,50,25,25,60,5,12413,0,0,-1
551,2500.0,2550.0,1519.61,1499.57,2,2,50,50,25,25,60,7,12170,0,63,-1
552,2500.0,2550.0,1504.25,1521.61,2,2,50,50,25,25,60,10,11823,0,126,-1
553,2500.0,2600.0,1508.94,1518.02,2,2,50,50,25,25,60,9,12280,0,1,-1
554,2500.0,2600.0,1503.94,1533.02,2,2,50,50,25,25,60,9,12415,0,0,-1
555,2500.0,2600.0,1505.22,1538.47,2,2,50,50,25,25,60,7,11661,0,63,-1
556,2500.0,2600.0,1519.83,1544.99,2,2,50,50,25,25,60,11,11991,0,93,-1
557,2500.0,2600.0,1543.63,1572.08,2,2,50,50,25,25,60,15,11443,0,65,-1
558,2500.0,2600.0,1553.03,1564.68,2,2,50,50,25,25,60,11,11903,0,122,-1
559,2500.0,2600.0,1535.28,1556.08,2,2,50,50,25,25,60,5,11310,0,33,-1
560,2500.0,2600.0,1541.0,1552.88,2,2,50,50,25,25,60,8,11641,0,132,-1
561,2500.0,2600.0,1549.4,1543.73,2,2,50,50,25,25,60,8,12257,0,3,-1
562,2500.0,2600.0,1553.6,1540.09,2,2,50,50,25,25,60,7,12000,0,15,-1
563,2500.0,2600.0,1561.2,1555.29,2,2,50,50,25,25,60,11,11601,0,226,-1
564,2500.0,2600.0,1564.8,1570.85,2,2,50,50,25,25,60,9,11901,0,62,-1
565,2500.0,2600.0,1571.97,1559.85,2,2,50,50,25,25,60,6,11875,0,205,-1
566,2500.0,2500.0,1563.37,1536.09,2,2,50,50,25,25,60,4,11708,0,0,-1
567,2500.0,2500.0,1553.17,1529.89,2,2,50,50,25,25,60,8,11519,0,1,-1
568,2500.0,2500.0,1557.73,1541.9,2,2,50,50,25,25,60,9,11744,0,139,-1
569,2500.0,2500.0,1568.69,1537.61,2,2,50,50,25,25,60,9,11596,0,65,-1
570,2500.0,2500.0,1577.28,1566.61,2,2,50,50,25,25,60,12,12151,0,0,-1
571,2500.0,2500.0,1584.68,1560.69,2,2,50,50,25,25,60,7,12273,0,63,-1
572,2500.0,2500.0,1590.44,1568.69,2,2,50,50,25,25,60,11,11709,0,92,-1
573,2500.0,2500.0,1591.85,1559.49,2,2,50,50,25,25,60,10,11377,0,2,-1
574,2500.0,2500.0,1581.4,1563.25,2,2,50,50,25,25,60,9,11958,0,110,-1
575,2500.0,2500.0,1576.44,1560.2,2,2,50,50,25,25,60,6,11879,0,1,-1
576,2500.0,2500.0,1571.83,1570.6,2,2,50,50,25,25,60,12,11812,0,178,-1
577,2500.0,2500.0,1562.15,1565.99,2,2,50,50,25,25,60,5,11562,0,62,-1
578,2500.0,2500.0,1574.74,1568.39,2,2,50,50,25,25,60,11,11766,0,64,-1
579,2500.0,2500.0,1569.35,1555.39,2,2,50,50,25,25,60,4,12034,0,99,-1
