gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,winner
3676,2600.0,2500.0,1912.4,1866.0,2,2,10,10,25,25,-1
3677,2600.0,2500.0,1913.0,1871.0,2,2,10,10,25,25,-1
3678,2600.0,2500.0,1909.6,1864.0,2,2,10,10,25,25,-1
3679,2600.0,2500.0,1910.0,1875.4,2,2,10,10,25,25,-1
3680,2600.0,2500.0,1885.0,1889.6,2,2,10,10,25,25,-1
3681,2600.0,2500.0,1892.2,1890.4,2,2,10,10,25,25,-1
3682,2600.0,2500.0,1893.4,1908.0,2,2,10,10,25,25,-1
3683,2600.0,2500.0,1892.4,1903.0,2,2,10,10,25,25,-1
3684,2600.0,2500.0,1892.8,1888.2,2,2,10,10,25,25,-1
3685,2600.0,2500.0,1905.2,1873.0,2,2,10,10,25,25,-1
3686,2600.0,2500.0,1922.0,1867.4,2,2,10,10,25,25,-1
3687,2600.0,2500.0,1922.8,1859.8,2,2,10,10,25,25,-1
3688,2600.0,2500.0,1937.8,1865.4,2,2,10,10,25,25,-1
3689,2600.0,2500.0,1955.8,1862.0,2,2,10,10,25,25,-1
3690,2600.0,2500.0,1962.6,1875.4,2,2,10,10,25,25,-1
3691,2600.0,2500.0,1954.0,1886.0,2,2,10,10,25,25,-1
3692,2600.0,2500.0,1951.6,1886.8,2,2,10,10,25,25,-1
3693,2600.0,2500.0,1966.8,1881.0,2,2,10,10,25,25,-1
3694,2600.0,2500.0,1960.4,1893.2,2,2,10,10,25,25,-1
3695,2600.0,2500.0,1976.0,1902.6,2,2,10,10,25,25,-1
3696,2600.0,2500.0,1974.2,1905.6,2,2,10,10,25,25,-1
3697,2600.0,2500.0,1972.6,1903.6,2,2,10,10,25,25,-1
3698,2600.0,2500.0,1959.8,1902.4,2,2,10,10,25,25,-1
3699,2600.0,2500.0,1967.4,1900.4,2,2,10,10,25,25,-1
3700,2600.0,2500.0,1964.0,1909.6,2,2,10,10,25,25,-1
3701,2600.0,2450.0,1956.0,1902.2,2,2,10,10,25,25,-1
3702,2600.0,2450.0,1956.4,1914.4,2,2,10,10,25,25,-1
3703,2600.0,2450.0,1956.4,1913.2,2,2,10,10,25,25,-1
3704,2600.0,2450.0,1967.4,1906.8,2,2,10,10,25,25,-1
3705,2600.0,2450.0,1947.6,1903.8,2,2,10,10,25,25,-1
3706,2600.0,2450.0,1948.4,1892.0,2,2,10,10,25,25,-1
3707,2600.0,2450.0,1934.2,1882.8,2,2,10,10,25,25,-1
3708,2600.0,2450.0,1925.8,1869.4,2,2,10,10,25,25,-1
3709,2600.0,2450.0,1924.0,1878.6,2,2,10,10,25,25,-1
3710,2600.0,2450.0,1922.0,1875.0,2,2,10,10,25,25,-1
3711,2600.0,2450.0,1920.4,1859.4,2,2,10,10,25,25,-1
3712,2600.0,2450.0,1923.2,1858.8,2,2,10,10,25,25,-1
3713,2600.0,2450.0,1913.0,1830.6,2,2,10,10,25,25,-1
3714,2600.0,2450.0,1900.4,1815.6,2,2,10,10,25,25,-1
3715,2600.0,2450.0,1888.8,1815.2,2,2,10,10,25,25,-1
3716,2600.0,2450.0,1877.0,1808.8,2,2,10,10,25,25,-1
3717,2600.0,2450.0,1869.4,1797.8,2,2,10,10,25,25,-1
3718,2600.0,2450.0,1869.4,1784.8,2,2,10,10,25,25,-1
3719,2600.0,2450.0,1857.2,1795.2,2,2,10,10,25,25,-1
3720,2600.0,2450.0,1873.2,1795.8,2,2,10,10,25,25,-1
3721,2600.0,2450.0,1862.6,1795.0,2,2,10,10,25,25,-1
3722,2550.0,2450.0,1870.8,1800.4,2,2,10,10,25,25,-1
3723,2550.0,2450.0,1864.0,1812.6,2,2,10,10,25,25,-1
3724,2550.0,2450.0,1880.4,1809.2,2,2,10,10,25,25,-1
3725,2550.0,2450.0,1883.8,1795.0,2,2,10,10,25,25,-1
3726,2550.0,2500.0,1884.6,1801.8,2,2,10,10,25,25,-1
3727,2550.0,2500.0,1876.8,1817.4,2,2,10,10,25,25,-1
3728,2550.0,2500.0,1887.2,1817.8,2,2,10,10,25,25,-1
3729,2550.0,2500.0,1896.8,1817.2,2,2,10,10,25,25,-1
3730,2550.0,2500.0,1888.4,1813.0,2,2,10,10,25,25,-1
3731,2550.0,2500.0,1882.0,1808.4,2,2,10,10,25,25,-1
3732,2550.0,2500.0,1881.2,1806.2,2,2,10,10,25,25,-1
3733,2550.0,2500.0,1892.6,1791.8,2,2,10,10,25,25,-1
3734,2550.0,2500.0,1871.6,1794.8,2,2,10,10,25,25,-1
3735,2550.0,2500.0,1875.0,1788.6,2,2,10,10,25,25,-1
3736,2550.0,2500.0,1861.6,1789.4,2,2,10,10,25,25,-1
3737,2550.0,2500.0,1860.0,1801.4,2,2,10,10,25,25,-1
3738,2550.0,2500.0,1864.2,1799.4,2,2,10,10,25,25,-1
3739,2550.0,2500.0,1852.2,1803.8,2,2,10,10,25,25,-1
3740,2550.0,2500.0,1871.2,1780.2,2,1,10,10,25,25,-1
3741,2550.0,2500.0,1864.4,1776.8,2,2,10,10,25,25,-1
3742,2550.0,2500.0,1853.4,1780.8,2,2,10,10,25,25,-1
3743,2550.0,2500.0,1853.6,1786.8,2,2,10,10,25,25,-1
3744,2550.0,2500.0,1865.0,1790.8,2,2,10,10,25,25,-1
3745,2550.0,2500.0,1871.4,1803.8,2,2,10,10,25,25,-1
3746,2550.0,2500.0,1854.8,1794.0,2,2,10,10,25,25,-1
3747,2550.0,2500.0,1857.2,1800.0,2,2,10,10,25,25,-1
3748,2550.0,2500.0,1843.8,1787.6,2,2,10,10,25,25,-1
3749,2550.0,2500.0,1827.4,1781.2,2,2,10,10,25,25,-1
3750,2550.0,2500.0,1814.6,1763.4,2,2,10,10,25,25,-1
3751,2550.0,2500.0,1812.2,1760.0,2,2,10,10,25,25,-1
3752,2550.0,2500.0,1809.4,1757.0,2,2,10,10,25,25,-1
3753,2550.0,2500.0,1811.2,1754.0,2,2,10,10,25,25,-1
3754,2550.0,2500.0,1802.0,1741.2,2,2,10,10,25,25,-1
3755,2550.0,2500.0,1801.8,1729.0,2,2,10,10,25,25,-1
3756,2550.0,2500.0,1792.2,1731.8,2,2,10,10,25,25,-1
3757,2550.0,2500.0,1782.6,1725.0,2,2,10,10,25,25,-1
3758,2550.0,2500.0,1771.6,1721.6,2,2,10,10,25,25,-1
3759,2550.0,2500.0,1771.2,1736.8,2,2,10,10,25,25,-1
3760,2550.0,2500.0,1766.0,1735.2,2,2,10,10,25,25,-1
3761,2550.0,2500.0,1764.0,1742.8,2,2,10,10,25,25,-1
3762,2550.0,2500.0,1760.4,1724.2,2,2,10,10,25,25,-1
3763,2550.0,2500.0,1753.0,1717.0,2,2,10,10,25,25,-1
3764,2550.0,2500.0,1754.4,1741.8,2,2,10,10,25,25,-1
3765,2550.0,2550.0,1739.2,1739.4,2,2,10,10,25,25,-1
3766,2550.0,2600.0,1730.8,1746.2,2,2,10,10,25,25,-1
3767,2550.0,2600.0,1733.8,1740.4,2,2,10,10,25,25,-1
3768,2550.0,2600.0,1727.0,1733.8,2,2,10,10,25,25,-1
3769,2550.0,2600.0,1728.2,1724.8,2,2,10,10,25,25,-1
3770,2600.0,2600.0,1734.4,1720.2,2,2,10,10,25,25,-1
3771,2600.0,2600.0,1744.6,1741.0,2,2,10,10,25,25,-1
3772,2600.0,2600.0,1745.4,1743.2,2,2,10,10,25,25,-1
3773,2600.0,2600.0,1761.0,1755.4,2,2,10,10,25,25,-1
3774,2600.0,2600.0,1758.0,1746.6,2,2,10,10,25,25,-1
3775,2600.0,2600.0,1754.8,1741.2,2,2,10,10,25,25,-1
3776,2600.0,2600.0,1755.0,1735.4,2,2,10,10,25,25,-1
3777,2600.0,2600.0,1750.8,1743.8,2,2,10,10,25,25,-1
3778,2600.0,2600.0,1764.4,1753.6,2,2,10,10,25,25,-1
3779,2600.0,2600.0,1768.4,1758.2,2,2,10,10,25,25,-1
3780,2600.0,2600.0,1779.6,1763.8,2,2,10,10,25,25,-1
3781,2600.0,2600.0,1759.8,1773.2,2,2,10,10,25,25,-1
3782,2600.0,2600.0,1755.6,1778.6,2,2,10,10,25,25,-1
3783,2600.0,2600.0,1762.4,1765.8,2,2,10,10,25,25,-1
3784,2600.0,2600.0,1768.4,1756.8,2,2,10,10,25,25,-1
3785,2600.0,2600.0,1775.6,1762.2,2,2,10,10,25,25,-1
3786,2600.0,2600.0,1789.2,1755.4,2,2,10,10,25,25,-1
3787,2600.0,2600.0,1800.4,1762.4,2,2,10,10,25,25,-1
3788,2600.0,2600.0,1811.2,1766.6,2,2,10,10,25,25,-1
3789,2600.0,2600.0,1831.0,1767.0,2,2,10,10,25,25,-1
3790,2600.0,2600.0,1828.8,1772.2,2,2,10,10,25,25,-1
3791,2600.0,2600.0,1826.2,1782.8,2,2,10,10,25,25,-1
3792,2600.0,2600.0,1821.0,1799.2,2,2,10,13,25,25,-1
3793,2600.0,2600.0,1818.64,1808.42,2,2,10,10,25,25,-1
3794,2550.0,2600.0,1831.84,1822.22,2,2,10,10,25,25,-1
3795,2550.0,2600.0,1843.64,1823.02,2,2,10,10,25,25,-1
3796,2550.0,2600.0,1852.84,1834.82,2,2,10,10,25,25,-1
3797,2550.0,2600.0,1868.06,1843.62,2,2,10,10,25,25,-1
3798,2550.0,2600.0,1877.26,1853.62,2,2,10,10,25,25,-1
3799,2550.0,2600.0,1880.46,1855.84,2,2,10,10,25,25,-1
3800,2550.0,2500.0,1891.86,1865.04,2,2,10,10,25,25,-1
3801,2550.0,2500.0,1894.1,1862.66,2,2,10,10,25,25,-1
3802,2550.0,2500.0,1896.3,1878.46,2,2,10,10,25,25,-1
3803,2550.0,2500.0,1894.3,1876.46,2,2,10,10,25,25,-1
3804,2550.0,2500.0,1895.1,1888.66,2,2,10,10,25,25,-1
3805,2550.0,2500.0,1894.3,1892.68,2,2,10,10,25,25,-1
3806,2550.0,2500.0,1896.3,1890.48,2,2,10,10,25,25,-1
3807,2550.0,2500.0,1904.3,1868.08,2,2,10,10,25,25,-1
3808,2600.0,2500.0,1915.5,1871.1,2,2,10,10,25,25,-1
3809,2600.0,2500.0,1913.7,1863.3,2,2,10,10,25,25,-1
3810,2600.0,2500.0,1903.1,1862.9,2,2,10,10,25,25,-1
3811,2600.0,2500.0,1894.9,1863.7,2,2,10,10,25,25,-1
3812,2600.0,2500.0,1893.7,1845.32,2,2,10,10,25,25,-1
3813,2600.0,2500.0,1890.9,1841.52,2,2,10,10,25,25,-1
3814,2600.0,2500.0,1901.3,1847.92,2,2,10,10,25,25,-1
3815,2600.0,2500.0,1890.34,1849.12,2,2,10,10,25,25,-1
3816,2600.0,2500.0,1880.74,1864.92,2,2,10,10,25,25,-1
3817,2600.0,2500.0,1855.34,1856.12,2,2,10,10,25,25,-1
3818,2600.0,2500.0,1844.74,1863.14,2,2,10,10,25,25,-1
3819,2600.0,2500.0,1827.76,1855.76,2,2,10,10,25,25,-1
3820,2600.0,2500.0,1821.36,1860.16,2,2,10,10,25,25,-1
3821,2600.0,2500.0,1841.98,1863.16,2,2,10,10,25,25,-1
3822,2600.0,2500.0,1831.98,1868.56,2,2,10,10,25,25,-1
3823,2600.0,2500.0,1836.78,1864.76,2,2,10,10,25,25,-1
3824,2600.0,2500.0,1834.2,1860.56,2,2,10,10,25,25,-1
3825,2600.0,2500.0,1836.0,1860.78,2,2,10,10,25,25,-1
3826,2600.0,2500.0,1832.6,1848.58,2,2,10,10,25,25,-1
3827,2600.0,2500.0,1838.2,1837.78,2,2,10,10,25,25,-1
3828,2600.0,2500.0,1866.0,1833.38,2,2,10,10,25,25,-1
3829,2600.0,2450.0,1885.8,1844.98,2,2,10,10,25,25,-1
3830,2600.0,2450.0,1896.2,1856.98,2,2,10,10,25,25,-1
3831,2600.0,2450.0,1897.6,1852.18,2,2,10,10,25,25,-1
3832,2600.0,2450.0,1912.0,1860.58,2,2,10,10,25,25,-1
3833,2600.0,2450.0,1907.8,1855.18,2,2,10,10,25,25,-1
3834,2600.0,3400.0,1906.0,1862.38,2,3,10,10,25,15,-1
3835,2600.0,3400.0,1898.4,1857.18,2,2,10,10,25,14,-1
3836,2600.0,3400.0,1898.8,1875.18,2,2,10,10,25,15,-1
3837,2600.0,3400.0,1914.8,1876.58,2,2,10,10,25,14,-1
3838,2550.0,3400.0,1917.6,1874.38,2,2,10,10,25,14,-1
3839,2550.0,3400.0,1912.6,1872.18,2,2,10,10,25,14,-1
3840,2550.0,3400.0,1922.6,1866.98,2,2,10,10,25,13,-1
3841,2550.0,3400.0,1925.6,1868.58,2,2,10,10,25,14,-1
3842,2550.0,3400.0,1928.2,1883.78,2,2,10,10,25,14,-1
3843,2550.0,3400.0,1930.4,1893.78,2,2,10,10,25,15,-1
3844,2550.0,3400.0,1931.2,1881.98,2,2,10,10,25,14,-1
3845,2550.0,3400.0,1933.6,1890.58,2,2,10,10,25,13,-1
3846,2550.0,3200.0,1932.0,1892.78,2,2,10,10,25,25,-1
3847,2550.0,3200.0,1932.0,1898.58,2,2,10,10,25,25,-1
3848,2550.0,3200.0,1936.6,1894.38,2,2,10,10,25,25,-1
3849,3400.0,3200.0,1956.2,1888.38,3,2,10,10,20,25,-1
3850,3400.0,3200.0,1972.2,1898.58,2,2,10,10,22,25,-1
3851,3400.0,3200.0,1976.2,1897.78,2,2,10,10,22,25,-1
3852,3400.0,3200.0,1985.4,1921.38,2,2,10,10,22,25,-1
3853,3400.0,3445.0,1971.8,1944.76,2,3,10,10,21,14,-1
3854,3400.0,3445.0,1980.0,1936.76,2,2,10,10,21,12,-1
3855,3400.0,3445.0,1976.6,1953.96,2,2,10,10,22,14,-1
3856,3400.0,3445.0,1973.4,1964.16,2,2,10,10,20,14,-1
3857,3400.0,3445.0,1961.2,1976.76,2,2,10,10,20,16,-1
3858,3400.0,3445.0,1971.0,1985.16,2,2,10,10,18,18,-1
3859,3400.0,3445.0,1970.8,1973.36,2,2,10,10,20,16,-1
3860,3400.0,3445.0,1973.0,1976.76,2,2,10,10,21,15,-1
3861,3400.0,3445.0,1972.2,1986.36,2,2,10,10,22,15,-1
3862,3400.0,3445.0,1983.2,2005.76,2,2,10,10,22,19,-1
3863,3400.0,3445.0,1967.0,2006.16,2,2,10,10,20,20,-1
3864,3400.0,3400.0,1968.6,2000.0,2,2,10,10,21,22,-1
3865,3400.0,3400.0,1969.4,2020.8,2,2,10,10,22,20,-1
3866,3400.0,3400.0,1971.8,2024.2,2,2,10,10,19,19,-1
3867,3400.0,3400.0,1973.4,2021.6,2,2,10,10,20,20,-1
3868,3400.0,3455.0,1972.2,2034.22,2,3,10,10,20,7,-1
3869,3400.0,3400.0,1984.4,2039.2,2,2,10,10,20,24,-1
3870,3400.0,3400.0,1984.6,2047.2,2,2,10,10,22,25,-1
3871,3400.0,3400.0,1977.0,2036.8,2,2,10,10,23,24,-1
3872,3400.0,3400.0,1992.93,2032.53,2,2,13,10,23,23,-1
3873,3400.0,3400.0,2003.73,2040.73,2,2,10,10,25,25,-1
3874,3400.0,3400.0,2015.53,2042.93,2,2,10,10,25,25,-1
3875,3400.0,3400.0,2028.78,2042.13,2,2,10,10,25,25,-1
3876,3400.0,3400.0,2049.58,2052.13,2,2,10,10,25,25,-1
3877,3400.0,3400.0,2045.78,2044.58,2,2,10,10,25,25,-1
3878,3400.0,3400.0,2048.38,2043.38,2,2,10,10,25,25,-1
3879,3400.0,3400.0,2058.38,2045.58,2,2,10,10,25,24,-1
3880,3450.0,3400.0,2056.42,2048.98,3,2,10,10,23,23,-1
3881,3450.0,3400.0,2077.22,2041.78,2,2,10,10,24,23,-1
3882,3400.0,3400.0,2074.82,2037.22,2,2,10,10,25,23,-1
3883,3400.0,3400.0,2083.32,2045.22,2,2,10,10,25,23,-1
3884,3400.0,3400.0,2091.76,2058.82,2,2,10,10,25,23,-1
3885,3400.0,3400.0,2093.76,2058.47,2,2,10,10,25,23,-1
3886,3400.0,3400.0,2096.96,2065.92,2,2,10,10,25,25,-1
3887,3400.0,3400.0,2098.76,2085.76,2,2,10,10,25,25,-1
3888,3400.0,3400.0,2106.36,2093.36,2,2,10,10,25,25,-1
3889,3400.0,3400.0,2105.56,2097.56,2,2,10,10,25,25,-1
3890,3400.0,3400.0,2106.81,2101.41,2,2,10,10,25,25,-1
3891,3400.0,3400.0,2113.01,2109.41,2,2,10,10,25,25,-1
3892,3400.0,3400.0,2116.61,2109.01,2,2,10,10,25,25,-1
3893,3250.0,3400.0,2102.61,2112.01,2,2,10,10,25,25,-1
3894,3250.0,3400.0,2110.36,2116.2,3,3,25,25,25,25,-1
3895,3385.0,3400.0,2123.7,2134.0,3,2,10,10,25,25,-1
3896,3385.0,3400.0,2131.03,2137.8,2,2,10,10,25,25,-1
3897,3385.0,3400.0,2129.03,2140.5,2,2,10,10,25,25,-1
3898,3385.0,3250.0,2139.52,2128.9,2,2,10,10,25,25,-1
3899,3385.0,3250.0,2140.72,2133.74,2,2,10,10,25,25,-1
3900,3385.0,3250.0,2143.12,2127.79,2,2,10,10,25,25,-1
3901,3385.0,3250.0,2139.32,2119.63,2,2,10,10,25,25,-1
3902,3385.0,3250.0,2129.12,2128.48,2,2,10,10,25,25,-1
3903,3550.0,3350.0,2140.37,2117.92,3,3,10,10,6,25,-1
3904,3550.0,3350.0,2151.82,2125.72,3,3,10,10,7,25,-1
3905,3550.0,3350.0,2135.22,2127.12,2,2,10,10,7,25,-1
3906,3550.0,3350.0,2145.02,2131.92,2,2,10,10,7,25,-1
3907,3550.0,3368.4,2143.35,2157.3,2,3,25,25,7,25,-1
3908,3550.0,3368.4,2155.4,2163.1,2,2,10,10,7,25,-1
3909,3550.0,3368.4,2158.8,2159.3,2,2,10,10,7,25,-1
3910,3550.0,3368.4,2154.05,2153.19,2,2,10,10,7,25,-1
3911,3550.0,3368.4,2148.65,2152.19,2,2,10,10,7,25,-1
3912,3550.0,3268.4,2153.05,2143.72,2,2,10,10,7,25,-1
3913,3550.0,3268.4,2156.05,2150.36,2,2,10,10,6,25,-1
3914,3550.0,3420.0,2163.97,2157.69,3,3,10,10,7,20,-1
3915,3550.0,3420.0,2159.17,2147.94,2,2,10,10,7,21,-1
3916,3550.0,3420.0,2141.37,2150.74,2,2,10,10,7,20,-1
3917,3550.0,3420.0,2143.02,2161.18,2,2,10,10,7,20,-1
3918,3550.0,3420.0,2151.42,2157.94,3,3,10,10,9,22,-1
3919,3550.0,3420.0,2154.71,2164.39,2,2,10,10,9,21,-1
3920,3520.0,3500.0,2144.91,2176.79,2,3,10,10,9,10,-1
3921,3520.0,3500.0,2132.71,2183.59,2,2,10,10,9,10,-1
3922,3520.0,3500.0,2139.91,2167.99,2,2,10,10,9,10,-1
3923,3520.0,3500.0,2139.31,2154.04,2,2,10,10,9,11,-1
3924,3520.0,3500.0,2151.71,2148.84,2,2,10,10,9,13,-1
3925,3520.0,3500.0,2137.6,2135.44,2,2,10,10,8,12,-1
3926,3520.0,3500.0,2138.05,2111.36,2,2,10,10,8,11,-1
3927,3520.0,3500.0,2126.65,2127.56,2,2,10,10,8,13,-1
3928,3520.0,3500.0,2125.1,2128.96,2,2,10,10,8,13,-1
3929,3520.0,3500.0,2117.9,2129.76,2,2,10,10,9,13,-1
3930,3520.0,3500.0,2106.14,2129.0,2,2,10,10,8,13,-1
3931,3520.0,3500.0,2102.74,2120.24,2,2,10,10,8,12,-1
3932,3520.0,3500.0,2104.99,2121.44,2,2,10,10,8,11,-1
3933,3520.0,3500.0,2105.03,2120.84,2,2,10,10,8,11,-1
3934,3520.0,3500.0,2109.63,2095.84,2,2,10,10,8,9,-1
3935,3520.0,3500.0,2113.03,2094.44,2,2,10,10,8,9,-1
3936,3520.0,3500.0,2125.28,2082.44,2,2,10,10,8,9,-1
3937,3520.0,3500.0,2109.68,2072.64,2,2,10,10,8,9,-1
3938,3520.0,3268.4,2111.28,2081.04,2,2,10,10,8,25,-1
3939,3520.0,3268.4,2105.48,2085.69,2,2,10,10,8,25,-1
3940,3520.0,3268.4,2111.68,2081.13,2,2,10,10,7,25,-1
3941,3520.0,3268.4,2111.73,2080.53,2,2,10,10,6,25,-1
3942,3520.0,3268.4,2114.73,2082.98,2,2,10,10,6,25,-1
3943,3520.0,3268.4,2114.93,2076.18,2,2,10,10,5,25,-1
3944,3520.0,3268.4,2111.93,2084.98,2,2,10,10,5,25,-1
3945,3520.0,3268.4,2112.53,2086.38,2,2,10,10,4,25,-1
3946,3520.0,3268.4,2114.73,2079.43,2,2,10,10,4,25,-1
3947,3520.0,3268.4,2116.53,2081.83,2,2,10,10,4,25,-1
3948,3520.0,3268.4,2133.57,2090.63,3,2,10,10,7,25,-1
3949,3520.0,3268.4,2133.57,2086.23,2,2,10,10,7,25,-1
3950,3520.0,3268.4,2134.35,2090.61,2,2,25,10,7,25,-1
3951,3520.0,3268.4,2132.95,2077.61,2,2,10,10,7,25,-1
3952,3520.0,3268.4,2137.55,2082.65,2,2,10,10,7,25,-1
3953,3520.0,3268.4,2143.59,2077.25,2,2,10,10,7,25,-1
3954,3520.0,3450.0,2139.83,2073.49,2,3,10,10,7,21,-1
3955,3520.0,3450.0,2128.96,2081.42,2,2,10,12,7,23,-1
3956,3520.0,3450.0,2125.87,2075.53,2,2,17,25,7,23,-1
3957,3520.0,3450.0,2114.16,2069.93,2,2,10,10,7,24,-1
3958,3520.0,3268.4,2113.96,2052.13,2,2,10,13,9,25,-1
3959,3520.0,3268.4,2105.06,2045.38,2,2,10,10,10,25,-1
3960,3520.0,3268.4,2102.06,2056.82,2,2,10,10,10,25,-1
3961,3520.0,3268.4,2090.74,2067.3,2,2,10,10,9,25,-1
3962,3520.0,3268.4,2089.19,2057.2,2,2,10,10,10,25,-1
3963,3520.0,3268.4,2100.64,2045.44,2,2,10,10,10,25,-1
3964,3520.0,3268.4,2110.58,2050.93,2,2,10,10,10,25,-1
3965,3520.0,3268.4,2104.22,2050.53,2,2,10,10,9,25,-1
3966,3520.0,3268.4,2109.17,2030.97,3,2,10,11,11,25,-1
3967,3520.0,3268.4,2106.38,2028.01,2,2,10,10,10,25,-1
3968,3520.0,3268.4,2106.02,2021.26,2,2,10,10,10,25,-1
3969,3520.0,3268.4,2114.11,2021.89,2,2,10,10,10,25,-1
3970,3520.0,3268.4,2107.57,2007.14,2,2,10,10,10,25,-1
3971,3520.0,3268.4,2086.81,1998.18,2,2,10,10,10,25,-1
3972,3450.0,3268.4,2082.25,1982.03,2,2,10,10,23,25,-1
3973,3450.0,3268.4,2068.89,1982.47,2,2,10,10,22,25,-1
3974,3450.0,3268.4,2061.89,1973.17,2,2,10,10,21,25,-1
3975,3450.0,3268.4,2060.33,1982.45,2,2,10,10,20,25,-1
3976,3450.0,3268.4,2047.82,1980.05,2,2,10,10,20,25,-1
3977,3450.0,3268.4,2037.02,1963.75,2,2,10,10,20,25,-1
3978,3450.0,3268.4,2035.09,1973.75,2,2,10,10,20,25,-1
3979,3450.0,3268.4,2030.93,1963.79,2,2,10,10,20,25,-1
3980,3450.0,3268.4,2042.03,1954.06,2,2,10,10,19,25,-1
3981,3450.0,3268.4,2033.73,1957.15,2,2,10,10,17,25,-1
3982,3450.0,2700.0,2038.73,1953.68,2,2,10,10,16,25,-1
3983,3450.0,2700.0,2030.33,1958.92,2,2,10,10,17,25,-1
3984,3450.0,2700.0,2016.58,1966.74,2,2,10,10,16,25,-1
3985,3450.0,2700.0,2019.38,1953.34,2,2,10,10,17,25,-1
3986,3450.0,2700.0,2024.78,1948.17,2,2,10,10,17,25,-1
3987,3450.0,2700.0,2032.4,1940.17,2,2,10,10,16,25,-1
3988,3450.0,2700.0,2027.6,1935.57,2,2,10,10,15,25,-1
3989,3450.0,2700.0,2017.4,1933.01,2,2,10,10,14,25,-1
3990,3450.0,2700.0,2014.24,1932.41,2,2,10,10,16,25,-1
3991,3450.0,2700.0,1998.64,1911.21,2,2,10,10,17,25,-1
3992,3450.0,2700.0,2009.64,1921.61,2,2,10,10,18,25,-1
3993,3450.0,2700.0,2010.09,1916.35,2,2,10,10,19,25,-1
3994,3450.0,2700.0,2003.69,1927.35,2,2,10,10,20,25,-1
3995,3450.0,2700.0,1993.92,1929.15,2,2,10,10,20,25,-1
3996,3450.0,2700.0,1997.92,1931.75,2,2,10,10,20,25,-1
3997,3450.0,2700.0,1997.34,1935.38,2,2,10,10,21,25,-1
3998,3450.0,2700.0,1999.77,1938.58,2,2,10,10,21,25,-1
3999,3450.0,3300.0,2002.77,1937.62,3,3,10,10,21,25,-1
4000,3450.0,3300.0,2012.97,1935.02,2,2,10,10,22,25,-1
4001,3450.0,3350.0,2009.41,1954.82,2,3,10,10,20,25,-1
4002,3450.0,3350.0,2012.21,1963.82,2,2,10,10,20,25,-1
4003,3450.0,3350.0,2012.01,1960.22,2,2,10,10,19,25,-1
4004,3450.0,3350.0,2008.06,1955.02,2,2,10,10,21,25,-1
4005,3350.0,3350.0,2006.5,1969.82,2,2,10,10,25,25,-1
4006,3350.0,3350.0,2001.0,1990.24,2,2,10,10,25,25,-1
4007,3350.0,3350.0,1993.23,1990.69,2,2,10,10,25,25,-1
4008,3350.0,3350.0,1992.63,2008.29,2,2,10,10,25,25,-1
4009,3350.0,3300.0,1989.23,1993.29,2,2,10,10,25,25,-1
4010,3350.0,3300.0,1973.65,1985.94,2,2,10,10,25,25,-1
4011,3350.0,3300.0,1969.88,1986.74,2,2,10,10,25,25,-1
4012,3350.0,3300.0,1985.28,1992.14,2,2,10,10,25,25,-1
4013,3350.0,3300.0,1990.08,1984.19,2,2,10,10,25,25,-1
4014,3350.0,3300.0,1983.68,1974.19,2,2,10,10,25,25,-1
4015,3350.0,3300.0,1967.88,1969.61,2,2,10,10,25,25,-1
4016,3350.0,3300.0,1962.88,1978.86,2,2,10,10,25,25,-1
4017,3350.0,3300.0,1966.08,1993.26,2,2,10,10,25,25,-1
4018,3350.0,3300.0,1964.28,1989.66,2,2,10,10,25,25,-1
4019,3350.0,3300.0,1965.28,1992.46,2,2,10,10,25,25,-1
4020,3350.0,3300.0,1971.08,2005.86,2,2,10,10,25,25,-1
4021,3350.0,3300.0,1973.48,1998.86,2,2,10,10,25,25,-1
4022,3350.0,3300.0,1962.12,1992.86,2,2,10,10,25,25,-1
4023,3350.0,3300.0,1956.52,1997.06,2,2,10,10,25,25,-1
4024,3400.0,3300.0,1969.52,2004.06,3,2,10,10,25,25,-1
4025,3400.0,3300.0,1962.32,1996.06,2,2,10,10,25,25,-1
4026,3400.0,3300.0,1957.12,2014.86,2,2,10,10,25,25,-1
4027,3400.0,3300.0,1958.92,2008.06,2,2,10,10,25,25,-1
4028,3400.0,3300.0,1962.32,2004.66,2,2,10,10,25,25,-1
4029,3400.0,3300.0,1951.52,1994.66,2,2,10,10,25,25,-1
4030,3400.0,3300.0,1951.52,2001.66,2,2,10,10,25,25,-1
4031,3400.0,3300.0,1930.92,1994.46,2,2,10,10,25,25,-1
4032,3400.0,3300.0,1920.12,1996.86,2,2,10,10,25,25,-1
4033,3400.0,3300.0,1940.72,1994.26,2,2,10,10,25,25,-1
4034,3400.0,3300.0,1949.92,1983.66,2,2,10,10,25,25,-1
4035,3400.0,3300.0,1952.52,1991.66,2,2,10,10,25,25,-1
4036,3400.0,3300.0,1944.52,1975.26,2,2,10,10,25,25,-1
4037,3400.0,3400.0,1950.72,1975.86,2,3,10,10,25,25,-1
4038,3350.0,3400.0,1956.52,1970.46,3,2,10,10,25,25,-1
4039,3350.0,3400.0,1956.52,1971.46,2,2,10,10,25,25,-1
4040,3350.0,3400.0,1950.52,1978.66,2,2,10,10,25,25,-1
4041,3350.0,3400.0,1945.72,1977.26,2,2,10,10,25,25,-1
