gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
3737,5101.6,5030.35,1659.37,1738.04,2,2,50,20,25,25,30,12,1815,1586,0,299,1941,7,0,1724,-1
3738,5101.6,4953.05,1746.63,1747.65,2,2,50,50,25,25,60,21,2078,1559,21,513,2593,329,2,1864,-1
3739,5101.6,4953.05,1733.45,1864.74,2,2,50,50,25,25,60,20,4521,4089,0,368,1834,277,0,2132,-1
3740,5101.6,4953.05,1699.78,1924.81,2,2,50,50,25,25,60,13,3895,3894,0,420,1745,0,0,2348,-1
3741,5101.6,4953.05,1800.38,1948.34,2,2,50,50,25,25,60,24,5049,3692,0,551,2202,153,2,1124,-1
3742,5101.6,4953.05,1741.88,1923.0,2,2,50,50,25,25,60,31,4136,3071,0,502,2227,310,2,1087,-1
3743,5101.6,4953.05,1717.81,1930.3,2,2,50,20,25,25,30,9,237,234,0,451,1354,0,0,3944,-1
3744,5101.6,4953.05,1715.39,1940.7,2,2,20,20,25,25,0,10,154,151,0,543,1100,0,0,687,-1
3745,5101.6,5138.375,1678.26,1924.92,2,2,50,50,25,25,60,22,1761,1522,0,809,1309,518,3,4282,-1
3746,5154.8,5138.375,1718.61,1982.49,2,2,50,20,25,25,30,16,3239,2769,0,533,1320,136,0,697,-1
3747,5154.8,5138.375,1650.89,1961.85,2,2,50,50,25,25,60,11,1553,718,0,566,1607,110,0,5087,-1
3748,5154.8,5138.375,1694.49,1979.27,2,2,50,50,25,25,60,24,4214,3257,0,654,1984,410,1,849,-1
3749,5154.8,5138.375,1633.39,1997.61,2,2,50,50,25,25,60,24,3754,3130,0,434,2242,295,13,1169,-1
3750,5154.8,5138.375,1692.8,1930.49,2,2,50,50,25,25,60,24,2868,2432,0,509,2041,601,1,1821,-1
3751,5154.8,5138.375,1635.07,1970.89,2,2,50,50,25,25,60,25,3644,3174,0,451,1842,360,1,1992,-1
3752,5154.8,5138.375,1645.33,1984.42,2,2,50,50,25,25,60,14,152,141,0,558,1306,0,0,7402,-1
3753,5154.8,5050.1,1640.54,2025.95,3,2,50,50,25,25,60,27,2232,1427,0,679,2349,451,7,2412,-1
3754,5154.8,5050.1,1690.5,1991.26,2,2,20,20,25,25,0,9,24,0,0,528,1061,21,0,753,-1
3755,5154.8,5050.1,1692.36,1974.03,3,2,50,50,25,25,60,20,2588,1739,0,394,2150,240,2,2846,-1
3756,5154.8,5050.1,1713.26,2022.58,2,2,50,50,25,25,60,32,2677,2232,0,855,2144,830,5,1201,-1
3757,5154.8,5050.1,1766.28,2102.35,2,2,50,50,25,25,60,33,1756,1325,0,447,1830,321,6,3380,-1
3758,5154.8,5050.1,1900.33,2053.62,2,2,50,50,25,25,60,19,4020,3613,0,515,1543,171,5,2243,-1
3759,5154.8,5050.1,1933.36,2049.76,2,2,50,50,25,25,60,26,2591,2145,0,415,1657,957,2,1537,-1
3760,5079.95,5050.1,1947.34,2088.92,2,2,50,50,25,25,60,15,5729,5371,0,619,1267,191,0,1207,-1
3761,5079.95,5050.1,1896.99,2080.6,2,2,50,50,25,25,60,17,5372,4987,1,411,1725,400,3,1404,-1
3762,5079.95,5050.1,1842.48,2030.75,2,2,50,50,25,25,60,10,4894,4046,71,332,2057,61,1,858,-1
3763,5074.575,5050.1,1849.31,2015.55,2,2,50,50,25,25,60,16,1217,697,0,447,1601,299,5,2212,-1
3764,5074.575,5050.1,1837.49,2064.78,2,2,50,50,25,25,60,28,3624,2274,0,491,1658,240,3,1284,-1
3765,5074.575,5050.1,1814.83,2038.03,2,2,50,50,25,25,60,22,4263,3753,0,942,2038,336,5,759,-1
3766,5074.575,5050.1,1834.87,1937.3,2,2,50,50,25,25,60,15,3687,3357,0,559,1832,0,0,1815,-1
3767,5074.575,5070.9,1886.21,1984.88,2,2,50,50,25,25,60,16,1316,1204,0,262,1429,522,37,3837,-1
3768,5074.575,5070.9,1873.55,1979.88,2,2,50,50,25,25,60,20,3880,3432,0,448,1957,558,1,1392,-1
3769,5074.575,9602.825,1899.78,2000.0,2,3,50,50,25,1,60,24,1538,1301,0,614,2181,547,2,1347,-1
3770,5074.575,9602.825,1924.07,1934.68,2,2,50,50,25,1,60,21,4261,3763,0,463,1967,381,3,878,-1
3771,5074.575,9602.825,1943.22,1948.64,2,2,50,50,25,1,60,19,1833,1639,0,571,2134,546,3,3094,-1
3772,5074.575,9602.825,1959.87,1991.19,2,2,50,50,25,1,60,21,118,97,0,401,2074,311,34,2647,-1
3773,5074.575,5094.95,2045.05,2048.87,2,3,50,50,25,25,60,35,3425,2842,0,735,1695,392,12,1473,-1
3774,5074.575,5094.95,1995.31,2063.81,2,2,50,50,25,25,60,17,4650,3429,0,414,1965,94,3,2221,-1
3775,5074.575,5094.95,2022.31,2102.69,2,2,50,50,25,25,60,16,779,612,0,659,1793,244,0,5053,-1
3776,5074.575,5094.95,1948.93,2054.45,2,2,50,50,25,25,60,22,2761,2541,0,752,2131,335,7,1796,-1
3777,5074.575,5094.95,1954.5,2004.72,2,2,50,50,25,25,60,26,1520,1275,0,496,2387,177,16,1758,-1
3778,5074.575,5094.95,1969.77,2000.87,2,2,50,50,25,25,60,19,3764,3741,0,606,1667,35,8,2309,-1
3779,5074.575,5094.95,2013.44,1997.66,2,2,50,50,25,25,60,22,61,41,0,531,1900,340,16,5515,-1
3780,5074.575,5094.95,2054.91,2012.84,2,2,50,50,25,25,60,28,1777,865,0,702,2070,681,0,2664,-1
3781,5074.575,5094.95,2081.54,2109.62,2,2,50,50,25,25,60,25,1297,1222,0,473,2452,364,16,1269,-1
3782,5052.3,5094.95,1990.47,2088.73,2,2,50,50,25,25,60,20,2375,1711,0,609,1201,523,2,2521,-1
3783,5052.3,5094.95,2043.15,2035.79,2,2,50,50,25,25,60,21,3871,3435,0,972,1858,358,3,1348,-1
3784,5041.225,5008.8,2076.93,2020.26,2,2,50,50,25,25,60,37,2898,2587,0,576,1950,519,4,2456,-1
3785,5041.225,5008.8,2107.85,2026.34,2,2,50,50,25,25,60,21,2946,1725,0,370,1522,436,18,2056,-1
3786,5041.225,5008.8,2093.59,2124.01,2,2,50,50,25,25,60,23,2924,2274,0,384,1631,398,3,979,-1
3787,5041.225,5008.8,2128.95,2128.38,2,2,50,50,25,25,60,31,1262,1027,0,340,1931,671,0,3614,-1
3788,5043.025,5008.8,2147.95,2126.89,2,2,50,50,25,25,60,33,2007,1299,0,482,1917,952,3,1854,-1
3789,5043.025,5008.8,2105.05,2233.52,2,2,50,50,25,25,60,27,650,487,0,370,1415,461,31,2671,-1
3790,5041.225,5008.8,2166.1,2147.28,2,2,50,50,25,25,60,29,1914,1894,1,655,1636,99,17,4145,-1
3791,5041.225,5008.8,2143.48,2186.74,2,2,50,50,25,25,60,19,1175,1128,0,306,1413,0,0,3990,-1
3792,5041.225,5008.8,2142.78,2245.7,2,2,50,50,25,25,60,22,1577,1429,0,494,2125,188,27,1244,-1
3793,5041.225,5097.0,2154.01,2243.31,2,2,50,50,25,25,60,23,3222,2427,0,338,1999,515,5,1203,-1
3794,5041.225,5107.6,2138.88,2280.6,2,2,50,50,25,25,60,38,3250,2987,0,276,2354,579,5,1263,-1
3795,5041.225,5107.6,2217.38,2274.24,2,2,50,50,25,25,60,46,2509,2206,21,566,2013,994,24,1265,-1
3796,5041.225,5107.6,2212.67,2295.75,2,2,50,50,25,25,60,26,3124,2833,0,618,1927,88,11,1405,-1
3797,5041.225,5107.6,2212.84,2356.79,2,2,50,50,25,25,60,28,1323,961,0,297,1704,291,0,4399,-1
3798,9853.325,9053.7,2250.85,2436.33,3,3,50,50,1,1,60,37,1782,1368,1,509,1380,343,5,1789,-1
3799,9853.325,9053.7,2248.0,2480.74,2,2,50,50,1,1,60,28,2122,2069,0,575,1792,196,15,2924,-1
3800,9853.325,9053.7,2198.68,2484.82,2,2,50,50,1,1,60,34,1144,825,0,591,2257,231,4,1591,-1
3801,9853.325,9053.7,2204.35,2452.51,2,2,50,50,1,1,60,25,4304,4050,0,491,1814,275,0,1190,-1
3802,9853.325,9053.7,2279.88,2422.92,2,2,50,50,1,1,60,16,1748,1747,0,498,1105,0,0,3979,-1
3803,9853.325,9053.7,2289.73,2414.45,2,2,50,50,1,1,60,18,2104,1427,0,298,1932,309,1,849,-1
3804,9853.325,9053.7,2338.12,2468.68,2,2,50,50,1,1,60,33,4625,4519,0,791,1642,184,24,694,-1
3805,9853.325,9053.7,2426.76,2464.33,2,2,50,50,1,1,60,26,2471,2096,0,969,1419,321,6,1608,-1
3806,9853.325,5107.6,2455.92,2511.01,2,2,50,50,1,25,60,20,25,24,0,1031,1528,0,0,463,-1
3807,9853.325,5107.6,2323.8,2478.31,2,2,20,50,1,25,30,16,75,0,0,657,1385,0,0,715,-1
3808,9853.325,5107.6,2363.4,2446.92,2,2,20,50,1,25,30,19,113,111,0,464,946,0,0,4141,-1
3809,9853.325,5107.6,2358.67,2477.19,2,2,50,50,1,25,60,38,1372,1355,0,587,1698,217,23,863,-1
3810,9853.325,4977.95,2314.52,2461.91,2,2,50,50,1,25,60,25,375,307,0,765,1653,440,15,4193,-1
3811,9853.325,4977.95,2388.43,2439.25,2,2,50,50,1,25,60,27,213,194,0,562,1307,78,11,5003,-1
3812,9853.325,11870.3,2387.86,2554.23,2,3,50,50,1,1,60,31,990,989,0,550,1428,0,0,4177,-1
3813,9853.325,11870.3,2457.78,2657.9,2,2,50,50,1,1,60,32,708,523,0,529,1641,715,19,1426,-1
3814,9853.325,11870.3,2369.59,2740.77,2,2,50,50,1,1,60,31,1076,1013,0,477,2611,137,2,2248,-1
3815,9853.325,11870.3,2320.66,2814.8,2,2,50,50,1,1,60,29,973,770,0,387,1732,339,18,1389,-1
3816,9853.325,11870.3,2347.55,2785.9,2,2,50,50,1,1,60,22,186,71,0,539,1028,37,14,3906,-1
3817,9853.325,11870.3,2400.27,2772.71,2,2,50,50,1,1,60,30,1196,385,0,612,1552,458,3,1072,-1
3818,9853.325,11870.3,2408.86,2741.71,2,2,50,50,1,1,60,26,688,537,0,503,1457,358,5,4255,-1
3819,9853.325,11870.3,2414.09,2664.85,2,2,50,50,1,1,60,12,641,42,0,475,1368,70,4,2412,-1
3820,9853.325,11870.3,2443.86,2665.1,2,2,50,50,1,1,60,36,2678,2414,0,431,1360,727,3,1745,-1
3821,9853.325,11870.3,2457.25,2659.92,2,2,50,50,1,1,60,25,2521,1731,0,483,1761,1345,0,1842,-1
3822,9853.325,11870.3,2461.6,2688.53,3,2,50,50,1,1,60,39,1071,712,0,516,2265,1129,6,1286,-1
3823,9853.325,11870.3,2469.03,2733.8,2,2,50,50,1,1,60,30,1201,706,0,497,1358,749,4,3840,-1
3824,9853.325,11870.3,2443.87,2645.55,2,2,50,50,1,1,60,24,1624,1590,0,925,1897,168,17,983,-1
3825,9853.325,11870.3,2516.07,2592.1,2,2,50,50,1,1,60,39,101,92,0,619,1900,259,25,2357,-1
3826,9853.325,11870.3,2563.0,2583.64,2,2,50,50,1,1,60,30,1871,1694,0,637,1373,716,14,1490,-1
3827,9853.325,5050.9,2496.97,2535.26,2,2,50,50,1,25,60,32,17,15,0,526,1415,128,12,3456,-1
3828,9853.325,5101.7,2563.39,2576.64,2,2,50,50,1,25,60,32,198,0,0,768,1336,267,0,2395,-1
3829,9853.325,5050.9,2568.05,2571.12,2,2,50,50,1,25,60,32,364,165,0,399,1426,589,0,1239,-1
3830,5193.8,5050.9,2546.58,2505.31,2,2,50,50,25,25,60,26,4310,4065,0,512,1712,130,2,543,-1
3831,5193.8,5050.9,2539.64,2513.83,2,2,50,50,25,25,60,38,844,637,0,477,1455,645,8,1115,-1
3832,5193.8,5050.9,2481.79,2480.6,2,2,50,20,25,25,30,23,0,0,0,445,1681,0,0,669,-1
3833,5193.8,5050.9,2459.22,2483.92,2,2,50,50,25,25,60,33,757,737,0,381,1153,146,19,4118,-1
3834,5193.8,5050.9,2542.2,2529.51,2,2,50,50,25,25,60,34,541,386,0,752,1284,415,34,2240,-1
3835,5193.8,5050.9,2506.61,2477.19,2,2,50,50,25,25,60,28,148,124,0,313,1846,580,3,1505,-1
3836,5056.4,5050.9,2551.76,2472.12,2,2,50,50,25,25,60,33,696,540,0,399,1440,868,1,1267,-1
3837,5011.725,5050.9,2593.21,2452.86,2,2,50,50,25,25,60,34,334,227,0,458,1546,604,12,754,-1
3838,5011.725,5050.9,2636.85,2472.67,2,2,50,50,25,25,60,32,791,706,0,661,1288,529,2,1014,-1
3839,5011.725,5050.9,2598.85,2517.24,2,2,20,50,25,25,30,23,31,5,0,525,1181,0,0,846,-1
3840,5048.525,5050.9,2574.65,2530.74,2,2,50,50,25,25,60,29,117,113,0,361,1295,385,2,1707,-1
3841,5138.2,5046.25,2618.07,2468.33,2,2,50,50,25,25,60,25,1750,1660,0,447,1300,363,8,1866,-1
3842,5138.2,5046.25,2608.24,2423.48,2,2,50,50,25,25,60,27,2489,1888,0,446,1792,673,1,621,-1
3843,5138.2,5046.25,2675.76,2355.48,2,2,50,50,25,25,60,31,597,440,0,812,1358,299,12,1430,-1
3844,5138.2,5046.25,2709.94,2303.42,2,2,50,50,25,25,60,25,97,3,0,480,1643,148,20,2838,-1
3845,5138.2,5046.25,2688.06,2329.65,2,2,50,50,25,25,60,32,691,668,0,552,1821,240,13,2817,-1
3846,5138.2,5046.25,2643.37,2379.6,2,2,50,50,25,25,60,33,3096,2971,0,531,1406,404,3,692,-1
3847,5138.2,5046.25,2642.26,2247.85,2,2,50,50,25,25,60,22,1865,1641,0,956,1281,1184,4,1242,-1
3848,5141.45,5046.25,2616.94,2265.68,2,2,50,50,25,25,60,29,2310,1995,0,999,1479,483,2,442,-1
3849,5141.45,5046.25,2601.72,2265.9,2,2,50,50,25,25,60,27,1920,1892,0,648,1253,182,19,5040,-1
3850,5141.45,5046.25,2662.94,2312.12,2,2,50,50,25,25,60,33,310,264,0,661,1808,325,25,1021,-1
3851,5141.45,5046.25,2665.02,2288.93,2,2,50,50,25,25,60,29,710,421,0,382,1704,867,14,2078,-1
3852,5141.45,5046.25,2637.11,2344.22,2,2,50,50,25,25,60,34,921,901,0,418,2023,532,9,1163,-1
3853,4954.85,5046.25,2649.39,2395.73,2,2,50,50,25,25,60,33,4493,3403,0,387,1156,811,2,545,-1
3854,4954.85,5046.25,2651.5,2444.44,2,2,50,50,25,25,60,25,2752,2485,0,609,1588,951,20,889,-1
3855,4954.85,5046.25,2600.53,2360.13,2,2,50,50,25,25,60,15,3634,2967,0,320,1341,247,1,2999,-1
3856,4954.85,5046.25,2496.38,2407.2,2,2,50,50,25,25,60,32,1090,482,0,625,1618,746,9,2632,-1
3857,4954.85,5046.25,2430.37,2323.76,2,2,50,50,25,25,60,25,987,675,0,530,1371,961,31,2860,-1
3858,4954.85,5046.25,2454.28,2400.51,2,2,50,50,25,25,60,31,3276,2909,0,542,1393,842,1,443,-1
3859,4954.85,5046.25,2369.32,2402.87,2,2,50,50,25,25,60,22,5784,5567,0,513,1352,202,12,903,-1
3860,4956.7,5046.25,2383.81,2430.74,2,2,50,50,25,25,60,27,36,27,0,677,1555,0,0,3463,-1
3861,4956.7,5048.5,2380.17,2371.99,2,2,50,50,25,25,60,35,1110,863,0,613,1505,611,25,608,-1
3862,4954.85,5048.5,2426.78,2341.84,2,2,50,50,25,25,60,28,2443,1949,0,795,1323,671,4,1793,-1
3863,4954.85,5048.5,2429.89,2466.13,2,2,50,50,25,25,60,21,1174,989,0,819,1388,50,0,1214,-1
3864,5047.5,5048.5,2417.18,2462.6,2,2,50,50,25,25,60,26,1187,676,0,629,1228,382,5,622,-1
3865,5047.5,5048.5,2441.12,2436.34,2,2,50,50,25,25,60,28,3926,2703,0,461,1228,653,12,827,-1
3866,5047.5,5048.5,2524.62,2461.5,2,2,50,50,25,25,60,40,4792,3761,0,558,1317,697,4,634,-1
3867,5048.6,5032.475,2526.57,2537.67,2,2,50,50,25,25,60,26,474,447,0,222,1170,55,14,1393,-1
3868,5048.6,5032.475,2566.0,2482.28,2,2,50,50,25,25,60,42,223,84,0,957,1614,594,7,1430,-1
3869,5048.6,5109.95,2573.02,2489.57,2,2,50,50,25,25,60,30,638,512,0,429,928,968,1,1523,-1
3870,5048.6,5109.95,2497.8,2494.04,2,2,50,50,25,25,60,21,1872,1871,0,417,1238,0,0,1765,-1
3871,5048.6,5109.95,2461.15,2509.0,2,2,50,50,25,25,60,25,5,0,0,404,1878,235,3,217,-1
3872,5048.6,5109.95,2466.53,2486.41,2,2,50,50,25,25,60,25,762,297,0,291,1131,1190,0,758,-1
3873,5048.6,5109.95,2412.6,2467.15,2,2,50,50,25,25,60,26,97,0,0,289,2022,127,15,2766,-1
3874,5048.6,5109.95,2375.85,2546.16,2,2,50,50,25,25,60,28,1240,910,0,404,1226,596,4,677,-1
3875,5048.6,5109.95,2367.31,2506.32,2,2,50,50,25,25,60,22,849,488,0,246,1268,372,0,688,-1
3876,5048.6,5109.95,2334.61,2584.85,2,2,50,50,25,25,60,26,31,30,0,254,1061,285,0,4052,-1
3877,5048.6,5109.95,2347.27,2510.64,2,2,50,50,25,25,60,15,453,232,0,107,1532,133,10,982,-1
3878,5056.3,5109.95,2359.15,2455.66,2,2,50,50,25,25,60,23,3,2,0,443,1545,0,0,1675,-1
3879,5048.6,5032.475,2348.12,2438.54,2,2,50,50,25,25,60,32,1029,985,0,270,1235,632,2,1811,-1
3880,5048.6,5032.475,2430.75,2379.65,2,2,50,50,25,25,60,18,5,4,0,728,1069,0,0,1055,-1
3881,5048.6,5032.475,2453.26,2333.67,2,2,50,50,25,25,60,19,890,573,0,460,1296,235,10,1651,-1
3882,5048.6,5032.475,2398.0,2400.52,2,2,50,50,25,25,60,18,1232,1005,0,339,1370,344,1,1273,-1
3883,5048.6,5032.475,2402.52,2352.91,2,2,50,50,25,25,60,18,143,35,0,423,1632,69,15,3976,-1
3884,5048.6,5032.475,2396.37,2290.21,2,2,50,50,25,25,60,19,62,53,0,338,1194,562,2,4072,-1
3885,5048.6,5032.475,2429.1,2309.97,2,2,50,50,25,25,60,28,119,82,0,630,1055,657,1,1480,-1
3886,5048.6,5032.475,2403.49,2281.52,2,2,50,50,25,25,60,19,659,464,0,269,878,384,1,3861,-1
3887,5048.6,5038.25,2397.8,2272.84,2,2,50,50,25,25,60,28,2692,1517,0,302,1696,437,3,1007,-1
3888,5048.6,5032.475,2357.66,2236.37,2,2,50,50,25,25,60,28,838,600,0,617,1147,287,18,940,-1
3889,5048.6,5051.8,2403.86,2281.03,2,2,50,50,25,25,60,25,151,135,0,452,928,752,0,2314,-1
3890,5055.6,5051.8,2411.39,2335.97,2,2,20,50,25,25,30,18,1,0,0,480,1188,0,0,2948,-1
3891,5055.6,5051.8,2421.31,2410.79,2,2,50,50,25,25,60,31,1366,889,0,182,1381,934,1,1600,-1
3892,5055.6,5051.8,2412.32,2377.79,2,2,50,50,25,25,60,26,7,5,0,291,916,69,12,4185,-1
3893,5055.6,5051.8,2447.32,2463.76,2,2,50,50,25,25,60,26,0,0,0,418,1369,0,0,3796,-1
3894,5055.6,5097.05,2522.41,2569.1,2,2,50,50,25,25,60,48,453,153,0,322,1375,892,37,1497,-1
3895,5055.6,5051.8,2578.4,2541.77,2,2,50,50,25,25,60,42,476,382,0,547,1453,830,10,1895,-1
3896,5055.6,5051.8,2657.76,2535.23,2,2,50,50,25,25,60,36,1984,900,0,353,1783,889,4,1203,-1
3897,5055.6,5051.8,2650.89,2593.37,2,2,50,50,25,25,60,31,1,0,0,250,1536,0,0,1424,-1
3898,5055.6,5051.8,2720.19,2606.81,2,2,50,50,25,25,60,38,592,408,0,430,1487,1045,4,1757,-1
3899,5055.6,5062.9,2708.52,2707.89,2,2,50,50,25,25,60,32,7,1,0,439,1154,0,0,6136,-1
3900,5055.6,5062.9,2687.89,2676.75,2,2,50,50,25,25,60,29,92,2,0,315,1515,156,16,4456,-1
3901,5055.6,5062.9,2695.69,2716.34,3,2,50,50,25,25,60,39,605,508,0,471,1768,1217,7,1575,-1
3902,9031.925,8858.3,2776.68,2847.15,3,3,50,50,1,1,60,43,815,629,0,468,1532,1260,10,2185,-1
3903,9031.925,8858.3,2810.08,2776.21,2,2,50,50,1,1,60,39,291,201,0,450,1211,384,2,859,-1
3904,9031.925,8858.3,2742.04,2749.46,2,2,50,50,1,1,60,26,213,210,0,567,955,715,1,4149,-1
3905,9031.925,8858.3,2775.26,2760.12,2,2,50,50,1,1,60,36,267,142,0,403,1701,635,13,1007,-1
3906,9031.925,8858.3,2813.22,2803.24,2,2,50,50,1,1,60,39,18,5,0,218,1452,369,8,4748,-1
3907,9031.925,8858.3,2788.68,2820.02,2,2,50,50,1,1,60,27,4,0,0,155,1553,0,0,1424,-1
3908,9031.925,8858.3,2760.64,2839.28,2,2,50,50,1,1,60,34,231,219,0,435,1363,1565,4,2346,-1
3909,9031.925,8858.3,2793.26,2813.13,2,2,50,50,1,1,60,37,247,125,0,336,1682,625,2,2334,-1
3910,9031.925,8858.3,2710.84,2712.91,2,2,50,50,1,1,60,22,2,1,0,133,1839,0,0,2891,-1
3911,9031.925,8858.3,2607.26,2710.26,2,2,50,50,1,1,60,19,1,0,0,260,1360,180,8,1184,-1
3912,5147.3,8858.3,2703.2,2699.39,2,2,50,50,25,1,60,25,222,147,0,278,1389,926,9,2809,-1
3913,5147.3,8858.3,2670.2,2724.87,2,2,50,50,25,1,60,31,0,0,0,332,1701,0,0,2765,-1
3914,5147.3,8858.3,2623.35,2673.26,2,2,50,50,25,1,60,23,110,108,0,139,1950,0,0,2963,-1
3915,5147.3,8858.3,2550.01,2663.61,2,2,50,50,25,1,60,26,475,468,0,296,1642,189,2,2291,-1
3916,5147.3,8858.3,2627.86,2662.99,2,2,50,50,25,1,60,39,104,37,0,701,1616,255,16,2273,-1
3917,5147.3,8858.3,2622.43,2638.57,2,2,50,50,25,1,60,25,74,67,0,217,1588,0,0,2072,-1
3918,5147.3,8858.3,2666.27,2713.79,2,2,50,50,25,1,60,50,903,703,0,307,1463,579,5,1158,-1
3919,5147.3,8858.3,2704.06,2680.95,2,2,50,50,25,1,60,33,2285,2132,0,247,1323,827,0,834,-1
3920,5147.3,8858.3,2679.49,2675.77,2,2,50,50,25,1,60,35,438,193,0,440,1257,626,3,1383,-1
3921,5039.625,8858.3,2728.29,2752.76,2,2,50,50,25,1,60,48,237,201,0,334,1690,442,32,1479,-1
3922,5039.625,5032.475,2711.55,2633.74,2,2,50,50,25,25,60,20,99,89,1,308,1743,106,13,1733,-1
3923,5039.625,5032.475,2758.13,2668.82,2,2,50,50,25,25,60,37,203,92,0,530,1311,1192,3,991,-1
3924,4959.8,5032.475,2708.57,2638.34,2,2,50,50,25,25,60,23,119,96,0,147,1330,411,2,6491,-1
3925,4959.8,5032.475,2740.13,2625.44,2,2,50,50,25,25,60,39,560,273,0,385,1553,354,2,3756,-1
3926,4975.8,5032.475,2751.48,2571.59,2,2,50,50,25,25,60,25,76,73,0,110,1504,125,15,4999,-1
3927,4975.8,4991.3,2743.31,2598.37,2,2,50,50,25,25,60,35,492,356,0,82,1780,592,4,2257,-1
3928,4959.8,4991.3,2668.41,2679.03,2,2,50,50,25,25,60,36,1373,206,0,498,1702,964,1,1262,-1
3929,4959.8,4991.3,2674.9,2631.28,2,2,50,50,25,25,60,32,873,685,0,316,1757,566,1,2395,-1
3930,4959.8,5031.325,2649.96,2604.51,2,2,50,50,25,25,60,35,1481,882,0,294,1402,879,15,2214,-1
3931,4999.425,5031.325,2544.82,2546.04,2,2,50,50,25,25,60,22,1362,1284,0,337,1728,449,1,4222,-1
3932,4999.425,5031.325,2634.89,2552.53,2,2,50,50,25,25,60,51,859,423,0,505,1864,1385,22,1751,-1
3933,4999.425,5031.325,2615.52,2578.43,2,2,50,50,25,25,60,44,134,113,0,500,1837,705,29,2894,-1
3934,4999.425,5031.325,2693.52,2619.53,2,2,50,50,25,25,60,36,1502,1050,0,578,1424,1007,1,1800,-1
3935,5003.5,5177.625,2712.19,2661.17,2,2,50,50,25,25,60,42,1820,1404,0,766,1269,896,30,1886,-1
3936,5003.5,5177.625,2728.42,2663.02,2,2,50,50,25,25,60,39,1151,619,0,504,1821,1055,14,1656,-1
3937,5003.5,5177.625,2821.81,2662.7,2,2,50,50,25,25,60,40,1691,942,0,465,1500,957,3,970,-1
3938,5003.5,5177.625,2738.22,2566.17,2,2,50,50,25,25,60,22,16,11,0,235,1518,0,0,5570,-1
3939,5003.5,5177.625,2825.09,2624.71,2,2,50,50,25,25,60,47,776,350,0,736,1506,2761,4,1911,-1
3940,5003.5,5177.625,2867.98,2637.08,2,2,50,50,25,25,60,40,1605,659,0,574,1055,650,3,935,-1
3941,5003.5,5177.625,2856.02,2599.39,2,2,50,50,25,25,60,35,746,436,0,624,1686,607,24,3291,-1
3942,5003.5,5177.625,2814.97,2556.9,2,2,50,50,25,25,60,28,1554,1386,0,582,1311,305,8,2106,-1
3943,4954.1,5201.825,2807.54,2591.41,3,2,50,50,25,25,60,40,433,247,0,502,1161,696,4,3412,-1
3944,5010.2,5177.625,2819.92,2543.38,2,2,50,50,25,25,60,37,231,219,0,256,1857,574,9,3763,-1
3945,5039.1,5177.625,2890.46,2605.31,2,2,50,50,25,25,60,35,1501,582,0,453,1441,562,10,1015,-1
3946,5039.1,5177.625,2984.85,2610.74,2,2,50,50,25,25,60,31,340,145,0,447,1084,574,18,3098,-1
3947,5039.1,5177.625,3062.63,2579.64,2,2,50,50,25,25,60,42,1549,247,0,346,1756,1076,4,1002,-1
3948,5039.1,5177.625,3006.43,2624.95,2,2,50,50,25,25,60,24,3102,2569,0,251,1487,411,12,2553,-1
3949,5039.1,5177.625,3047.03,2665.92,2,2,50,50,25,25,60,40,2408,1123,0,643,1742,632,2,1767,-1
3950,5039.1,5177.625,2984.73,2609.25,2,2,50,50,25,25,60,24,2279,1423,0,188,1569,371,0,1001,-1
3951,5039.1,5177.625,2993.35,2571.09,2,2,50,50,25,25,60,29,1692,832,0,384,1570,650,2,1080,-1
3952,5039.1,5177.625,2971.1,2494.29,2,2,50,50,25,25,60,16,80,79,0,366,1495,0,0,4909,-1
3953,5039.1,5177.625,2920.32,2548.17,2,2,50,50,25,25,60,27,661,215,0,297,1072,514,10,4094,-1
3954,5039.1,5177.625,2925.59,2617.56,2,2,50,50,25,25,60,25,1408,957,0,548,977,624,1,3859,-1
3955,5039.1,5177.625,2917.69,2651.99,2,2,50,50,25,25,60,37,2805,1139,0,380,1462,1125,18,1311,-1
3956,5039.1,5177.625,2816.32,2789.05,2,2,50,50,25,25,60,29,1062,983,0,242,1280,802,4,3914,-1
3957,5039.1,5177.625,2841.05,2773.75,2,2,50,50,25,25,60,39,1121,430,0,440,1857,945,1,1584,-1
3958,5039.1,5177.625,2792.92,2697.18,2,2,50,50,25,25,60,21,3275,3034,0,70,1472,413,1,1462,-1
3959,5052.35,5177.625,2809.07,2708.15,2,2,50,50,25,25,60,27,174,36,0,330,1255,374,6,1612,-1
3960,5143.5,5177.625,2772.79,2666.73,2,2,50,50,25,25,60,21,1428,1427,0,264,1395,0,0,386,-1
3961,5143.5,5177.625,2777.57,2597.84,2,2,50,50,25,25,60,22,3056,1273,0,305,1127,312,2,210,-1
3962,5143.5,5177.625,2730.92,2547.24,2,2,50,50,25,25,60,24,2377,1785,0,182,1296,575,2,1368,-1
3963,5143.5,5177.625,2670.91,2535.39,2,2,50,50,25,25,60,35,1073,629,0,391,2093,670,9,566,-1
3964,5052.35,5177.625,2620.14,2511.95,2,2,50,50,25,25,60,20,2254,1600,0,444,1636,489,3,357,-1
