gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
3627,5199.8,5199.9,4214.19,3940.6,2,2,50,50,25,25,60,53,0,2251,0,-1
3628,5199.8,5199.9,4132.58,3931.7,2,2,50,50,25,25,60,47,0,1446,0,-1
3629,5199.8,5199.9,4146.9,3846.39,2,2,50,50,25,25,60,59,0,2557,0,-1
3630,9969.8,11069.8,4260.99,3926.51,3,3,50,50,1,1,60,78,5,2634,0,-1
3631,5199.8,11069.8,4242.48,3993.67,3,2,50,50,25,1,60,59,0,2686,5,-1
3632,5199.8,11069.8,4252.65,3957.6,2,2,50,50,25,1,60,62,0,2412,0,-1
3633,5199.8,11069.8,4258.74,4047.61,2,2,50,50,25,1,60,64,0,2287,2,-1
3634,5199.8,11069.8,4213.36,4087.81,2,2,50,50,25,1,60,53,0,2285,0,-1
3635,5199.8,5099.8,4231.47,4027.85,2,2,50,50,25,25,60,80,6,2477,0,-1
3636,5199.8,5099.8,4287.62,4030.93,2,2,50,50,25,25,60,66,7,3244,4,-1
3637,10039.8,5099.8,4288.08,4000.57,3,2,50,50,1,25,60,64,0,2386,12,-1
3638,10039.8,5099.8,4263.24,3967.66,3,3,50,50,1,25,60,72,0,2801,1,-1
3639,10039.8,5099.8,4255.91,3996.26,2,2,50,50,1,25,60,77,0,2749,0,-1
3640,10039.8,5099.9,4283.44,4040.03,2,2,50,50,1,25,60,69,14,3129,2,-1
3641,10039.8,5099.9,4244.48,4039.75,2,2,50,50,1,25,60,58,0,2100,6,-1
3642,10249.8,11249.8,4238.37,4076.72,3,3,50,50,2,1,60,68,0,2654,3,-1
3643,10249.8,11249.8,4227.33,4191.25,2,2,50,50,2,1,60,64,0,2363,0,-1
3644,10249.8,9959.8,4228.77,4224.97,2,3,50,50,2,2,60,69,6,2894,0,-1
3645,10249.8,9909.8,4256.78,4197.18,2,2,50,50,2,1,60,69,0,2095,0,-1
3646,10249.8,9909.8,4259.78,4219.7,2,2,50,50,2,1,60,71,1,2526,11,-1
3647,10249.8,9909.8,4260.86,4243.43,2,2,50,50,2,1,60,69,0,2693,0,-1
3648,10249.8,10189.8,4303.35,4317.44,2,3,50,50,2,2,60,75,10,2214,0,-1
3649,10249.8,10189.8,4329.53,4419.53,3,3,50,50,2,3,60,79,12,2806,0,-1
3650,10699.8,10189.8,4389.58,4466.89,3,2,50,50,3,3,60,77,2,2454,0,-1
3651,10699.8,10189.8,4366.51,4489.17,2,2,50,50,3,3,60,71,0,2307,0,-1
3652,10699.8,10189.8,4350.95,4458.37,2,2,50,50,2,3,60,58,0,2531,0,-1
3653,10699.8,10189.8,4409.11,4455.69,3,2,50,50,3,3,60,68,4,2419,0,-1
3654,10699.8,10189.8,4459.59,4432.77,2,2,50,50,3,3,60,68,0,2503,6,-1
3655,10699.8,10189.8,4477.84,4416.09,2,2,50,50,3,3,60,70,7,2362,11,-1
3656,10699.8,10189.8,4517.32,4426.86,2,2,50,50,3,3,60,82,29,2504,1,-1
3657,10699.8,9909.8,4505.35,4423.09,2,2,50,50,3,2,60,75,1,2448,0,-1
3658,9899.8,10429.8,4454.91,4417.85,3,3,50,50,1,3,60,79,10,1991,43,-1
3659,9899.8,10429.8,4449.64,4436.11,2,2,50,50,1,3,60,61,0,2177,0,-1
3660,5199.8,10429.8,4442.97,4446.67,2,2,50,50,25,3,60,71,2,2572,0,-1
3661,5199.8,10539.8,4451.97,4513.64,2,3,50,50,25,5,60,77,7,2447,0,-1
3662,5199.8,10539.8,4405.44,4477.08,3,3,50,50,25,5,60,66,0,2221,0,-1
3663,9899.8,10539.8,4414.52,4465.48,3,3,50,50,1,5,60,63,3,2721,0,-1
3664,9899.8,10429.8,4405.37,4399.64,2,2,50,50,1,3,60,73,1,2212,1,-1
3665,9899.8,10429.8,4397.45,4408.16,2,2,50,50,1,3,60,69,0,1949,0,-1
3666,10499.8,10429.8,4457.61,4500.12,3,3,50,50,3,6,60,75,1,2295,0,-1
3667,10499.8,10429.8,4434.38,4500.05,3,3,50,50,3,6,60,71,1,2440,0,-1
3668,10499.8,10429.8,4454.69,4470.37,2,2,50,50,3,6,60,70,3,1880,0,-1
3669,10499.8,10429.8,4433.77,4429.36,2,2,50,50,3,5,60,61,3,2214,0,-1
3670,10499.8,10429.8,4442.41,4411.24,2,2,50,50,3,5,60,74,1,1698,2,-1
3671,9899.8,10429.8,4392.41,4408.6,2,2,50,50,2,5,60,75,0,1381,0,-1
3672,9899.8,10429.8,4362.05,4394.68,2,2,50,50,1,5,60,74,0,1594,0,-1
3673,9899.8,10429.8,4401.52,4392.35,2,2,50,50,1,5,60,73,0,1705,0,-1
3674,5199.8,10429.8,4390.88,4406.23,2,2,50,50,25,5,60,65,0,1259,0,-1
3675,5199.8,10429.8,4379.51,4392.7,2,2,50,50,25,5,60,73,3,1954,0,-1
3676,5199.8,10429.8,4386.03,4351.74,2,2,50,50,25,4,60,68,0,1597,0,-1
3677,5199.8,10429.8,4364.67,4332.86,2,2,50,50,25,3,60,82,8,1510,0,-1
3678,5199.8,10429.8,4338.39,4271.03,2,2,50,50,25,3,60,58,0,2021,0,-1
3679,5199.8,10429.8,4340.67,4325.95,2,2,50,50,25,3,60,75,7,1741,0,-1
3680,5199.8,10429.8,4359.35,4264.83,2,2,50,50,25,3,60,60,0,1695,0,-1
3681,5199.8,10429.8,4329.35,4274.11,2,2,50,50,25,3,60,71,1,1688,0,-1
3682,5199.8,10429.8,4269.12,4210.4,2,2,50,50,25,2,60,58,0,1583,0,-1
3683,5199.8,10429.8,4229.72,4207.6,2,2,50,50,25,2,60,58,4,2239,0,-1
3684,9849.8,10429.8,4272.64,4204.28,3,3,50,50,1,2,60,65,4,1820,0,-1
3685,9849.8,10429.8,4263.91,4215.79,2,2,50,50,1,2,60,51,0,1773,0,-1
3686,9849.8,10429.8,4204.48,4187.2,2,2,50,50,1,2,60,49,0,1395,0,-1
3687,9849.8,10079.8,4193.36,4131.96,2,2,50,50,1,1,60,49,1,1536,0,-1
3688,9849.8,10079.8,4204.83,4146.91,2,2,50,50,1,1,60,59,0,1562,0,-1
3689,9849.8,10079.8,4159.75,4109.35,2,2,50,50,1,1,60,63,0,1648,0,-1
3690,9849.8,10079.8,4185.83,4101.5,2,2,50,50,1,1,60,60,0,1692,0,-1
3691,9849.8,5099.8,4156.99,4087.74,2,2,50,50,1,25,60,65,0,1324,0,-1
3692,9849.8,5099.8,4130.47,4085.38,2,2,50,50,1,25,60,69,4,1648,0,-1
3693,9849.8,5099.9,4154.8,4047.95,2,2,50,50,1,25,60,39,0,1644,0,-1
3694,10299.8,5099.9,4092.44,4048.59,3,3,50,50,2,25,60,54,0,1496,0,-1
3695,10299.8,5099.9,4046.4,4025.75,2,2,50,50,2,25,60,38,0,1074,0,-1
3696,9849.8,5099.8,4053.88,4041.35,2,2,50,50,1,25,60,67,0,1159,0,-1
3697,9849.8,5099.8,4077.92,4026.39,2,2,50,50,1,25,60,57,1,1893,0,-1
3698,9849.8,5099.8,4069.16,3971.23,2,2,50,50,1,25,60,51,0,1828,0,-1
3699,9849.8,5099.8,4045.95,3926.54,2,2,50,50,1,25,60,53,0,1357,0,-1
3700,9849.8,5099.8,4026.7,3875.26,2,2,50,50,1,25,60,44,0,1606,0,-1
3701,9849.8,5099.8,4009.22,3806.94,2,2,50,50,1,25,60,48,0,1262,0,-1
3702,10169.6,5099.8,4010.33,3699.04,3,2,50,50,3,25,60,49,0,1524,0,-1
3703,10169.6,5099.8,3993.05,3676.25,2,2,50,50,3,25,60,49,0,1715,0,-1
3704,10169.6,5099.8,3958.21,3669.56,2,2,50,50,3,25,60,51,0,1657,0,-1
3705,10169.6,5099.8,3973.18,3696.97,2,2,50,50,3,25,60,53,0,1833,0,-1
3706,10169.6,5099.8,4016.26,3740.86,2,2,50,50,3,25,60,40,0,1485,7,-1
3707,10169.6,5099.8,4006.15,3715.71,2,2,50,50,3,25,60,50,0,1472,0,-1
3708,9849.8,5099.8,3990.03,3731.18,2,2,50,50,2,25,60,53,0,1814,0,-1
3709,9849.8,5099.8,4070.51,3798.11,2,2,50,50,2,25,60,65,5,1956,0,-1
3710,9849.8,5099.8,4028.32,3703.35,2,2,50,50,1,25,60,47,0,1552,0,-1
3711,9849.8,5099.8,4038.24,3676.67,2,2,50,50,1,25,60,64,1,1698,1,-1
3712,5199.8,5099.8,4038.48,3730.79,2,2,50,50,25,25,60,54,0,2139,23,-1
3713,5199.8,5099.8,4027.56,3622.75,2,2,50,50,25,25,60,47,0,2056,0,-1
3714,5199.8,5099.8,4019.09,3686.96,2,2,50,50,25,25,60,67,6,2266,12,-1
3715,5199.8,5099.8,3955.29,3699.56,2,2,50,50,25,25,60,57,4,2477,0,-1
3716,5199.8,5099.8,3977.37,3747.76,2,2,50,50,25,25,60,66,0,2112,2,-1
3717,5199.8,11529.8,4021.81,3864.52,3,3,50,50,25,1,60,63,2,2093,0,-1
3718,5199.8,11529.8,3982.49,3809.76,2,2,50,50,25,1,60,56,0,2284,0,-1
3719,9429.8,11529.8,4043.01,3904.56,3,2,50,50,1,1,60,74,0,2472,0,-1
3720,5199.8,11529.8,4065.69,3911.52,2,2,50,50,25,1,60,57,0,2293,0,-1
3721,5199.8,10239.8,4023.77,3865.96,2,2,50,50,25,2,60,55,0,2184,0,-1
3722,5199.8,10239.8,4049.21,3824.77,2,2,50,50,25,2,60,60,5,2466,0,-1
3723,5199.8,10239.8,4099.25,3842.05,2,2,50,50,25,2,60,59,6,2571,0,-1
3724,5199.8,10239.8,4133.01,3934.89,3,3,50,50,25,3,60,66,2,2711,8,-1
3725,5179.8,10239.8,4113.61,3913.37,2,2,50,50,25,2,60,75,4,2922,0,-1
3726,5179.8,10239.8,4116.74,3946.98,2,2,50,50,25,2,60,65,1,2385,7,-1
3727,5179.8,10239.8,4133.73,4013.22,2,2,50,50,25,2,60,71,2,2228,0,-1
3728,5179.8,10239.8,4161.65,4066.05,2,3,50,50,25,4,60,70,4,2374,12,-1
3729,5179.8,10239.8,4119.06,4081.42,2,2,50,50,25,4,60,53,0,2592,0,-1
3730,5179.8,10239.8,4089.18,4025.3,2,2,50,50,25,4,60,55,6,2639,0,-1
3731,5179.8,10239.8,4127.22,3988.78,2,2,50,50,25,4,60,61,0,2416,0,-1
3732,5179.8,10239.8,4133.63,3955.27,2,2,50,50,25,3,60,66,5,2675,9,-1
3733,5179.8,10239.8,4132.47,3930.34,2,2,50,50,25,3,60,62,0,2586,0,-1
3734,5179.8,10239.8,4125.58,3971.3,3,3,50,50,25,3,60,67,3,2579,4,-1
3735,5179.8,10239.8,4130.73,4040.77,2,2,50,50,25,3,60,70,1,2777,15,-1
3736,5179.8,10239.8,4138.73,4078.05,2,2,50,50,25,3,60,67,4,2628,2,-1
3737,5179.8,10239.8,4114.45,4044.49,2,2,50,50,25,3,60,47,0,2242,0,-1
3738,5199.8,10239.8,4164.56,4009.12,2,2,50,50,25,3,60,65,2,2236,1,-1
3739,5199.8,10239.8,4150.17,4008.32,2,2,50,50,25,3,60,59,1,2493,0,-1
3740,5199.8,10239.8,4108.48,3953.4,3,3,50,50,25,2,60,59,0,2359,0,-1
3741,5199.8,10239.8,4107.16,4004.72,2,2,50,50,25,2,60,69,4,2611,0,-1
3742,5199.8,10239.8,4137.4,4006.56,2,2,50,50,25,2,60,63,0,2297,0,-1
3743,10059.8,10239.8,4185.99,4035.88,3,3,50,50,1,3,60,72,3,2329,4,-1
3744,10059.8,10239.8,4172.07,3998.79,2,2,50,50,1,3,60,53,5,2365,0,-1
3745,10059.8,10239.8,4160.3,4043.82,2,2,50,50,1,3,60,55,0,2821,0,-1
3746,10059.8,10239.8,4114.5,4025.58,2,2,50,50,1,3,60,55,1,2802,22,-1
3747,10059.8,10239.8,4081.38,4023.75,2,2,50,50,1,3,60,58,2,2546,0,-1
3748,10059.8,10239.8,4038.58,4021.75,2,2,50,50,1,2,60,62,1,2935,32,-1
3749,10059.8,10239.8,4051.34,4046.67,2,2,50,50,1,2,60,57,0,2587,0,-1
3750,10059.8,10239.8,3996.5,4065.78,2,2,50,50,1,2,60,51,0,3075,0,-1
3751,10059.8,10239.8,3986.02,4046.5,2,2,50,50,1,2,60,52,1,3006,0,-1
3752,10059.8,10239.8,4049.14,4074.74,2,2,50,50,1,2,60,68,0,3019,0,-1
3753,10059.8,10239.8,4064.1,4107.7,2,2,50,50,1,2,60,71,4,2576,0,-1
3754,10059.8,10239.8,4100.85,4055.13,2,2,50,50,1,2,60,53,1,2559,6,-1
3755,10059.8,10239.8,4148.77,4030.49,2,2,50,50,1,2,60,61,1,2246,0,-1
3756,10059.8,10239.8,4124.37,4068.97,2,2,50,50,1,2,60,62,0,2480,0,-1
3757,10059.8,10239.8,4100.86,4052.46,2,2,50,50,1,2,60,51,2,2250,0,-1
3758,10059.8,10239.8,4081.46,4061.98,2,2,50,50,1,2,60,60,0,2555,0,-1
3759,10059.8,10239.8,4016.58,4060.78,2,2,50,50,1,2,60,60,0,2958,0,-1
3760,10059.8,10239.8,3997.5,4046.47,2,2,50,50,1,2,60,68,11,3120,23,-1
3761,10059.8,10239.8,4000.21,4062.81,2,2,50,50,1,2,60,62,5,2923,5,-1
3762,10249.8,10239.8,3986.33,4103.94,3,3,50,50,2,2,60,61,3,2673,0,-1
3763,10249.8,10239.8,4002.13,4104.17,2,2,50,50,2,2,60,60,0,2315,4,-1
3764,10249.8,10239.8,3976.74,4164.06,2,2,50,50,2,2,60,65,1,2507,9,-1
3765,10249.8,10239.8,3956.89,4177.97,2,2,50,50,2,2,60,55,4,1894,1,-1
3766,10249.8,10239.8,3965.77,4149.33,3,3,50,50,2,3,60,59,0,2396,0,-1
3767,10249.8,10239.8,3929.38,4154.54,2,2,50,50,2,3,60,56,0,2785,0,-1
3768,10249.8,10239.8,3919.26,4060.06,2,2,50,50,2,3,60,58,0,2243,23,-1
3769,10249.8,10239.8,3919.72,4029.28,2,2,50,50,2,3,60,58,0,2618,0,-1
3770,10149.7,10239.8,3899.64,3983.6,3,2,50,50,3,2,60,66,1,2272,1,-1
3771,10149.7,10239.8,3865.36,3973.62,2,2,50,50,2,2,60,55,0,2310,2,-1
3772,10149.7,10239.8,3872.6,4017.29,2,2,50,50,2,2,60,61,2,2504,0,-1
3773,10149.7,10239.8,3886.05,3961.98,2,2,50,50,2,2,60,45,0,2456,0,-1
3774,10149.7,10239.8,3920.09,3985.58,2,2,50,50,2,2,60,70,3,2266,3,-1
3775,10149.7,10239.8,3913.69,3938.18,2,2,50,50,2,2,60,49,2,2179,2,-1
3776,10149.7,10239.8,3929.99,3902.52,2,2,50,50,2,1,60,63,2,2087,0,-1
3777,10149.7,10239.8,3912.75,3907.09,2,2,50,50,2,1,60,56,5,2221,0,-1
3778,10149.7,10239.8,3817.92,3853.58,2,2,50,50,2,1,60,47,2,1629,6,-1
3779,10149.7,10239.8,3785.74,3834.35,2,2,50,50,2,1,60,55,0,2151,0,-1
3780,10149.7,10239.8,3777.28,3768.7,2,2,50,50,2,1,60,60,0,2107,1,-1
3781,10149.7,10239.8,3692.79,3763.49,2,2,50,50,2,1,60,61,2,2233,21,-1
3782,10149.7,10239.8,3642.39,3715.36,2,2,50,50,2,1,60,51,2,1705,0,-1
3783,10149.7,10239.8,3611.75,3700.39,2,2,50,50,2,1,60,51,1,1722,0,-1
3784,10149.7,10239.8,3545.32,3742.24,2,2,50,50,2,1,60,46,2,1800,0,-1
3785,10149.7,10239.8,3491.59,3745.72,2,2,50,50,2,1,60,29,0,1797,0,-1
3786,5199.8,10239.8,3416.52,3642.36,2,2,50,50,25,1,60,45,1,1615,0,-1
3787,5199.8,10239.8,3385.83,3572.81,2,2,50,50,25,1,60,43,1,2009,1,-1
3788,5199.8,5099.8,3401.16,3448.82,2,2,50,50,25,25,60,31,2,1526,0,-1
3789,5099.8,5099.8,3355.88,3461.51,2,2,50,50,25,25,60,41,0,1946,16,-1
3790,5099.8,5099.8,3330.41,3425.11,2,2,50,50,25,25,60,45,1,2039,18,-1
3791,5099.8,5099.8,3354.13,3398.54,2,2,50,50,25,25,60,34,0,1772,0,-1
3792,5099.8,5099.8,3370.65,3388.32,2,2,50,50,25,25,60,41,0,1865,0,-1
3793,5099.8,5099.8,3444.84,3465.2,2,2,50,50,25,25,60,59,15,2506,0,-1
3794,5099.8,5099.8,3502.31,3441.01,2,2,50,50,25,25,60,48,0,2317,0,-1
3795,5099.8,5099.7,3424.19,3409.83,2,2,50,50,25,25,60,51,0,2398,0,-1
3796,5099.8,5099.7,3412.18,3396.83,2,2,50,50,25,25,60,52,6,2062,0,-1
3797,5099.8,5099.7,3384.9,3388.1,2,2,50,50,25,25,60,38,2,1805,0,-1
3798,5099.8,5099.7,3327.16,3338.72,2,2,50,50,25,25,60,38,2,1951,21,-1
3799,5099.8,5099.7,3315.06,3342.67,2,2,50,50,25,25,60,39,0,1953,0,-1
3800,5099.8,5099.7,3355.15,3308.85,2,2,50,50,25,25,60,48,6,2444,14,-1
3801,5099.8,5099.7,3312.05,3308.53,2,2,50,50,25,25,60,46,0,2481,0,-1
3802,5099.8,5099.7,3283.94,3358.64,2,2,50,50,25,25,60,52,0,1940,11,-1
3803,5099.8,5099.7,3231.61,3416.27,2,2,50,50,25,25,60,46,0,2064,0,-1
3804,5099.8,5099.7,3274.43,3431.76,2,2,50,50,25,25,60,40,0,2173,0,-1
3805,5099.8,5099.7,3284.2,3460.97,2,2,50,50,25,25,60,49,7,2309,7,-1
3806,5099.8,5099.7,3254.87,3441.0,2,2,50,50,25,25,60,40,2,2373,0,-1
3807,5099.8,5099.8,3289.4,3436.88,2,2,50,50,25,25,60,49,0,2442,1,-1
3808,5099.8,5099.8,3306.97,3496.22,2,2,50,50,25,25,60,49,4,2299,0,-1
3809,10099.7,5099.8,3372.64,3519.6,3,3,50,50,1,25,60,59,8,2929,0,-1
3810,10099.7,5099.8,3367.83,3557.78,2,2,50,50,1,25,60,46,4,2289,0,-1
3811,10099.7,5099.8,3421.12,3685.95,2,2,50,50,1,25,60,57,4,2369,0,-1
3812,10099.7,5099.7,3432.88,3725.54,2,2,50,50,1,25,60,57,0,2115,0,-1
3813,10099.7,5099.7,3453.5,3769.97,2,2,50,50,1,25,60,61,12,2363,1,-1
3814,10099.7,5099.7,3552.15,3737.9,2,2,50,50,1,25,60,59,11,2899,15,-1
3815,10099.7,5099.7,3555.13,3738.87,2,2,50,50,1,25,60,55,3,2085,0,-1
3816,10099.7,10049.7,3659.71,3786.56,2,3,50,50,1,1,60,64,18,2762,0,-1
3817,10099.7,10227.3,3680.37,3853.99,3,3,50,50,1,3,60,65,1,1902,8,-1
3818,10099.7,10227.3,3700.65,3759.87,2,2,50,50,1,3,60,62,7,2401,2,-1
3819,10099.7,10227.3,3666.53,3820.76,2,2,50,50,1,3,60,56,2,2119,0,-1
3820,5099.8,10227.3,3557.28,3744.6,2,2,50,50,25,3,60,37,0,1467,0,-1
3821,5099.8,10227.3,3579.04,3798.97,2,2,50,50,25,3,60,63,46,2485,0,-1
3822,5099.8,10227.3,3593.82,3848.88,2,2,50,50,25,3,60,68,7,1832,9,-1
3823,5099.8,10227.3,3657.55,3829.87,2,2,50,50,25,2,60,54,25,1931,0,-1
3824,5099.8,10227.3,3626.65,3797.37,2,2,50,50,25,2,60,29,0,1382,0,-1
3825,5099.8,10227.3,3589.38,3828.53,2,2,50,50,25,2,60,56,7,1954,0,-1
3826,5099.8,10227.3,3615.47,3913.22,2,2,50,50,25,2,60,74,16,2497,0,-1
3827,5099.8,10227.3,3676.58,3945.2,2,2,50,50,25,2,60,76,14,2420,0,-1
3828,5099.8,10227.3,3730.07,3983.93,2,2,50,50,25,2,60,71,21,2822,0,-1
3829,5099.8,10227.3,3700.6,3943.87,2,2,50,50,25,2,60,44,0,1729,0,-1
3830,5199.6,10227.3,3762.53,3924.99,2,2,50,50,25,2,60,68,8,2087,0,-1
3831,5199.6,10227.3,3795.58,3963.83,2,2,50,50,25,2,60,62,7,2016,0,-1
3832,5199.6,10227.3,3849.6,3944.83,2,2,50,50,25,2,60,69,11,2567,0,-1
3833,5199.6,10227.3,3863.11,4002.85,2,2,50,50,25,2,60,65,14,2482,0,-1
3834,5199.6,10227.3,3904.43,4025.93,2,2,50,50,25,2,60,67,16,2417,1,-1
3835,5199.6,10227.3,3948.45,4009.66,2,2,50,50,25,2,60,71,7,2375,3,-1
3836,5199.6,10227.3,3934.07,4063.13,2,2,50,50,25,2,60,63,17,2704,0,-1
3837,5199.6,10227.3,3916.57,3987.82,2,2,50,50,25,2,60,44,0,1907,0,-1
3838,5199.6,10227.3,3959.54,4091.84,2,2,50,50,25,2,60,81,34,2682,0,-1
3839,5199.6,10227.3,3889.55,4005.15,2,2,50,50,25,2,60,30,0,1367,0,-1
3840,5199.6,10227.3,3961.53,4039.62,2,2,50,50,25,2,60,71,17,2792,0,-1
3841,5199.6,10227.3,3952.71,4060.47,2,2,50,50,25,2,60,63,5,2392,0,-1
3842,5199.6,10227.3,3840.26,4063.03,2,2,50,50,25,2,60,57,5,2000,0,-1
3843,5199.6,10227.3,3789.69,4041.18,2,2,50,50,25,2,60,57,6,2386,11,-1
3844,5199.6,10227.3,3858.38,4069.39,2,3,50,50,25,2,60,73,31,2706,0,-1
3845,5199.6,10227.3,3836.78,4031.08,2,2,50,50,25,2,60,47,8,1985,0,-1
3846,5199.6,10227.3,3863.92,3957.77,2,2,50,50,25,2,60,54,7,2205,0,-1
3847,5199.8,10227.3,3886.2,3935.16,2,2,50,50,25,2,60,51,4,2781,0,-1
3848,5199.6,10227.3,3873.92,3961.04,2,2,50,50,25,2,60,56,6,2293,4,-1
3849,5199.6,10227.3,3881.28,3927.35,2,2,50,50,25,2,60,60,17,2482,25,-1
3850,5199.6,10227.3,3852.74,3872.56,2,2,50,50,25,2,60,36,0,1846,0,-1
3851,5199.6,10227.3,3784.65,3818.25,2,2,50,50,25,2,60,37,1,2253,0,-1
3852,5199.6,10227.3,3688.45,3700.57,2,2,50,50,25,1,60,25,0,1928,0,-1
3853,5199.6,10227.3,3621.68,3684.19,2,2,50,50,25,1,60,27,0,1819,0,-1
3854,5099.8,10227.3,3574.76,3654.02,2,2,50,50,25,1,60,29,0,2223,0,-1
3855,5099.8,10227.3,3525.22,3637.71,2,2,50,50,25,1,60,41,9,2106,1,-1
3856,5099.8,10227.3,3505.12,3567.46,2,2,50,50,25,1,60,31,0,1976,0,-1
3857,5099.8,10227.3,3510.1,3597.89,2,2,50,50,25,1,60,54,11,2742,0,-1
3858,5099.8,10227.3,3485.55,3606.62,2,2,50,50,25,1,60,40,0,1857,0,-1
3859,5099.8,10227.3,3505.55,3639.16,2,2,50,50,25,1,60,40,1,1550,0,-1
3860,5099.8,10227.3,3411.89,3656.04,2,2,50,50,25,1,60,48,2,1990,0,-1
3861,5099.8,10227.3,3387.89,3676.27,2,2,50,50,25,1,60,46,2,2090,0,-1
3862,5099.8,10227.3,3467.83,3715.95,2,3,50,50,25,1,60,64,44,2702,0,-1
3863,5099.8,10227.3,3456.71,3667.76,2,2,50,50,25,1,60,36,0,2324,0,-1
3864,5099.8,10227.3,3527.72,3671.58,2,2,50,50,25,1,60,63,23,2586,0,-1
3865,5099.8,10227.3,3588.08,3707.56,2,2,50,50,25,1,60,55,9,2416,0,-1
3866,5099.8,10227.3,3564.34,3750.91,2,2,50,50,25,1,60,61,20,2959,2,-1
3867,5099.8,10227.3,3559.56,3794.39,2,2,50,50,25,1,60,55,26,3148,0,-1
3868,5099.8,10227.3,3650.87,3927.87,2,2,50,50,25,1,60,75,51,2612,0,-1
3869,5099.8,10227.3,3647.16,3912.87,2,2,50,50,25,1,60,50,1,1769,4,-1
3870,5099.8,5099.7,3642.62,3829.32,2,2,50,50,25,25,60,43,1,1944,0,-1
3871,5099.8,5099.7,3694.11,3856.0,2,2,50,50,25,25,60,51,8,2721,1,-1
3872,5099.8,5099.7,3718.43,3892.53,2,2,50,50,25,25,60,60,44,3315,24,-1
3873,5099.8,5117.3,3714.27,3887.14,2,2,50,50,25,25,60,59,42,2219,0,-1
3874,5099.8,5117.3,3714.51,3836.55,2,2,50,50,25,25,60,55,26,1834,4,-1
3875,5099.8,5117.3,3741.95,3855.97,2,2,50,50,25,25,60,54,9,2475,1,-1
3876,5099.8,5117.3,3769.05,3873.92,2,2,50,50,25,25,60,66,16,2653,0,-1
3877,5099.8,5117.3,3860.39,3917.66,2,2,50,50,25,25,60,75,27,2709,0,-1
3878,5099.8,5117.3,3914.04,3944.34,2,2,50,50,25,25,60,62,16,2270,0,-1
3879,5099.8,5145.3,3957.67,3986.61,2,2,50,50,25,25,60,70,9,2023,0,-1
3880,5144.7,5145.3,3931.51,4012.46,2,2,50,50,25,25,60,66,26,2560,0,-1
3881,9867.6,5145.3,3911.24,4031.53,3,3,50,50,1,25,60,56,1,2263,0,-1
3882,9867.6,5145.3,3834.07,3987.65,2,2,50,50,1,25,60,35,0,2268,0,-1
3883,9867.6,11129.6,3815.48,3978.42,3,3,50,50,1,1,60,46,3,2158,0,-1
3884,9867.6,11129.6,3791.14,3930.2,2,2,50,50,1,1,60,37,8,2713,0,-1
3885,9867.6,11129.6,3710.93,3909.32,2,2,50,50,1,1,60,28,0,2327,0,-1
3886,9867.6,11129.6,3757.03,3865.03,2,2,50,50,1,1,60,36,0,2258,0,-1
3887,9867.6,11129.6,3684.68,3725.07,2,2,50,50,1,1,60,19,0,2168,0,-1
3888,9867.6,11129.6,3647.64,3626.81,2,2,50,50,1,1,60,32,0,2464,0,-1
3889,9867.6,5099.7,3634.19,3512.06,2,2,50,50,1,25,60,32,0,2017,5,-1
3890,9867.6,5099.7,3525.99,3413.42,2,2,50,50,1,25,60,23,1,2827,0,-1
3891,9867.6,5099.7,3472.34,3367.59,2,2,50,50,1,25,60,35,0,2966,0,-1
3892,9867.6,5099.7,3495.06,3387.61,2,2,50,50,1,25,60,40,2,2148,2,-1
3893,9867.6,5099.7,3430.44,3371.12,2,2,50,50,1,25,60,33,0,2104,0,-1
3894,9867.6,5099.7,3357.39,3219.71,2,2,50,50,1,25,60,29,0,1648,5,-1
3895,9867.6,5099.7,3375.98,3283.43,2,2,50,50,1,25,60,50,0,2538,3,-1
3896,9867.6,5099.7,3445.76,3269.59,2,2,50,50,1,25,60,54,6,2816,0,-1
3897,9867.6,5099.7,3403.99,3180.12,2,2,50,50,1,25,60,36,0,2373,0,-1
3898,9867.6,5099.7,3353.82,3152.52,2,2,50,50,1,25,60,28,0,2226,0,-1
3899,9867.6,5198.8,3357.66,3090.05,2,2,50,50,1,25,60,46,0,2421,0,-1
3900,9867.6,5158.8,3299.78,3042.11,2,2,50,50,1,25,60,41,0,2522,9,-1
3901,9867.6,5158.8,3291.13,3062.13,2,2,50,50,1,25,60,39,0,3049,0,-1
3902,9867.6,5158.8,3316.91,3035.93,2,2,50,50,1,25,60,26,0,2122,0,-1
3903,9867.6,5158.8,3352.15,3033.05,2,2,50,50,1,25,60,29,0,2405,0,-1
3904,9867.6,5158.8,3325.5,3025.08,2,2,50,50,1,25,60,29,0,2524,1,-1
3905,5144.7,5199.5,3330.7,3104.58,2,2,50,50,25,25,60,47,0,2141,0,-1
3906,5144.7,5199.5,3291.17,3118.46,2,2,50,50,25,25,60,38,0,2155,0,-1
3907,5099.8,5199.5,3290.85,3170.22,2,2,50,50,25,25,60,46,0,2612,0,-1
3908,5099.8,5199.5,3331.06,3155.68,2,2,50,50,25,25,60,26,0,2197,0,-1
3909,5199.6,5158.8,3337.62,3100.63,2,2,50,50,25,25,60,31,0,2407,0,-1
