gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
4390,5098.2,5250.4,3206.63,3236.88,2,2,20,28,25,25,8,23,2880,705,0,226,6,133,0,2668,-1
4391,5098.2,5250.4,3257.53,3214.17,2,2,22,24,25,25,6,27,3779,590,0,62,0,8,0,1893,-1
4392,5098.2,5250.4,3275.84,3211.28,2,2,21,20,25,25,1,23,3240,337,0,109,1,53,1,1840,-1
4393,10084.7,5250.4,3340.23,3243.9,3,2,20,20,2,25,0,24,3604,362,0,97,0,14,0,1356,-1
4394,10084.7,5250.4,3330.29,3297.5,2,2,20,20,2,25,0,22,3390,369,0,86,0,6,0,1387,-1
4395,10084.7,5250.4,3329.14,3275.59,2,2,22,20,2,25,2,21,1539,396,0,258,0,85,0,3121,-1
4396,10084.7,5250.4,3335.82,3246.22,2,2,20,20,2,25,0,23,3290,672,0,251,0,66,0,1148,-1
4397,10084.7,5250.4,3340.62,3207.53,2,2,20,20,2,25,0,20,3297,407,0,192,0,4,0,1306,-1
4398,10084.7,5250.4,3329.76,3201.44,2,2,20,20,2,25,0,18,1201,682,0,281,0,17,0,3168,-1
4399,10084.7,5250.4,3329.67,3189.74,2,2,20,20,2,25,0,23,2910,354,0,186,0,83,0,1849,-1
4400,10084.7,5250.4,3239.3,3044.54,2,2,20,20,2,25,0,21,2985,1154,0,198,23,23,0,1502,-1
4401,10084.7,5250.4,3216.63,3084.47,2,2,20,20,2,25,0,19,2388,140,0,129,8,50,2,2299,-1
4402,10084.7,5250.4,3242.04,3171.18,2,2,23,22,2,25,5,21,3323,555,0,314,0,132,2,1698,-1
4403,10084.7,5250.4,3238.35,3041.0,2,2,21,20,2,25,1,14,1222,1105,0,415,0,20,0,3106,-1
4404,10084.7,5250.4,3148.28,3034.13,2,2,20,20,2,25,0,14,2714,333,0,239,0,11,1,1783,-1
4405,10084.7,5250.4,3143.08,2973.13,2,2,20,20,2,25,0,18,2834,589,0,223,0,50,1,1749,-1
4406,10084.7,5250.4,3124.23,2923.28,2,2,21,20,2,25,1,15,2245,409,0,309,0,20,1,2217,-1
4407,10084.7,9936.1,3133.17,2875.32,3,3,20,20,3,1,0,20,2355,961,0,328,0,101,0,2121,-1
4408,10084.7,9936.1,3176.55,2798.11,2,2,20,20,3,1,0,13,2739,684,0,135,1,63,0,2147,-1
4409,10084.7,9936.1,3189.23,2920.06,2,2,20,21,3,1,1,16,1688,255,0,272,1,69,0,2887,-1
4410,10084.7,9936.1,3065.33,2873.02,2,2,21,20,3,1,1,17,3546,1241,0,192,0,8,0,1149,-1
4411,10084.7,9936.1,3029.24,2746.44,2,2,20,20,3,1,0,15,3085,829,0,299,3,31,0,1335,-1
4412,10084.7,9936.1,2924.92,2655.45,2,2,25,20,3,1,5,14,3254,1192,0,252,1,15,1,1786,-1
4413,10084.7,9936.1,3009.99,2631.27,2,2,20,20,3,1,0,21,1948,803,0,625,4,122,1,2141,-1
4414,10084.7,9936.1,2947.96,2503.74,2,2,20,37,3,1,17,11,1867,1830,0,616,0,0,0,3955,-1
4415,10084.7,9936.1,2889.34,2434.91,2,2,23,23,3,1,6,15,2954,1084,0,457,0,13,0,1801,-1
4416,10084.7,9936.1,2859.59,2324.89,2,2,20,20,2,1,0,8,2344,776,0,584,0,1,0,1431,-1
4417,10084.7,6626.2,2903.46,2360.17,3,3,24,20,2,1,4,19,1994,1018,0,561,11,62,1,2312,-1
4418,10084.7,6626.2,2839.72,2439.7,2,2,20,20,2,1,0,18,2535,405,0,436,2,55,0,1826,-1
4419,10084.7,6626.2,2733.93,2532.19,2,2,20,20,2,1,0,16,3260,812,0,155,1,13,1,1431,-1
4420,10084.7,6626.2,2621.31,2378.77,2,2,22,27,2,1,9,16,2924,1822,0,264,5,130,1,2843,-1
4421,10084.7,6626.2,2605.02,2238.57,2,2,20,20,2,1,0,16,3028,974,0,397,5,9,1,1159,-1
4422,10084.7,6626.2,2545.01,2239.18,2,2,20,20,2,1,0,16,2772,975,0,143,0,30,1,1994,-1
4423,9934.7,6626.2,2531.12,2265.41,2,2,20,20,1,1,0,16,2940,702,0,281,36,25,1,1503,-1
4424,9934.7,6626.2,2594.4,2232.05,2,2,20,20,1,1,0,14,2552,571,0,178,35,19,0,1998,-1
4425,9934.7,6626.2,2590.76,2216.58,2,2,24,20,1,1,4,16,1902,848,0,355,4,98,0,2944,-1
4426,9934.7,6626.2,2607.51,2179.51,2,2,20,21,1,1,1,12,2742,837,0,265,0,8,1,1793,-1
4427,9934.7,6626.2,2604.07,2199.68,2,2,20,21,1,1,1,19,3463,592,0,274,2,39,1,1059,-1
4428,9934.7,6626.2,2643.43,2306.42,2,2,20,20,1,1,0,19,3442,563,0,170,8,100,0,1578,-1
4429,9934.7,5230.9,2554.56,2292.6,2,2,22,20,1,25,2,17,866,819,0,696,3,0,0,2893,-1
4430,9934.7,5340.0,2483.46,2283.38,2,2,20,20,1,25,0,12,1685,1205,0,485,1,41,0,2421,-1
4431,9934.7,5340.0,2441.96,2232.37,2,2,20,20,1,25,0,14,3319,723,0,321,1,15,1,989,-1
4432,9934.7,5340.0,2444.65,2388.15,2,2,20,21,1,25,1,24,2080,464,0,257,42,163,0,2735,-1
4433,9934.7,5340.0,2430.64,2362.75,2,2,20,20,1,25,0,19,3266,609,0,173,20,39,1,1286,-1
4434,9934.7,5340.0,2366.47,2333.21,2,2,22,21,1,25,3,16,3480,1401,0,298,9,6,0,1257,-1
4435,9934.7,5332.0,2376.19,2344.18,2,2,27,21,1,25,8,17,2617,794,0,433,37,43,1,2425,-1
4436,9934.7,5258.6,2459.71,2391.7,2,2,21,26,1,25,7,20,2782,674,0,432,74,27,1,2017,-1
4437,9934.7,5258.6,2529.87,2513.38,2,2,20,25,1,25,5,20,3233,570,0,306,5,31,1,1720,-1
4438,9934.7,5258.6,2522.29,2622.97,2,2,33,33,1,25,26,31,4972,1226,0,350,48,446,0,3182,-1
4439,9934.7,5311.2,2612.24,2637.33,2,2,27,25,1,25,12,24,2833,1538,0,379,19,232,0,3446,-1
4440,9934.7,5311.2,2592.04,2676.39,2,2,20,20,1,25,0,19,2449,287,0,364,5,40,1,1788,-1
4441,9934.7,5311.2,2602.78,2673.1,2,2,25,20,1,25,5,24,3520,519,0,295,5,33,0,1458,-1
4442,9934.7,5311.2,2574.11,2678.45,2,2,20,22,1,25,2,25,3328,849,0,205,91,48,2,1327,-1
4443,9934.7,5311.2,2560.22,2813.18,2,2,20,20,1,25,0,22,2952,291,0,213,23,14,2,1497,-1
4444,9934.7,5311.2,2714.25,2676.46,2,2,20,20,1,25,0,15,3033,962,0,269,28,29,0,1348,-1
4445,9934.7,5311.2,2660.87,2607.38,2,2,21,21,1,25,2,19,3545,1424,0,99,7,26,1,1426,-1
4446,9934.7,5311.2,2747.94,2470.99,2,2,32,23,1,25,15,27,4338,898,0,438,57,71,0,1537,-1
4447,9934.7,5311.2,2709.63,2557.27,2,2,20,20,1,25,0,17,3324,721,0,160,5,3,0,1279,-1
4448,9934.7,5311.2,2934.88,2560.9,2,2,20,20,1,25,0,22,3485,432,0,223,2,24,1,999,-1
4449,9934.7,5311.2,2840.6,2540.4,2,2,32,21,1,25,13,26,4318,1772,0,430,9,68,1,1332,-1
4450,9934.7,5311.2,2811.11,2534.49,2,2,24,20,1,25,4,17,2889,348,0,443,179,2,0,1296,-1
4451,9934.7,5399.1,2710.2,2510.05,2,2,33,36,1,25,29,29,5113,1529,0,604,25,125,0,2667,-1
4452,9934.7,5399.1,2684.3,2527.67,2,2,21,24,1,25,5,18,3037,593,0,383,10,40,0,1751,-1
4453,9934.7,5399.1,2547.18,2400.12,2,2,20,20,1,25,0,18,3648,1477,0,167,110,32,0,731,-1
4454,9934.7,5399.1,2455.61,2276.1,2,2,26,20,1,25,6,14,3284,1508,0,567,107,29,1,1109,-1
4455,5143.2,5399.1,2446.21,2297.16,2,2,28,20,25,25,8,25,3487,983,0,282,65,63,0,1657,-1
4456,5143.2,5399.1,2459.58,2239.33,2,2,22,20,25,25,2,19,3245,887,0,172,20,37,1,1523,-1
4457,5143.2,5399.1,2497.15,2256.26,2,2,20,21,25,25,1,15,3459,1020,0,83,9,36,2,1404,-1
4458,5147.4,5399.1,2286.47,2395.68,2,2,21,21,25,25,2,19,2590,1231,0,454,53,84,0,1847,-1
4459,5147.4,5399.1,2257.29,2430.02,2,2,23,21,25,25,4,19,3549,857,0,255,9,20,1,1349,-1
4460,5147.4,5399.1,2287.63,2356.05,2,2,20,20,25,25,0,18,3337,1226,0,360,132,27,0,604,-1
4461,9747.5,5399.1,2386.24,2397.27,3,2,20,20,2,25,0,21,3144,671,0,319,2,65,1,1131,-1
4462,9747.5,5399.1,2445.0,2453.6,2,2,20,22,2,25,2,20,2841,747,0,552,19,5,0,1183,-1
4463,9747.5,5399.1,2498.11,2524.06,2,2,20,20,2,25,0,20,3409,492,0,156,22,12,2,1242,-1
4464,9747.5,5399.1,2612.43,2545.12,2,2,27,20,2,25,7,18,3462,807,0,441,93,95,0,1511,-1
4465,9747.5,5399.1,2700.23,2607.48,2,2,20,20,2,25,0,19,2929,743,0,135,15,69,1,1727,-1
4466,9658.5,5399.1,2636.85,2551.63,2,2,20,20,1,25,0,17,2981,695,0,338,65,14,1,1187,-1
4467,9658.5,5399.1,2561.9,2452.89,2,2,20,24,1,25,4,11,3212,1352,0,374,66,21,0,1343,-1
4468,9658.5,5399.1,2476.52,2528.02,2,2,20,20,1,25,0,16,2868,436,0,505,2,13,0,1028,-1
4469,9658.5,5399.1,2410.19,2412.01,2,2,20,24,1,25,4,14,3128,844,0,248,1,13,0,1744,-1
4470,9658.5,5399.1,2442.11,2397.34,2,2,20,20,1,25,0,18,3263,804,0,248,39,30,0,1430,-1
4471,9658.5,5311.2,2447.36,2281.21,2,2,20,20,1,25,0,15,2642,1208,0,383,0,1,0,1477,-1
4472,9658.5,5311.2,2415.7,2282.15,2,2,20,20,1,25,0,15,2488,944,0,292,133,48,0,1625,-1
4473,9658.5,5311.2,2448.76,2233.86,2,2,21,20,1,25,1,18,3858,846,0,206,62,1,0,667,-1
4474,9658.5,5311.2,2492.14,2169.02,2,2,20,20,1,25,0,19,3501,996,0,381,78,15,2,493,-1
4475,9658.5,5311.2,2522.21,2176.75,2,2,20,20,1,25,0,15,2818,425,0,391,14,9,0,1298,-1
4476,9658.5,5441.0,2660.33,2270.77,2,2,20,20,1,25,0,19,2847,543,0,383,68,42,0,1329,-1
4477,9658.5,5441.0,2595.12,2195.01,2,2,21,20,1,25,1,10,3044,1122,0,438,54,10,0,1025,-1
4478,9658.5,5441.0,2569.45,2262.7,2,2,21,20,1,25,1,22,3141,505,0,384,48,39,1,1250,-1
4479,9658.5,5441.0,2534.22,2304.2,2,2,20,20,1,25,0,16,2766,698,0,392,16,20,0,1397,-1
4480,9658.5,5441.0,2488.71,2375.65,2,2,20,20,1,25,0,20,3038,820,0,182,6,43,1,1417,-1
4481,9658.5,5441.0,2537.16,2396.62,2,2,20,20,1,25,0,18,3341,403,0,206,66,15,1,1057,-1
4482,9658.5,5441.0,2598.62,2449.63,2,2,20,20,1,25,0,19,2974,642,0,232,79,50,1,1607,-1
4483,9658.5,5441.0,2584.28,2458.28,2,2,20,20,1,25,0,16,2516,458,0,279,236,6,0,1376,-1
4484,9658.5,5441.0,2452.76,2356.29,2,2,20,20,1,25,0,14,3176,1569,0,307,60,6,1,1032,-1
4485,9658.5,5441.0,2601.24,2431.91,2,2,20,20,1,25,0,21,2028,433,0,480,46,121,0,2043,-1
4486,9658.5,5441.0,2540.98,2433.31,2,2,23,20,1,25,3,15,3422,715,0,263,54,7,1,1252,-1
4487,9658.5,5161.4,2500.79,2352.39,2,2,20,20,1,25,0,12,1268,647,0,302,32,48,0,3224,-1
4488,5415.0,5161.4,2460.34,2460.01,2,2,20,20,25,25,0,18,2920,540,0,450,6,7,0,1085,-1
4489,5415.0,5161.4,2368.33,2628.75,2,2,20,21,25,25,1,13,2442,693,0,471,0,25,0,1654,-1
4490,5415.0,5161.4,2352.89,2656.15,2,2,20,22,25,25,2,14,1720,655,0,377,31,74,0,2785,-1
4491,5415.0,5161.4,2302.18,2702.17,2,2,23,20,25,25,3,18,3047,1148,0,220,7,77,0,1921,-1
4492,5415.0,5161.4,2295.59,2728.62,2,2,20,20,25,25,0,16,2116,369,0,301,56,26,0,2094,-1
4493,5415.0,5161.4,2264.84,2661.42,2,2,21,21,25,25,2,18,3053,702,0,380,71,34,1,1267,-1
4494,5415.0,5161.4,2376.2,2685.69,2,2,20,20,25,25,0,22,3002,555,0,528,20,17,0,902,-1
4495,5415.0,5161.4,2450.74,2706.01,2,2,20,20,25,25,0,20,3326,352,0,184,4,25,1,1212,-1
4496,5415.0,5515.0,2359.29,2719.97,2,2,20,20,25,25,0,16,2092,779,0,309,18,123,0,2373,-1
4497,5415.0,5515.0,2552.38,2688.13,2,2,25,20,25,25,5,20,1235,349,0,465,84,164,0,3674,-1
4498,5415.0,5515.0,2398.36,2684.82,2,2,20,20,25,25,0,13,2207,591,0,406,128,7,0,1664,-1
4499,5415.0,5515.0,2367.19,2608.51,2,2,20,20,25,25,0,15,2307,686,0,446,38,40,3,1615,-1
4500,5415.0,5515.0,2411.95,2613.85,2,2,20,20,25,25,0,20,2735,532,0,382,7,52,0,1631,-1
4501,5415.0,5515.0,2445.16,2584.84,2,2,20,20,25,25,0,17,2593,407,0,501,93,61,1,1258,-1
4502,5415.0,5515.0,2494.67,2589.95,2,2,20,29,25,25,9,20,3505,953,0,309,141,18,0,1901,-1
4503,5415.0,5515.0,2626.61,2652.82,2,2,20,20,25,25,0,23,2297,307,0,305,27,164,0,2535,-1
4504,5415.0,5515.0,2604.45,2683.3,2,2,20,20,25,25,0,18,2214,325,0,545,246,8,1,1137,-1
4505,5415.0,5515.0,2573.24,2696.35,2,2,20,20,25,25,0,15,2515,312,0,288,63,41,2,1858,-1
4506,5228.8,5515.0,2611.49,2639.1,2,2,21,20,25,25,1,12,2323,747,0,480,107,5,0,1535,-1
4507,5292.8,5515.0,2628.99,2727.09,2,2,24,21,25,25,5,23,2852,891,0,506,165,50,0,1903,-1
4508,5292.8,5515.0,2642.67,2746.11,2,2,20,20,25,25,0,19,2424,656,0,391,73,72,0,1910,-1
4509,5292.8,5515.0,2601.21,2790.68,2,2,20,20,25,25,0,19,3187,742,0,310,47,43,2,1136,-1
4510,5292.8,5515.0,2637.99,2595.68,2,2,21,21,25,25,2,11,2899,1185,0,311,78,5,0,1551,-1
4511,5292.8,5515.0,2519.29,2586.97,2,2,21,23,25,25,4,13,3226,1610,0,250,16,14,0,1669,-1
4512,5311.0,5147.9,2488.91,2592.27,2,2,22,20,25,25,2,15,2368,571,0,222,157,68,0,2283,-1
4513,5311.0,5147.9,2537.14,2740.63,2,2,20,23,25,25,3,18,3055,484,0,553,26,5,2,1065,-1
4514,5311.0,5147.9,2499.66,2651.69,2,2,20,30,25,25,10,14,2970,917,0,378,37,49,1,2299,-1
4515,5311.0,5147.9,2577.51,2605.58,2,2,20,20,25,25,0,19,2117,342,0,712,111,55,2,1315,-1
4516,5311.0,5147.9,2506.38,2592.59,2,2,27,20,25,25,7,19,3878,1020,0,189,129,15,1,1279,-1
4517,5311.0,5447.5,2497.7,2644.53,2,2,22,21,25,25,3,18,3378,1541,0,329,6,88,0,1579,-1
4518,5311.0,5447.5,2441.09,2694.67,2,2,47,23,25,25,30,21,4225,1946,0,788,356,44,4,2194,-1
4519,5311.0,5447.5,2467.76,2631.09,2,2,22,20,25,25,2,18,3145,1217,0,385,9,32,1,1452,-1
4520,5311.0,5447.5,2408.39,2645.75,2,2,21,22,25,25,3,17,2897,735,0,538,22,57,1,1325,-1
4521,5311.0,5447.5,2479.98,2731.77,2,2,20,22,25,25,2,17,2734,460,0,381,162,15,0,1320,-1
4522,5228.8,5447.5,2475.18,2746.29,2,2,20,20,25,25,0,16,2836,896,0,329,60,23,0,1568,-1
4523,5228.8,10289.6,2346.38,2867.17,2,3,20,26,25,2,6,18,2220,808,0,548,269,133,0,2487,-1
4524,5254.0,10289.6,2471.31,2837.74,2,2,21,20,25,2,1,18,899,277,0,514,96,54,1,3045,-1
4525,5254.0,10289.6,2560.76,2750.03,2,2,20,20,25,2,0,15,2642,670,0,396,36,28,1,1468,-1
4526,5254.0,10289.6,2573.22,2651.06,2,2,20,20,25,2,0,11,1777,881,0,497,114,16,1,1976,-1
4527,5254.0,10289.6,2552.09,2782.24,2,2,21,20,25,2,1,17,3076,424,0,323,137,12,2,1136,-1
4528,5254.0,10289.6,2489.25,2755.65,2,2,20,20,25,2,0,13,2469,950,0,432,115,19,0,1434,-1
4529,5254.0,10289.6,2453.39,2772.94,2,2,20,20,25,2,0,14,2682,728,0,318,173,12,1,1225,-1
4530,5159.3,10289.6,2330.99,2761.84,2,2,20,28,25,2,8,13,2540,1417,0,426,190,27,0,2304,-1
4531,5159.3,10289.6,2401.04,2735.4,2,2,20,20,25,2,0,19,3211,662,0,293,150,13,1,815,-1
4532,5159.3,10289.6,2417.29,2748.16,2,2,21,20,25,2,1,19,2049,675,0,761,66,39,3,1541,-1
4533,5159.3,10289.6,2382.66,2675.26,2,2,20,20,25,2,0,16,2502,686,0,746,70,3,0,782,-1
4534,5159.3,10289.6,2271.19,2653.89,2,2,21,20,25,2,1,14,2451,1027,0,607,265,38,1,1040,-1
4535,5260.0,10289.6,2254.8,2699.74,2,2,20,21,25,2,1,21,2369,428,0,388,106,106,2,2123,-1
4536,5260.0,10289.6,2262.46,2704.42,2,2,20,20,25,2,0,23,2369,369,0,591,113,5,0,1078,-1
4537,5260.0,10289.6,2340.43,2677.43,2,2,21,20,25,1,1,23,2534,630,0,669,108,34,0,1194,-1
4538,5260.0,10289.6,2317.7,2708.14,2,2,20,20,25,1,0,21,2696,670,0,474,174,25,0,978,-1
4539,5260.0,10289.6,2408.98,2581.58,2,2,20,20,25,1,0,18,2898,507,0,308,190,6,0,1040,-1
4540,5260.0,10289.6,2498.24,2603.13,2,2,20,23,25,1,3,22,2402,242,0,495,155,28,1,1476,-1
4541,5260.0,10289.6,2532.22,2586.76,2,2,20,20,25,1,0,17,2449,155,0,313,232,12,1,1363,-1
4542,5260.0,10289.6,2444.5,2570.76,2,2,20,20,25,1,0,16,2598,541,0,531,27,16,1,1178,-1
4543,5260.0,10289.6,2497.5,2601.89,2,2,23,20,25,1,3,25,2268,526,0,545,224,70,2,1600,-1
4544,5260.0,10289.6,2563.48,2625.84,2,2,20,20,25,1,0,22,3400,421,0,237,8,28,0,1137,-1
4545,5260.0,10289.6,2599.55,2630.12,2,2,20,20,25,1,0,18,2480,666,0,380,151,48,0,1429,-1
4546,5260.0,10289.6,2628.55,2712.87,2,2,20,20,25,1,0,25,1369,435,0,795,130,38,1,2047,-1
4547,5260.0,10289.6,2575.35,2625.11,2,2,20,20,25,1,0,15,2656,763,0,369,19,16,0,1511,-1
4548,5260.0,10289.6,2554.02,2689.1,2,2,20,20,25,1,0,20,2980,513,0,559,96,47,1,791,-1
4549,5260.0,10289.6,2616.37,2732.24,2,2,20,21,25,1,1,22,2440,892,0,751,76,85,0,1488,-1
4550,5260.0,10289.6,2740.77,2716.49,2,2,20,20,25,1,0,23,3027,1162,0,541,94,69,0,968,-1
4551,5260.0,10289.6,2729.02,2668.02,2,2,20,22,25,1,2,19,2963,733,0,615,186,16,1,686,-1
4552,5260.0,10289.6,2721.87,2715.76,2,2,20,21,25,1,1,19,3214,727,0,474,115,13,2,735,-1
4553,5260.0,10289.6,2611.65,2805.81,2,2,20,21,25,1,1,18,3195,675,0,474,62,29,0,814,-1
4554,5260.0,10289.6,2580.99,2724.99,2,2,20,22,25,1,2,16,2798,1025,0,381,94,20,0,1398,-1
4555,5260.0,10289.6,2558.9,2610.42,2,2,20,20,25,1,0,18,2682,831,0,486,251,27,2,825,-1
4556,10803.4,11341.4,2622.42,2559.79,3,3,20,20,1,1,0,21,2410,992,0,535,286,17,1,956,-1
4557,5260.0,10289.6,2543.95,2536.46,2,2,20,20,25,1,0,14,2293,509,0,752,381,7,0,367,-1
4558,5147.0,10289.6,2406.63,2409.38,2,2,20,20,25,1,0,9,1404,1331,0,982,148,3,1,1251,-1
4559,10211.3,10289.6,2380.29,2478.42,3,3,20,20,1,2,0,19,2120,584,0,668,241,35,0,1065,-1
4560,10211.3,10289.6,2322.03,2522.69,2,2,20,20,1,2,0,19,2693,579,0,723,48,14,1,583,-1
4561,10211.3,10289.6,2241.46,2546.17,2,2,24,20,1,2,4,21,2920,620,0,619,384,27,0,455,-1
4562,10211.3,10289.6,2220.64,2436.23,2,2,20,20,1,2,0,14,2844,875,0,574,172,8,0,601,-1
4563,10211.3,10289.6,2267.91,2369.24,2,2,20,20,1,2,0,15,3325,1011,0,425,97,5,3,571,-1
4564,10211.3,10289.6,2318.43,2366.49,2,2,21,20,1,2,1,17,2889,413,0,455,251,8,0,682,-1
4565,10211.3,10289.6,2303.21,2466.66,2,2,21,20,1,2,1,18,2783,592,0,596,121,34,2,811,-1
4566,10211.3,10289.6,2444.33,2564.67,2,2,20,20,1,2,0,24,2489,281,0,500,306,37,0,805,-1
4567,5086.0,10289.6,2422.55,2614.15,2,2,26,20,25,2,6,20,2727,709,0,581,252,29,2,1328,-1
4568,5086.0,10289.6,2335.32,2642.09,2,2,20,20,25,2,0,14,3132,647,0,438,264,21,0,396,-1
4569,5086.0,10289.6,2289.92,2657.53,2,2,23,20,25,2,3,18,3092,700,0,671,108,41,1,748,-1
4570,5086.0,10289.6,2295.9,2673.22,2,2,20,20,25,2,0,23,2579,886,0,762,146,55,0,893,-1
4571,5087.7,10289.6,2364.63,2763.87,2,2,20,22,25,2,2,17,2211,441,0,852,267,20,0,820,-1
4572,5087.7,10289.6,2363.59,2948.79,2,2,21,20,25,2,1,23,3154,692,0,611,122,9,3,455,-1
4573,5087.7,10289.6,2464.88,2940.82,2,2,21,23,25,2,4,22,3230,284,0,587,271,16,1,254,-1
4574,5087.7,10289.6,2387.42,2976.58,2,2,20,20,25,2,0,15,2483,686,0,646,267,2,0,641,-1
4575,5087.7,10289.6,2436.34,2965.27,2,2,20,20,25,2,0,16,2287,500,0,625,300,19,1,727,-1
4576,9955.3,10289.6,2512.14,2990.84,3,2,20,20,2,2,0,19,2167,507,0,767,206,16,0,797,-1
4577,9471.3,10289.6,2436.54,2847.81,2,2,20,20,1,2,0,20,2676,975,0,667,74,5,0,745,-1
4578,5087.7,10289.6,2313.93,2622.22,2,2,21,20,25,2,1,11,2416,1749,0,812,46,1,0,835,-1
4579,5087.7,10289.6,2226.1,2566.53,2,2,20,20,25,2,0,14,2768,723,0,694,188,4,0,278,-1
4580,5087.7,10289.6,2274.44,2647.77,2,2,20,21,25,2,1,19,2694,452,0,677,194,32,0,611,-1
4581,10579.5,10289.6,2096.02,2524.03,3,3,20,20,1,3,0,12,1887,1836,0,717,158,10,2,1247,-1
4582,10579.5,10289.6,2237.39,2508.04,2,2,22,20,1,3,2,15,2996,720,0,705,71,3,1,605,-1
4583,10579.5,10289.6,2362.29,2578.87,2,2,22,21,1,3,3,20,3207,406,0,423,275,14,0,633,-1
4584,10579.5,10289.6,2445.75,2622.89,2,2,20,20,1,3,0,17,2583,379,0,666,11,17,1,959,-1
4585,10579.5,10106.5,2447.51,2554.85,2,2,24,20,1,1,4,16,3084,744,0,435,191,17,0,1053,-1
4586,10579.5,10106.5,2467.94,2561.62,2,2,33,20,1,1,13,14,4059,1511,0,625,287,7,0,530,-1
4587,10579.5,10106.5,2426.93,2556.64,2,2,23,20,1,1,3,16,1697,1553,0,826,150,18,0,1689,-1
4588,10579.5,10106.5,2383.02,2596.7,2,2,20,22,1,1,2,15,3193,900,0,645,21,6,0,450,-1
4589,10579.5,10106.5,2416.49,2573.75,2,2,20,22,1,1,2,16,2532,724,0,902,45,37,0,654,-1
4590,10579.5,10106.5,2363.85,2589.41,2,2,21,21,1,1,2,14,2265,708,0,837,224,16,1,749,-1
4591,10579.5,10106.5,2414.92,2605.24,2,2,20,20,1,1,0,16,1978,578,0,910,25,11,0,1196,-1
4592,10579.5,5306.0,2395.03,2609.62,2,2,21,20,1,25,1,13,2691,572,0,650,128,1,0,685,-1
4593,10579.5,5101.1,2417.26,2609.15,2,2,20,26,1,25,6,17,1989,1111,0,1085,316,9,0,845,-1
4594,10579.5,5101.1,2395.05,2592.73,2,2,20,23,1,25,3,13,1405,692,0,1083,184,22,1,1301,-1
4595,10579.5,5101.1,2329.29,2516.21,2,2,21,20,1,25,1,10,2130,768,0,519,359,4,0,1152,-1
4596,10579.5,5101.1,2171.91,2363.45,2,2,26,30,1,25,16,15,3987,2667,0,567,288,12,0,1168,-1
4597,10579.5,5101.1,2192.62,2447.8,2,2,21,20,1,25,1,17,3102,700,0,388,174,36,0,946,-1
4598,10579.5,5101.1,2261.31,2466.69,2,2,20,43,1,25,23,22,3665,1397,0,1073,29,83,0,1792,-1
4599,10579.5,5101.1,2336.19,2477.31,2,2,21,35,1,25,16,25,2678,1100,0,825,319,62,0,1853,-1
4600,10579.5,5101.1,2352.16,2497.8,2,2,21,21,1,25,2,15,3097,319,0,550,149,13,0,697,-1
4601,10579.5,5101.1,2295.92,2568.06,2,2,20,20,1,25,0,24,2007,636,0,849,234,13,0,693,-1
4602,5119.5,5101.1,2302.46,2565.88,2,2,20,20,25,25,0,16,2877,1216,0,326,275,9,0,862,-1
4603,5119.5,5093.8,2353.85,2552.31,2,2,20,20,25,25,0,17,2179,138,0,595,318,43,2,952,-1
4604,5119.5,5093.8,2398.88,2533.9,2,2,22,21,25,25,3,18,2399,762,0,814,179,56,2,930,-1
4605,5119.5,5093.8,2393.88,2461.03,2,2,26,21,25,25,7,14,2993,1385,0,409,413,30,0,1169,-1
4606,5357.2,5093.8,2536.61,2444.06,2,2,20,20,25,25,0,20,1895,722,0,887,168,78,1,1862,-1
4607,5357.2,5093.8,2645.87,2429.76,2,2,20,20,25,25,0,21,1891,596,0,798,217,25,2,884,-1
4608,5357.2,5097.4,2679.03,2501.1,2,2,22,20,25,25,2,21,2236,430,0,818,130,59,2,1219,-1
4609,5357.2,5135.1,2692.13,2522.66,2,2,21,20,25,25,1,15,1100,430,0,701,142,88,0,2428,-1
4610,5357.2,5135.1,2714.06,2550.53,2,2,20,20,25,25,0,22,2110,630,0,789,170,26,1,854,-1
4611,5357.2,5135.1,2636.03,2468.36,2,2,23,20,25,25,3,12,2696,1384,0,659,125,14,0,1026,-1
4612,5357.2,5135.1,2694.84,2550.79,2,2,21,20,25,25,1,18,2460,233,0,762,170,38,1,1026,-1
4613,5357.2,5430.0,2572.95,2367.21,2,2,22,20,25,25,2,16,2249,1327,0,747,183,3,2,1200,-1
4614,5357.2,5430.0,2512.73,2361.02,2,2,24,22,25,25,6,16,2188,576,0,1048,431,23,1,559,-1
4615,5357.2,5135.1,2484.88,2372.82,2,2,23,20,25,25,3,12,2490,581,0,605,381,24,0,842,-1
4616,5357.2,5135.1,2361.29,2458.18,2,2,21,20,25,25,1,14,2405,923,0,669,151,44,1,999,-1
4617,5450.0,5278.9,2411.56,2470.99,2,2,22,21,25,25,3,25,1376,301,0,777,293,52,0,2115,-1
4618,5357.2,5278.9,2462.08,2419.02,2,2,41,22,25,25,23,19,2349,978,0,1245,501,52,0,1849,-1
4619,5357.2,5278.9,2484.06,2444.49,2,2,27,50,25,25,37,18,3877,2674,0,1183,453,27,0,2131,-1
4620,5357.2,5278.9,2476.26,2464.15,2,2,20,20,25,25,0,20,2174,342,0,491,241,120,1,1456,-1
