gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,winner
3975,3995.3,4449.7,509.7,573.08,3,3,50,50,4,6,-1
3976,4572.6,4680.5,553.88,538.86,4,4,50,50,5,5,-1
3977,4370.0,4285.0,516.28,521.17,3,3,50,50,4,4,-1
3978,4884.3,4593.5,601.02,527.96,3,3,50,50,6,5,-1
3979,4022.4,3562.8,488.59,487.67,3,4,50,50,3,4,-1
3980,4220.7,3696.6,559.55,492.14,3,3,50,50,7,4,-1
3981,5050.0,5214.7,541.44,570.58,3,3,50,50,3,4,-1
3982,4592.5,3956.9,516.48,512.44,4,4,50,50,3,6,-1
3983,5003.3,4027.5,505.92,481.53,3,3,50,50,2,3,-1
3984,6474.0,6124.9,645.98,588.55,3,3,50,50,2,2,-1
3985,5911.4,4792.3,650.7,455.63,3,3,50,50,6,2,-1
3986,4531.1,4712.2,577.06,512.51,3,3,50,50,6,2,-1
3987,5328.8,4962.6,510.99,583.42,3,3,50,50,3,4,-1
3988,6531.5,7788.2,657.97,681.97,4,4,50,50,3,2,-1
3989,6364.5,4561.0,586.42,438.88,3,3,50,50,1,1,-1
3990,4897.1,4734.3,578.73,479.24,3,3,50,50,5,2,-1
3991,5126.4,5364.4,543.09,561.64,3,3,50,50,3,3,-1
3992,5146.9,5967.5,552.49,628.73,3,3,50,50,4,1,-1
3993,4349.6,3158.0,465.38,442.19,3,3,50,50,1,10,-1
3994,5820.0,5339.8,548.78,611.28,3,3,50,50,4,5,-1
3995,4562.7,4418.2,475.43,529.72,3,3,50,50,2,4,-1
3996,4341.8,4843.9,481.19,541.77,4,4,50,50,2,4,-1
3997,6281.9,6248.3,757.79,660.3,4,4,50,50,7,4,-1
3998,5544.7,5008.3,628.58,588.74,4,3,50,50,4,6,-1
3999,4627.5,3733.8,538.02,480.4,3,3,50,50,4,3,-1
4000,4262.7,3703.4,510.76,527.17,3,3,50,50,3,6,-1
4001,7166.9,7222.7,1007.31,731.88,4,3,50,50,8,1,-1
4002,4389.4,4167.8,497.66,471.27,3,3,50,50,3,2,-1
4003,6537.8,5807.0,623.21,699.27,4,4,50,50,2,2,-1
4004,4561.3,4561.1,570.6,466.63,3,3,50,50,5,1,-1
4005,4465.9,4532.1,501.6,540.32,3,3,50,50,3,4,-1
4006,5760.4,4020.7,571.18,512.18,3,3,50,50,2,6,-1
4007,4141.7,4305.1,520.64,520.45,3,3,50,50,4,3,-1
4008,4360.2,4898.6,546.65,527.02,3,3,50,50,6,2,-1
4009,5640.3,5656.6,573.3,609.56,4,4,50,50,3,5,-1
4010,4475.4,3681.0,542.89,468.47,3,3,50,50,5,1,-1
4011,5926.2,5631.2,776.22,655.49,3,3,50,50,7,4,-1
4012,4521.7,4933.3,606.95,544.5,3,3,50,50,8,5,-1
4013,5092.3,4760.2,635.66,550.52,4,4,50,50,6,5,-1
4014,5449.2,4982.8,702.56,546.25,4,4,50,50,9,3,-1
4015,3356.1,3731.5,471.41,479.83,3,3,50,50,4,2,-1
4016,6030.9,6112.0,669.23,522.68,3,4,50,50,4,1,-1
4017,4546.4,3941.8,523.54,483.09,3,3,50,50,3,2,-1
4018,4414.6,4137.5,505.02,526.34,3,3,50,50,4,5,-1
4019,4160.0,4008.8,525.48,491.71,3,3,50,50,4,2,-1
4020,3493.9,2490.7,472.9,459.31,3,2,27,21,1,10,-1
4021,3416.4,3292.8,475.33,464.95,3,3,50,50,4,10,-1
4022,3600.1,2486.1,476.19,454.63,3,2,30,23,2,10,-1
4023,3754.1,3836.1,492.47,481.24,3,3,50,50,3,2,-1
4024,3756.6,3629.5,487.13,473.94,3,3,20,21,1,1,-1
4025,2415.2,2453.3,443.73,440.32,2,3,23,41,10,10,-1
4026,2488.6,2487.7,468.39,463.86,2,2,20,20,10,10,-1
4027,3500.4,4178.0,474.06,509.25,3,3,42,50,1,4,-1
4028,2414.7,2433.4,456.37,453.41,2,2,20,20,10,10,-1
4029,2480.1,2498.4,466.6,453.77,2,2,20,20,10,10,-1
4030,3553.0,3280.8,500.35,466.88,3,3,24,20,5,10,-1
4031,2406.5,2477.4,455.53,469.89,2,2,24,20,10,10,-1
4032,4429.6,4217.2,481.19,490.96,3,3,50,50,1,2,-1
4033,2472.3,2340.0,460.06,439.9,2,2,25,23,10,10,-1
4034,4081.2,3817.1,492.46,490.05,3,3,33,50,2,3,-1
4035,2586.7,2559.1,473.41,459.94,2,2,27,21,10,10,-1
4036,2488.5,3466.4,460.78,471.12,2,3,20,22,10,3,-1
4037,3886.6,4062.4,509.02,481.37,3,3,50,31,4,2,-1
4038,2584.7,2386.2,472.1,462.2,2,2,21,20,10,10,-1
4039,3621.6,3445.9,478.61,465.08,3,3,25,20,1,4,-1
4040,3675.1,2482.2,478.48,458.42,3,2,20,20,2,10,-1
4041,3852.0,3682.1,478.09,521.84,3,3,36,34,2,6,-1
4042,4369.3,3815.6,544.73,464.66,3,3,50,50,5,3,-1
4043,2486.0,2373.6,459.96,456.57,3,2,41,20,10,10,-1
4044,3627.3,3825.3,471.5,475.93,3,3,21,20,2,2,-1
4045,5510.5,5037.3,626.22,534.7,4,4,50,50,5,4,-1
4046,2483.2,3929.5,460.17,501.0,2,3,20,23,10,3,-1
4047,4232.7,4255.8,507.19,515.63,3,3,50,50,3,4,-1
4048,4827.1,4713.8,587.14,593.6,4,4,50,50,4,5,-1
4049,3803.1,4304.2,465.81,459.81,3,3,50,50,2,2,-1
4050,3222.5,3695.0,472.62,475.03,3,3,25,20,10,1,-1
4051,3751.2,3664.8,470.44,492.9,3,3,21,22,1,3,-1
4052,3979.6,3915.2,529.4,485.69,3,3,50,50,5,2,-1
4053,3817.5,3819.9,471.84,500.02,3,3,28,50,1,3,-1
4054,3550.1,4047.1,472.68,496.94,3,3,50,50,1,3,-1
4055,3543.5,3600.0,478.09,467.04,3,3,20,20,1,1,-1
4056,3846.7,3840.0,473.7,489.68,3,3,24,23,2,2,-1
4057,3814.7,4061.3,504.65,493.17,3,3,50,50,4,5,-1
4058,4881.2,4489.0,589.64,539.17,3,3,50,50,6,5,-1
4059,3600.6,3577.5,490.09,480.52,3,3,26,24,3,1,-1
4060,3731.5,3558.4,498.29,446.69,3,3,20,25,3,1,-1
4061,5228.2,4974.7,626.78,572.86,3,4,50,50,6,5,-1
4062,4793.7,4635.1,512.15,553.31,4,4,50,50,2,4,-1
4063,4393.4,4626.6,516.19,536.7,3,3,50,50,3,3,-1
4064,3483.4,3719.0,482.65,478.71,3,3,45,26,3,2,-1
4065,5014.6,4136.4,582.99,523.27,3,3,50,50,2,5,-1
4066,3964.3,3654.7,469.3,470.01,3,3,47,20,1,1,-1
4067,3573.7,3695.0,474.8,474.23,3,3,20,21,1,1,-1
4068,3906.2,4768.1,485.25,530.7,3,3,50,50,3,3,-1
4069,5919.4,4936.0,588.85,550.69,4,3,50,50,2,4,-1
4070,3753.3,3714.5,478.87,493.37,3,3,37,20,1,2,-1
4071,3772.0,3443.1,494.61,496.96,3,3,31,21,2,6,-1
4072,2486.1,2436.0,466.56,462.87,2,2,22,21,10,10,-1
4073,3777.8,3680.0,497.99,547.01,3,3,21,21,3,7,-1
4074,3351.1,3488.3,476.6,481.12,3,3,20,20,5,1,-1
4075,2477.4,3942.1,463.63,474.59,3,3,26,21,10,1,-1
4076,5751.2,6397.1,670.31,748.9,4,4,50,50,7,2,-1
4077,3760.0,3862.3,517.64,490.93,3,3,21,20,3,2,-1
4078,3686.6,2579.2,498.61,463.48,3,2,21,22,2,10,-1
4079,4123.6,3792.9,521.93,505.16,3,3,30,25,4,4,-1
4080,2479.7,2442.1,458.69,460.77,2,2,23,20,10,10,-1
4081,7338.0,7061.5,781.65,768.23,4,4,50,50,3,3,-1
4082,3919.0,3987.6,522.03,501.43,3,3,21,25,4,3,-1
4083,7715.1,7529.1,796.28,804.49,4,4,50,50,3,4,-1
4084,4270.1,5779.2,569.06,537.53,4,4,50,50,6,2,-1
4085,3619.9,3681.4,513.88,529.17,3,3,20,20,5,5,-1
4086,8102.1,8602.7,892.44,904.89,4,4,50,50,1,2,-1
4087,3592.2,3419.5,462.31,476.07,3,3,20,20,1,4,-1
4088,2584.2,2529.8,471.4,452.89,2,2,20,20,10,10,-1
4089,5192.2,5316.3,666.38,661.92,4,4,50,50,5,7,-1
4090,3317.9,3634.3,468.75,461.81,3,3,20,20,8,1,-1
4091,2542.8,3918.1,466.16,498.13,2,3,20,20,10,2,-1
4092,4887.6,5381.8,542.44,585.13,3,3,50,50,3,3,-1
4093,2475.0,2482.5,464.89,463.53,2,2,20,21,10,10,-1
4094,3517.7,3720.9,469.29,482.13,3,3,21,20,1,1,-1
4095,3825.4,3894.1,489.43,511.1,3,3,44,23,2,4,-1
4096,2483.9,2500.0,458.52,469.91,2,2,20,20,10,10,-1
4097,2482.2,2480.5,458.85,463.75,2,2,20,21,10,10,-1
4098,3802.6,3788.1,518.72,510.57,3,3,21,22,4,4,-1
4099,2591.0,3529.3,458.24,483.28,2,3,20,21,10,3,-1
4100,7061.6,6996.1,784.32,526.74,3,3,50,50,5,1,-1
4101,2589.3,2489.1,476.69,447.28,2,2,20,20,10,10,-1
4102,2597.9,2495.2,468.06,462.23,2,2,20,20,10,10,-1
4103,3457.0,3402.2,475.24,477.78,3,3,20,20,3,4,-1
4104,2362.7,3375.2,457.19,481.03,2,3,20,20,10,6,-1
4105,2590.6,2492.0,465.92,467.94,2,2,20,20,10,10,-1
4106,2583.9,2437.3,476.67,451.01,2,2,20,20,10,10,-1
4107,3224.9,3362.6,467.58,492.83,3,3,21,22,10,5,-1
4108,2438.0,2430.5,454.46,461.62,2,2,20,22,10,10,-1
4109,2481.6,2483.2,463.01,446.17,2,2,20,20,10,10,-1
4110,2431.7,2433.6,460.36,463.27,2,2,20,21,10,10,-1
4111,3530.8,3533.7,495.31,486.09,3,3,23,22,4,2,-1
4112,3912.9,3344.3,516.41,488.13,3,3,20,20,4,6,-1
4113,2497.9,2396.7,468.23,463.75,2,2,20,20,10,10,-1
4114,3685.6,3627.9,475.32,475.62,3,3,20,20,1,1,-1
4115,3344.5,3632.1,473.29,454.47,3,3,20,20,7,1,-1
4116,3942.9,2588.3,493.43,465.87,3,2,20,20,2,10,-1
4117,2482.0,2482.0,466.67,470.58,2,2,21,20,10,10,-1
4118,2447.7,2499.3,463.63,467.07,2,2,20,23,10,10,-1
4119,3570.4,3737.0,476.95,509.66,3,3,20,20,3,4,-1
4120,4116.0,3434.8,496.37,477.3,3,3,28,20,2,3,-1
4121,3805.8,3569.1,494.01,481.6,3,3,25,20,3,3,-1
4122,2479.7,2508.7,465.8,463.8,2,2,20,20,10,10,-1
4123,2418.1,2450.0,457.8,455.04,2,2,20,20,10,10,-1
4124,3529.5,3768.1,492.07,535.05,3,3,22,20,2,6,-1
4125,4034.6,4236.9,531.66,512.42,3,3,27,24,5,4,-1
4126,3737.3,3423.0,470.6,488.79,3,3,20,20,1,5,-1
4127,2444.7,2485.9,457.95,465.51,2,2,20,20,10,10,-1
4128,3549.3,3456.0,498.95,465.92,3,3,47,20,3,3,-1
4129,3676.0,3798.0,472.22,554.23,3,3,38,31,2,8,-1
4130,3818.4,3767.8,505.6,474.96,3,3,21,20,3,1,-1
4131,7517.6,6663.3,687.2,689.46,4,4,50,50,2,4,-1
4132,2448.6,2445.2,466.26,462.41,2,2,21,20,10,10,-1
4133,3673.7,2481.9,503.56,463.02,3,2,20,23,4,10,-1
4134,4141.2,4062.1,499.49,493.56,3,3,24,30,3,2,-1
4135,4647.8,4601.9,608.86,595.3,3,3,50,50,6,6,-1
4136,2493.3,3491.1,477.56,495.71,2,3,25,22,10,4,-1
4137,4366.9,4528.7,546.7,573.52,3,3,45,27,6,6,-1
4138,3245.0,3590.0,470.56,473.09,3,3,28,20,10,1,-1
4139,2592.7,2482.5,464.77,464.83,2,2,20,21,10,10,-1
4140,2485.8,2440.1,463.68,463.61,2,2,20,20,10,10,-1
4141,4027.1,3800.9,485.83,485.08,3,3,21,20,2,2,-1
4142,2428.1,3378.2,461.05,486.32,3,3,23,20,10,9,-1
4143,2497.9,2441.1,463.02,459.15,2,2,20,23,10,10,-1
4144,3976.7,3617.8,501.83,479.54,3,3,20,23,3,1,-1
4145,3876.4,4054.5,517.5,499.85,3,3,20,23,4,3,-1
4146,3969.8,4052.6,508.49,500.79,3,3,20,21,3,3,-1
4147,3653.2,3621.7,479.12,484.02,3,3,20,20,1,1,-1
4148,4273.0,4281.9,558.04,558.49,3,3,23,30,7,6,-1
4149,3748.6,3772.1,476.43,497.64,3,3,20,20,1,3,-1
4150,2439.9,2438.4,440.74,463.91,2,2,20,20,10,10,-1
4151,4209.7,4209.4,590.79,482.49,3,3,22,33,9,2,-1
4152,3539.0,3616.5,486.29,511.37,3,3,20,20,2,4,-1
4153,6281.9,6088.8,764.91,709.44,4,3,50,50,4,3,-1
4154,6746.2,6613.5,906.98,637.42,4,4,50,50,3,1,-1
4155,6321.0,5957.1,726.11,691.12,4,4,50,50,5,6,-1
4156,2486.0,2478.1,464.32,465.98,2,2,24,20,10,10,-1
4157,6577.9,6512.7,859.02,919.05,4,4,50,50,7,5,-1
4158,3825.8,3766.8,502.42,497.96,3,3,20,20,3,3,-1
4159,6253.5,6060.7,795.58,658.84,4,4,50,50,5,2,-1
4160,2475.8,2494.1,463.09,466.96,2,2,20,20,10,10,-1
4161,5984.5,6672.0,720.32,679.45,3,3,50,50,5,1,-1
4162,2421.8,3799.6,450.9,481.26,2,3,28,25,10,2,-1
4163,4366.8,3953.8,494.32,495.0,3,3,40,29,2,3,-1
4164,3742.2,3736.0,515.12,512.35,3,3,25,20,4,4,-1
4165,2390.2,2425.5,443.85,443.5,2,2,20,20,10,10,-1
4166,3729.5,3594.4,516.78,451.04,3,3,22,20,5,1,-1
4167,3593.1,4075.0,472.45,507.89,3,3,23,27,1,3,-1
4168,2482.7,2533.0,465.19,464.22,2,2,20,20,10,10,-1
4169,3617.3,4014.1,482.95,488.64,3,3,20,20,2,2,-1
4170,4646.5,4358.1,572.42,470.11,3,3,36,32,6,1,-1
4171,3729.1,2489.4,485.74,460.1,3,2,20,20,2,10,-1
4172,3392.6,3429.7,469.14,473.07,3,3,20,20,2,1,-1
4173,2450.0,2495.7,463.2,450.88,2,2,21,23,10,10,-1
4174,3933.5,2435.6,486.76,462.77,3,2,20,20,2,10,-1
4175,3624.7,3746.5,472.65,490.68,3,3,20,24,1,1,-1
4176,3678.2,2483.0,485.56,459.74,3,2,22,20,2,10,-1
4177,2474.8,2542.4,435.6,444.1,2,2,20,20,10,10,-1
4178,3575.7,2441.7,471.6,437.36,3,2,20,20,2,10,-1
4179,2441.7,2497.7,452.26,467.28,2,2,21,20,10,10,-1
4180,3671.5,3533.8,463.34,479.61,3,3,20,20,2,2,-1
4181,2381.1,2431.4,435.78,451.47,2,2,20,20,10,10,-1
4182,3675.4,3769.8,471.1,488.98,3,3,20,20,1,2,-1
4183,3694.1,3619.0,474.52,459.2,3,3,20,20,1,1,-1
4184,2577.8,2485.3,432.5,448.78,2,2,20,20,10,10,-1
4185,2435.4,2450.0,442.29,450.81,2,2,20,20,10,10,-1
4186,2540.7,2448.9,434.02,417.49,2,2,20,20,10,10,-1
4187,2415.9,2566.6,440.3,442.03,2,2,20,20,10,10,-1
4188,2431.2,2529.3,455.9,450.99,2,2,20,20,10,10,-1
4189,2443.3,2491.1,462.13,454.83,2,2,20,20,10,10,-1
4190,2592.3,2449.6,434.97,445.79,2,2,20,20,10,10,-1
4191,2500.0,2433.1,442.24,439.84,2,2,20,20,10,10,-1
4192,2473.9,2424.0,438.06,455.46,2,2,20,20,10,10,-1
4193,2596.1,3642.4,430.81,471.2,2,3,20,20,10,2,-1
4194,2582.4,2486.3,450.14,412.32,2,2,20,20,10,10,-1
4195,2485.5,2400.0,450.68,435.33,2,2,20,20,10,10,-1
4196,2439.8,2432.1,441.51,458.6,2,2,20,20,10,10,-1
4197,2347.8,2435.7,444.38,454.07,2,2,20,20,10,10,-1
4198,3583.3,3725.9,465.79,487.98,3,3,20,21,1,2,-1
4199,2488.1,2386.4,461.43,456.71,2,2,20,20,10,10,-1
4200,4499.4,3966.5,470.3,482.64,3,3,20,21,2,2,-1
4201,2496.3,2434.7,457.87,443.61,2,2,20,20,10,10,-1
4202,2493.7,3809.6,453.84,489.17,2,3,20,20,10,2,-1
4203,3506.9,3933.3,469.71,467.74,3,3,20,20,1,1,-1
4204,3593.7,3683.4,477.26,488.25,3,3,20,20,1,3,-1
4205,2449.8,2438.1,450.92,424.08,2,2,20,20,10,10,-1
4206,3744.1,4035.4,522.72,491.98,3,3,20,27,4,2,-1
4207,2437.8,2572.0,461.54,467.27,2,2,20,20,10,10,-1
4208,3273.4,3403.6,439.86,476.32,3,3,20,20,10,6,-1
4209,3996.5,3478.3,454.53,469.39,3,3,20,20,1,1,-1
4210,2494.7,2590.8,466.59,468.8,2,2,20,20,10,10,-1
4211,3684.0,3838.0,507.34,470.66,3,3,20,20,3,1,-1
4212,3423.7,3247.3,475.58,474.05,3,3,20,20,4,10,-1
4213,3493.7,3485.4,470.74,476.93,3,3,20,23,1,2,-1
4214,2485.3,2479.7,461.74,464.73,2,2,20,20,10,10,-1
4215,3970.3,3588.5,492.19,463.56,3,3,20,20,2,1,-1
4216,2490.5,2434.1,452.13,460.02,2,2,20,20,10,10,-1
4217,4094.4,3671.9,478.19,477.2,3,3,20,24,1,1,-1
4218,2485.2,2486.7,467.69,467.23,2,2,20,20,10,10,-1
4219,2470.2,2417.0,457.85,457.69,2,2,20,20,10,10,-1
4220,2433.6,2500.0,457.08,461.21,2,2,20,20,10,10,-1
4221,2470.9,2448.0,457.04,457.79,2,2,20,20,10,10,-1
4222,3634.0,3621.0,472.44,477.76,3,3,20,20,1,1,-1
4223,2580.4,3797.4,467.75,485.03,2,3,20,20,10,2,-1
4224,3907.9,3457.6,483.25,467.55,3,3,20,20,1,1,-1
4225,3768.3,3465.4,474.08,498.08,3,3,20,20,1,6,-1
4226,3504.4,4067.3,480.38,483.92,3,3,20,20,3,1,-1
4227,2376.1,2340.5,452.31,449.57,2,2,20,20,10,10,-1
4228,2444.7,2480.6,457.79,449.31,2,2,20,20,10,10,-1
4229,3993.8,3947.0,497.31,512.79,3,3,20,20,2,4,-1
4230,3394.2,3318.7,475.97,467.48,3,3,20,20,5,9,-1
4231,3452.7,2427.4,479.3,448.19,3,2,20,20,3,10,-1
4232,3724.3,4047.9,475.11,473.1,3,3,21,20,1,1,-1
4233,3875.8,2573.2,495.57,461.96,3,2,20,20,2,10,-1
4234,3722.4,2524.4,491.89,459.75,3,2,20,20,2,10,-1
4235,3732.5,3603.2,526.09,470.97,3,3,26,22,5,1,-1
4236,2424.3,2589.5,452.44,447.23,2,2,20,20,10,10,-1
4237,11249.9,11243.9,1264.12,1130.19,4,4,50,50,4,3,-1
4238,3384.3,3499.4,466.8,482.4,3,3,24,20,3,2,-1
4239,2526.4,3999.8,456.6,509.58,2,3,21,23,10,3,-1
4240,2420.3,2484.5,450.99,458.29,2,2,23,27,10,10,-1
4241,8519.4,7747.2,854.82,651.75,3,3,50,50,3,3,-1
4242,8100.9,8494.0,826.92,695.58,3,3,50,50,1,2,-1
4243,2342.5,2439.7,446.77,458.94,2,2,20,20,10,10,-1
4244,2419.2,2483.6,453.98,454.86,2,2,21,20,10,10,-1
4245,2436.3,2428.9,460.96,464.51,2,2,25,21,10,10,-1
4246,2578.4,2483.6,465.97,446.8,2,2,20,20,10,10,-1
4247,2396.8,2441.3,461.9,464.11,2,2,20,20,10,10,-1
4248,2480.8,2429.9,460.06,456.33,2,2,21,20,10,10,-1
4249,4714.0,5025.0,504.07,494.24,3,3,50,50,2,2,-1
4250,2494.1,2419.8,456.33,448.52,2,2,20,20,10,10,-1
4251,2492.3,2481.6,458.45,464.54,2,2,21,20,10,10,-1
4252,2428.7,2432.9,461.79,463.44,2,2,20,20,10,10,-1
4253,4025.0,5055.1,477.08,499.29,3,3,50,50,2,1,-1
4254,7720.8,7000.8,851.64,841.12,3,3,50,50,3,5,-1
4255,2484.5,2494.3,465.81,453.79,2,2,28,20,10,10,-1
4256,3649.0,2486.6,455.52,453.72,3,2,50,21,1,10,-1
4257,3525.9,2514.3,477.14,452.88,3,2,21,25,2,10,-1
4258,7956.7,7851.5,714.44,856.69,3,3,50,50,4,4,-1
4259,2440.6,2490.9,462.7,468.43,2,2,20,22,10,10,-1
4260,6559.0,6165.5,692.39,608.3,3,3,50,50,4,3,-1
4261,3551.9,3676.0,478.82,486.88,3,3,21,20,2,2,-1
4262,6564.6,6936.7,600.92,682.84,4,4,50,50,2,4,-1
4263,6573.8,5671.3,683.91,597.01,3,3,50,50,4,3,-1
4264,4444.2,4036.9,498.39,511.35,3,3,21,50,2,4,-1
4265,9552.5,8418.9,948.08,990.01,4,4,50,50,2,5,-1
4266,3701.7,2593.8,522.58,465.29,3,2,29,21,4,10,-1
4267,2485.6,2588.2,457.36,460.88,2,2,20,23,10,10,-1
4268,2484.8,3457.9,464.96,475.0,2,3,22,29,10,2,-1
4269,3845.8,3558.7,478.78,469.86,3,3,22,22,1,1,-1
4270,2592.9,2476.1,465.84,459.18,2,2,50,21,10,10,-1
4271,2523.1,2423.4,448.7,458.7,2,2,21,21,10,10,-1
4272,2433.1,2437.8,464.57,448.45,2,2,20,20,10,10,-1
4273,6166.8,6726.5,670.75,648.18,3,3,50,50,3,2,-1
4274,3460.2,3443.3,476.03,478.66,3,3,20,20,1,4,-1
4275,2484.4,2425.0,455.53,461.77,2,2,20,22,10,10,-1
4276,2436.5,2471.9,460.77,455.45,2,2,23,50,10,10,-1
4277,5638.2,5549.3,539.43,567.3,3,3,50,50,1,3,-1
4278,2440.6,2437.8,458.76,452.07,2,2,20,20,10,10,-1
4279,2433.2,2442.4,446.39,468.05,2,2,23,21,10,10,-1
4280,5127.3,5281.3,520.09,541.39,3,3,50,50,3,3,-1
4281,4035.1,3915.0,514.89,494.09,3,3,28,25,4,2,-1
4282,2471.0,2437.9,461.07,461.33,2,2,20,20,10,10,-1
4283,3578.1,3525.0,471.68,469.29,3,3,20,20,1,1,-1
4284,2548.6,2500.0,467.04,453.32,2,2,20,20,10,10,-1
4285,6612.9,5767.9,660.67,591.83,3,3,50,50,3,4,-1
4286,2520.7,2430.5,458.23,462.8,2,2,31,20,10,10,-1
4287,4464.9,4791.7,490.08,509.1,3,3,28,50,1,1,-1
4288,5660.3,5858.4,513.29,631.86,3,3,50,50,2,3,-1
4289,2495.5,2491.2,463.31,465.16,2,2,20,21,10,10,-1
4290,3349.8,3409.9,473.03,469.74,3,3,20,20,4,4,-1
4291,5404.5,4921.1,607.13,575.69,3,3,50,50,5,5,-1
4292,4163.9,2432.2,480.01,451.64,3,3,50,50,2,10,-1
4293,4843.9,4344.0,529.98,518.31,3,3,50,50,3,4,-1
4294,3923.0,4090.7,482.83,503.11,3,3,25,50,2,3,-1
4295,4497.7,4307.7,560.68,483.39,3,3,50,50,6,1,-1
4296,4199.6,4437.3,480.86,529.88,3,3,50,50,1,4,-1
4297,4805.3,4941.6,585.08,640.58,3,3,50,50,6,5,-1
4298,2435.8,2441.8,457.11,459.49,2,2,21,20,10,10,-1
4299,2492.4,3633.4,462.78,486.44,2,3,20,50,10,2,-1
4300,2529.6,2500.0,457.99,458.92,2,2,21,20,10,10,-1
4301,5209.0,5772.5,623.61,557.99,3,3,50,50,6,2,-1
4302,2427.7,2433.8,459.57,454.96,2,2,21,20,10,10,-1
4303,5743.4,5858.0,600.59,645.12,4,3,50,50,4,5,-1
4304,3689.3,3408.9,491.03,469.48,3,3,26,50,3,5,-1
4305,4857.0,4614.1,505.78,578.6,4,4,50,50,2,6,-1
4306,2435.5,3586.0,461.76,474.23,3,3,23,20,10,1,-1
4307,2428.1,3717.7,457.84,485.6,2,3,20,23,10,2,-1
4308,2524.4,3514.5,463.7,480.86,2,3,23,24,10,3,-1
4309,8633.7,8310.7,884.73,952.59,4,4,50,50,3,5,-1
4310,5062.0,5568.2,625.78,685.02,4,3,50,50,6,6,-1
4311,5636.3,5100.3,571.11,555.72,4,4,50,50,3,2,-1
4312,5858.9,6027.3,706.56,677.35,3,3,50,50,5,3,-1
4313,3410.0,3471.7,475.96,478.73,3,3,21,21,5,3,-1
4314,3911.2,2486.4,481.3,459.34,3,2,33,45,1,10,-1
4315,7682.0,7200.0,815.09,883.57,4,3,50,50,3,3,-1
4316,11764.7,10926.6,1240.02,1142.46,4,4,50,50,1,3,-1
4317,2498.6,3686.9,462.53,492.35,2,3,20,20,10,2,-1
4318,2496.5,2595.2,463.34,464.94,2,2,20,20,10,10,-1
4319,3713.1,3478.9,480.68,476.61,3,3,20,20,1,3,-1
4320,7090.0,7925.0,636.17,943.75,4,4,50,50,4,4,-1
4321,2440.0,2526.0,460.16,463.49,2,2,20,21,10,10,-1
4322,6650.8,6448.2,993.5,763.88,4,4,50,50,8,4,-1
4323,8115.2,7843.7,872.44,818.16,4,4,50,50,4,2,-1
4324,2419.8,2439.3,456.98,462.6,2,2,21,23,10,10,-1
4325,2444.2,2542.1,456.76,464.59,2,2,20,21,10,10,-1
4326,8948.8,8769.4,1054.73,1021.29,4,4,50,50,3,2,-1
4327,8066.7,6707.4,856.85,654.43,3,3,50,50,4,5,-1
4328,3824.8,3846.1,500.88,489.13,3,3,20,21,2,2,-1
4329,3544.8,3393.6,480.18,470.45,3,3,21,20,2,4,-1
4330,9863.8,9381.4,1288.84,1135.85,4,4,50,50,2,3,-1
4331,11790.3,12045.6,1299.77,1200.32,4,4,50,50,1,2,-1
4332,3925.1,2547.9,488.91,463.97,3,2,20,20,2,10,-1
4333,2432.2,2450.0,460.44,460.29,2,2,20,20,10,10,-1
4334,2581.9,2438.8,466.29,456.26,2,2,21,22,10,10,-1
4335,3608.6,2445.4,486.92,462.37,3,2,21,20,2,10,-1
4336,11427.4,12127.3,1377.89,1022.73,4,4,50,50,5,3,-1
4337,10676.6,10783.2,1334.98,959.58,4,4,50,50,3,1,-1
4338,2476.0,2436.0,461.16,463.82,2,2,20,20,10,10,-1
4339,2450.0,2396.0,463.4,465.36,2,2,21,21,10,10,-1
4340,2350.0,2496.4,458.52,460.82,2,2,20,20,10,10,-1
4341,3446.1,3420.5,479.16,467.01,3,3,20,21,5,4,-1
4342,8420.0,8205.2,1027.73,1044.63,4,4,50,50,4,4,-1
4343,3568.1,3416.2,470.97,468.52,3,3,20,20,1,3,-1
4344,9439.4,9503.4,1099.18,961.78,4,4,50,50,3,1,-1
4345,6778.8,7005.0,755.41,612.42,3,3,50,50,3,3,-1
4346,3654.7,3888.0,472.2,473.24,3,3,21,21,1,1,-1
4347,3221.3,3839.2,456.71,484.67,3,3,32,20,10,3,-1
4348,9619.3,8352.1,900.24,900.04,4,4,50,50,1,3,-1
4349,2485.7,2438.6,460.81,457.23,2,2,21,21,10,10,-1
4350,2595.7,2491.9,477.59,470.76,2,2,20,23,10,10,-1
4351,3339.8,3521.2,470.74,475.0,3,3,20,21,8,1,-1
4352,9693.5,10557.0,854.85,1090.55,4,4,50,50,1,2,-1
4353,4074.9,2437.0,470.09,464.05,3,2,20,20,2,10,-1
4354,3465.8,3685.0,471.91,479.64,3,3,20,20,1,1,-1
4355,2485.8,2436.5,468.19,461.3,2,2,23,20,10,10,-1
4356,2497.5,2600.0,463.34,465.73,2,2,20,20,10,10,-1
4357,2492.9,2436.3,465.3,458.46,2,2,20,20,10,10,-1
4358,7047.0,6174.8,756.23,614.61,4,4,50,50,2,3,-1
4359,2442.0,2444.0,466.06,459.14,2,2,20,20,10,10,-1
4360,2333.1,2432.7,454.16,455.79,2,2,20,20,10,10,-1
