gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
289,4370.0,3716.3,587.42,551.22,2,2,50,50,11,10,60,9,990,499,1,-1
290,4370.0,3716.3,549.72,566.36,2,2,50,50,9,10,60,6,1466,538,0,-1
291,4370.0,3716.3,583.96,640.24,2,2,50,50,9,10,60,11,837,431,0,-1
292,4370.0,3716.3,628.54,647.84,2,2,50,50,9,11,60,12,1676,491,0,-1
293,4370.0,3716.3,653.04,621.26,2,2,50,50,9,9,60,10,2475,229,0,-1
294,4370.0,3716.3,614.4,631.08,2,2,50,50,8,10,60,12,2760,575,0,-1
295,4370.0,3687.8,589.09,595.26,2,2,50,50,8,9,60,12,3258,498,0,-1
296,4370.0,3687.8,642.98,653.64,2,2,50,50,8,10,60,16,1779,429,1,-1
297,3687.6,3687.8,659.12,616.84,2,2,50,50,8,11,60,10,3762,661,0,-1
298,3687.6,3687.8,660.66,636.99,2,2,50,50,7,11,60,8,1468,255,0,-1
299,3687.6,3687.8,684.61,530.7,2,2,50,50,7,10,60,10,3266,324,0,-1
300,3647.9,4640.0,601.32,576.41,2,2,50,50,5,3,60,10,1964,710,0,-1
301,3647.9,4640.0,569.06,610.13,2,2,50,50,3,3,60,13,2479,192,0,-1
302,3584.9,4640.0,569.55,601.15,1,2,50,50,3,4,60,2,3521,594,0,-1
303,3706.2,4640.0,587.21,614.41,2,2,50,50,3,5,60,16,4569,603,1,-1
304,3706.2,4640.0,604.76,629.1,2,2,50,50,5,5,60,20,2273,740,0,-1
305,3706.2,4640.0,570.7,652.66,2,2,50,50,4,5,60,18,5184,919,52,-1
306,3706.2,4640.0,568.73,624.64,2,2,50,50,4,4,60,12,2890,528,1,-1
307,3706.2,4640.0,569.84,556.45,2,2,50,50,4,4,60,13,5033,253,0,-1
308,3706.2,4640.0,558.3,506.26,2,2,50,50,5,4,60,12,2955,607,1,-1
309,3706.2,4640.0,572.52,604.52,2,2,50,50,7,5,60,20,5933,613,0,-1
310,3706.2,4640.0,527.13,504.86,2,2,50,50,7,5,60,16,5600,499,0,-1
311,3706.2,3687.8,429.61,421.85,2,2,50,50,5,13,60,17,9109,454,0,-1
312,3706.2,3687.8,359.29,326.74,2,2,50,50,4,13,60,10,8622,708,0,-1
313,3706.2,3687.8,287.42,168.98,2,2,50,50,4,13,60,9,9072,382,1,-1
314,3706.2,3687.8,290.39,26.36,2,2,50,50,5,12,60,10,8581,760,0,-1
315,4440.0,3687.8,163.0,19.52,2,2,50,50,5,12,60,4,7337,686,61,-1
316,4440.0,3687.8,148.58,-90.2,2,2,50,50,6,11,60,8,7418,515,0,-1
317,4440.0,3777.0,37.41,-138.71,2,2,50,50,6,12,60,16,7237,400,0,-1
318,4440.0,3777.0,5.54,-91.22,2,2,50,50,5,13,60,10,6497,895,1,-1
319,4440.0,3777.0,29.87,-169.11,2,2,50,50,5,13,60,19,8200,630,60,-1
320,3704.6,3777.0,63.93,-156.75,2,2,50,50,8,13,60,14,6714,847,0,-1
321,3704.6,3777.0,-38.55,-157.88,2,2,50,50,7,15,60,19,8665,547,0,-1
322,3737.7,3777.0,-2.42,-162.32,2,2,50,50,12,18,60,28,6251,1346,72,-1
323,3737.7,3757.9,36.99,-128.09,2,2,50,50,18,19,60,22,6076,1591,50,-1
324,3985.5,4626.2,61.03,-48.35,2,2,50,50,20,7,60,24,6022,1295,9,-1
325,3737.7,4626.2,70.82,-44.38,2,2,50,50,21,7,60,20,4149,1099,0,-1
326,3737.7,3757.9,31.19,-67.24,2,2,50,50,20,21,60,17,6880,638,0,-1
327,3737.7,3757.9,104.53,-20.63,2,2,50,50,22,21,60,24,5246,1384,0,-1
328,3737.7,3757.9,187.18,9.59,2,2,50,50,25,19,60,28,5632,1266,5,-1
329,3737.7,3780.2,100.85,63.96,2,2,50,50,23,20,60,16,7288,376,190,-1
330,3737.7,3780.2,157.7,55.9,2,2,50,50,25,17,60,17,4661,1027,1,-1
331,3840.8,3780.2,142.86,116.82,2,2,50,50,21,19,60,26,3666,1605,106,-1
332,3840.8,3780.2,161.05,120.32,2,2,50,50,18,16,60,24,5700,1064,3,-1
333,3840.8,3780.2,217.73,197.52,2,2,50,50,21,20,60,28,3016,1497,41,-1
334,3840.8,3780.2,299.17,272.67,2,2,50,50,21,20,60,29,3999,1285,105,-1
335,3840.8,3780.2,265.59,245.41,2,2,50,50,23,20,60,18,5729,1418,74,-1
336,3840.8,3773.8,160.28,286.68,2,2,50,50,20,20,60,20,7169,1080,58,-1
337,3840.8,3773.8,271.38,295.15,2,2,50,50,25,20,60,20,5208,1553,29,-1
338,3840.8,3773.8,288.42,305.87,2,2,50,50,25,21,60,23,5366,1742,114,-1
339,3840.8,3773.8,278.81,304.24,2,2,50,50,25,21,60,30,4904,1980,165,-1
340,3840.8,3773.8,356.52,349.29,2,2,50,50,25,19,60,25,5622,1793,39,-1
341,3840.8,3773.8,234.65,370.21,2,2,50,50,25,19,60,16,8196,1093,57,-1
342,3840.8,3773.8,175.05,426.57,2,2,50,50,25,21,60,20,6389,1127,62,-1
343,3840.8,3773.8,230.58,481.39,2,2,50,50,25,23,60,18,4695,1172,1,-1
344,3840.8,3773.8,333.21,463.62,2,2,50,50,25,23,60,16,6982,1204,59,-1
345,3708.0,3727.2,388.46,509.53,2,2,50,50,25,25,60,25,6388,1445,0,-1
346,3708.0,3727.2,404.08,489.2,2,2,50,50,25,25,60,18,7728,907,2,-1
347,3708.0,3727.2,406.98,528.45,2,2,50,50,25,25,60,25,8634,1037,49,-1
348,3708.0,3727.2,416.68,562.01,2,2,50,50,25,25,60,18,6573,943,138,-1
349,3708.0,3727.2,334.92,552.19,2,2,50,50,25,25,60,14,7395,989,18,-1
350,3887.0,3727.2,262.9,570.9,2,2,50,50,25,25,60,18,8737,966,0,-1
351,3887.0,3727.2,260.62,629.42,2,2,50,50,25,25,60,30,7667,1430,3,-1
352,3887.0,3748.8,245.14,563.83,2,2,50,50,25,24,60,20,7803,1199,23,-1
353,3887.0,3748.8,139.22,560.6,2,2,50,50,25,23,60,16,7737,792,1,-1
354,3887.0,3748.8,214.36,534.14,2,2,50,50,25,20,60,17,9062,708,0,-1
355,3887.0,3748.8,177.48,482.35,2,2,50,50,25,20,60,9,8618,1002,3,-1
356,3887.0,3748.8,173.9,382.92,2,2,50,50,24,21,60,14,7254,912,0,-1
357,3887.0,3748.8,153.03,356.8,2,2,50,50,22,21,60,17,7026,1299,2,-1
358,3887.0,3748.8,105.35,363.93,2,2,50,50,20,20,60,15,8002,718,62,-1
359,3887.0,3748.8,119.84,288.72,2,2,50,50,21,20,60,22,6989,1026,2,-1
360,3887.0,3748.8,169.81,239.54,2,2,50,50,24,19,60,19,5786,644,59,-1
361,3887.0,3748.8,168.0,135.06,2,2,50,50,25,18,60,19,6208,1051,1,-1
362,3887.0,3748.8,190.67,108.52,2,2,50,50,25,20,60,27,5372,1742,1,-1
363,3887.0,3753.1,284.04,181.46,2,2,50,50,25,21,60,28,5038,2030,1,-1
364,3887.0,3784.3,261.84,254.27,2,2,50,50,25,24,60,20,4102,1266,2,-1
365,3887.0,3784.3,365.94,247.04,2,2,50,50,25,20,60,16,5818,833,0,-1
366,3887.0,3784.3,388.91,303.21,2,2,50,50,25,22,60,21,5654,1284,0,-1
367,3887.0,3838.9,402.39,317.48,2,2,50,50,25,21,60,18,7549,719,2,-1
368,3887.0,3838.9,396.97,334.87,2,2,50,50,25,22,60,17,4532,1122,49,-1
369,3887.0,3838.9,409.03,319.99,2,2,50,50,25,23,60,21,6832,1721,10,-1
370,3910.0,3784.3,374.33,362.64,2,2,50,50,25,25,60,16,8346,1443,11,-1
371,3910.0,3765.6,388.58,439.57,2,2,50,50,25,25,60,10,9173,638,2,-1
372,3910.0,3765.6,470.13,398.76,2,2,50,50,25,25,60,21,5816,1326,105,-1
373,3983.0,4285.4,502.33,383.17,2,2,50,50,25,24,60,16,5061,816,115,-1
374,3983.0,4285.4,462.92,470.37,2,2,50,50,25,25,60,27,4545,1614,50,-1
375,3983.0,4285.4,623.19,603.67,2,2,50,50,25,25,60,47,2661,2951,15,-1
376,4175.7,4285.4,824.21,702.74,2,2,50,50,25,25,60,57,2477,3230,69,-1
377,4175.7,4285.4,950.01,768.08,2,2,50,50,25,25,60,37,4454,2459,115,-1
378,4710.0,4285.4,1029.3,789.65,2,2,50,50,10,25,60,35,2860,2440,5,-1
379,4710.0,4285.4,1055.37,822.2,2,2,50,50,9,25,60,30,4057,2237,8,-1
380,4710.0,4285.4,1145.25,830.08,2,3,50,50,9,25,60,37,4751,1846,69,-1
381,4710.0,4285.4,1249.18,896.66,2,2,50,50,9,25,60,48,2450,2898,28,-1
382,4710.0,4285.4,1295.82,995.82,2,2,50,50,11,25,60,55,1786,3203,53,-1
383,4710.0,4252.2,1346.51,1095.72,2,2,50,50,12,25,60,32,3511,2745,4,-1
384,5303.7,4252.2,1389.26,1224.61,3,2,50,50,2,25,60,57,2181,4369,66,-1
385,5303.7,4252.2,1525.09,1318.76,3,3,50,50,4,25,60,78,1256,4465,19,-1
386,5303.7,4252.2,1609.97,1511.72,3,2,50,50,4,25,60,61,819,4521,55,-1
387,5303.7,4252.2,1741.37,1657.91,2,2,50,50,4,25,60,73,1304,5275,54,-1
388,5303.7,4606.2,1835.22,1711.14,3,3,50,50,6,23,60,78,2012,5237,49,-1
389,5303.7,4606.2,1887.84,1802.73,2,2,50,50,6,25,60,81,1974,5237,54,-1
390,5769.9,4606.2,2011.19,1879.79,3,2,50,50,4,25,60,77,1781,4450,54,-1
391,6765.5,4606.2,2103.02,1989.98,3,3,50,50,3,25,60,71,1564,4948,145,-1
392,6765.5,4606.2,2199.76,2092.26,2,3,50,50,3,25,60,77,1228,4973,95,-1
393,6765.5,4606.2,2192.88,2138.87,2,2,50,50,2,25,60,76,1943,4255,131,-1
394,6765.5,4606.2,2236.64,2123.42,2,2,50,50,2,24,60,82,1702,4097,25,-1
395,6765.5,4606.2,2247.77,2127.26,3,3,50,50,1,21,60,77,1790,3615,27,-1
396,6765.5,4606.2,2224.08,2176.82,2,3,50,50,1,20,60,78,2488,3661,11,-1
397,6765.5,4606.2,2268.82,2185.75,3,2,50,50,1,20,60,80,1929,3883,65,-1
398,6765.5,4606.2,2337.24,2263.71,3,3,50,50,1,22,60,81,2116,4279,34,-1
399,6765.5,4606.2,2361.31,2297.23,3,3,50,50,1,23,60,92,2347,3470,26,-1
400,4689.4,6060.5,2336.98,2326.45,2,3,50,50,19,1,60,87,2166,3584,32,-1
401,4689.4,6060.5,2381.5,2323.18,2,2,50,50,17,1,60,88,2528,3616,22,-1
402,4689.4,6060.5,2394.26,2334.22,3,3,50,50,16,1,60,87,2213,3617,31,-1
403,4689.4,6060.5,2385.58,2329.85,2,3,50,50,15,1,60,86,1814,3296,19,-1
404,4830.7,6060.5,2376.35,2329.86,3,2,50,50,12,1,60,82,2440,2899,45,-1
405,4689.4,6060.5,2355.03,2333.3,2,2,50,50,13,1,60,78,2740,3102,46,-1
406,4689.4,6060.5,2372.42,2319.8,3,3,50,50,15,1,60,85,2053,3590,32,-1
407,4689.4,6060.5,2317.09,2352.34,2,2,50,50,13,1,60,78,2270,3204,26,-1
408,4689.4,6060.5,2254.86,2351.96,2,2,50,50,11,1,60,77,3149,2942,34,-1
409,4689.4,6060.5,2213.74,2332.78,2,2,50,50,10,1,60,82,3205,3311,70,-1
410,4689.4,6060.5,2188.04,2247.33,2,3,50,50,7,1,60,65,4374,2903,109,-1
411,4689.4,6060.5,2089.38,2124.86,2,2,50,50,7,1,60,53,5945,2155,182,-1
412,4689.4,4377.6,1936.35,2053.63,2,2,50,50,6,25,60,52,6436,2540,117,-1
413,4689.4,4377.6,1915.09,1938.27,2,2,50,50,7,20,60,73,3830,2916,125,-1
414,4689.4,4377.6,1897.96,1834.54,2,2,50,50,7,21,60,40,5913,2032,188,-1
415,4689.4,4377.6,1714.79,1792.2,2,2,50,50,6,22,60,39,6644,2371,78,-1
416,4689.4,4377.6,1598.86,1700.29,2,2,50,50,6,24,60,34,6755,2063,217,-1
417,4689.4,4377.6,1591.16,1556.8,2,2,50,50,6,21,60,39,5181,2274,240,-1
418,4689.4,4377.6,1534.38,1518.38,2,2,50,50,6,20,60,32,5203,2090,173,-1
419,4689.4,4377.6,1398.4,1460.38,2,2,50,50,5,21,60,25,7703,1717,136,-1
420,4689.4,3814.8,1291.95,1359.83,2,2,50,50,5,25,60,22,7197,1701,133,-1
421,4689.4,3706.7,1207.92,1291.17,2,2,50,50,5,25,60,18,6990,1671,136,-1
422,4689.4,3719.5,1170.64,1208.01,2,2,50,50,6,25,60,17,7109,1364,187,-1
423,4689.4,3719.5,1058.12,1029.03,2,2,50,50,7,25,60,19,7484,1705,160,-1
424,4689.4,3719.5,992.01,977.02,2,2,50,50,7,25,60,23,7932,1546,61,-1
425,4689.4,3719.5,1030.95,913.74,2,2,50,50,6,25,60,26,6874,1896,279,-1
426,4689.4,3689.7,931.5,888.07,2,2,50,50,5,25,60,21,6834,1860,130,-1
427,4689.4,3689.7,818.74,881.76,2,2,50,50,5,25,60,20,7992,1870,26,-1
428,4689.4,3689.7,741.36,866.17,2,2,50,50,5,25,60,39,6898,1869,24,-1
429,4689.4,3689.7,654.79,865.01,2,2,50,50,5,25,60,17,8457,1409,124,-1
430,4689.4,3789.3,643.53,718.91,2,2,50,50,5,25,60,21,7420,1587,104,-1
431,4689.4,3789.3,669.02,622.03,2,2,50,50,4,25,60,31,5302,2362,245,-1
432,4689.4,3789.3,624.47,583.79,2,2,50,50,4,25,60,32,7108,1581,62,-1
433,4689.4,3789.3,548.21,451.02,2,2,50,50,3,25,60,14,7575,1166,61,-1
434,4689.4,3789.3,555.91,343.88,2,2,50,50,3,25,60,17,8665,1155,168,-1
435,4689.4,3789.3,606.94,311.11,2,2,50,50,3,25,60,43,4466,2069,87,-1
436,4406.2,3789.3,605.7,400.85,2,2,50,50,10,25,60,65,4347,2478,115,-1
437,4406.2,3789.3,516.44,360.59,2,2,50,50,9,25,60,28,6439,1759,29,-1
438,4406.2,3789.3,596.5,471.45,2,2,50,50,9,25,60,51,5005,2325,118,-1
439,4406.2,3789.3,668.13,542.52,2,2,50,50,8,25,60,41,4961,2146,83,-1
440,4406.2,3789.3,757.88,581.35,2,2,50,50,8,25,60,38,5713,2174,51,-1
441,4406.2,3789.3,759.89,518.18,2,2,50,50,8,25,60,44,5969,2149,106,-1
442,4406.2,3789.3,827.53,562.31,2,2,50,50,9,22,60,42,3502,2926,67,-1
443,4406.2,3689.7,937.04,622.93,2,2,50,50,8,23,60,53,3378,3042,122,-1
444,4406.2,3689.7,1029.58,735.46,2,2,50,50,7,25,60,58,3453,2845,90,-1
445,4406.2,3689.7,1051.27,822.9,2,2,50,50,6,25,60,55,3234,3111,121,-1
446,4406.2,3689.7,1082.33,929.27,2,2,50,50,7,25,60,50,4155,2423,203,-1
447,4406.2,3689.7,1101.0,1027.91,3,3,50,50,7,25,60,60,2425,2691,185,-1
448,4406.2,3689.7,1159.4,1008.55,3,2,50,50,7,25,60,53,2629,3376,343,-1
449,4406.2,3689.7,1223.34,1113.47,2,2,50,50,7,25,60,62,2228,3164,251,-1
450,4406.2,3689.7,1230.85,1188.79,2,3,50,50,9,25,60,65,2387,3646,323,-1
451,4406.2,3689.7,1254.82,1211.66,2,2,50,50,12,25,60,47,2775,3478,365,-1
452,4406.2,3689.7,1369.64,1268.47,2,2,50,50,13,25,60,51,2463,3669,329,-1
453,4406.2,3689.7,1416.98,1288.56,2,2,50,50,17,25,60,42,2533,3989,124,-1
454,4406.2,3689.7,1465.54,1421.53,2,2,50,50,21,25,60,38,2596,3793,201,-1
455,4406.2,4069.6,1510.48,1556.83,2,2,50,50,22,25,60,53,1887,4528,183,-1
456,4406.2,4069.6,1701.68,1630.02,2,2,50,50,25,25,60,74,1419,4742,220,-1
457,4406.2,4069.6,1726.62,1676.31,2,2,50,50,23,25,60,28,2484,3869,218,-1
458,4406.2,3796.4,1641.83,1693.67,2,2,50,50,23,25,60,33,3442,3469,129,-1
459,4046.2,4714.6,1584.73,1801.89,2,3,50,50,25,5,60,50,2783,4188,169,-1
460,4046.2,4714.6,1577.3,1823.56,2,2,50,50,25,6,60,53,3452,3615,139,-1
461,3667.5,4714.6,1620.07,1836.77,2,2,50,50,25,4,60,63,2889,3706,97,-1
462,3696.8,4714.6,1629.59,1838.47,2,2,50,50,25,4,60,40,3977,3460,121,-1
463,3747.2,4714.6,1660.93,1861.29,2,2,50,50,25,4,60,68,2546,3607,399,-1
464,3747.2,4714.6,1697.47,1901.35,2,2,50,50,25,4,60,58,2707,3828,229,-1
465,3818.6,4714.6,1719.35,1837.03,2,2,50,50,25,3,60,32,4736,2819,279,-1
466,3818.6,4714.6,1810.13,1873.03,2,2,50,50,25,3,60,60,2409,4121,215,-1
467,3818.6,4714.6,1809.27,1879.43,2,2,50,50,25,3,60,55,3275,3590,169,-1
468,3818.6,4714.6,1814.28,1866.73,2,2,50,50,25,3,60,53,3796,3111,208,-1
469,3818.6,4144.6,1846.37,1915.29,2,2,50,50,25,25,60,52,3906,3008,198,-1
470,3818.6,4144.6,1850.87,1816.62,2,2,50,50,25,25,60,26,6638,2059,147,-1
471,3818.6,4144.6,1802.35,1787.22,2,3,50,50,25,25,60,33,5095,2431,269,-1
472,3818.6,4144.6,1693.57,1694.09,2,2,50,50,25,25,60,10,6020,1226,110,-1
473,3818.6,4144.6,1637.3,1627.28,2,2,50,50,25,25,60,34,6915,2133,205,-1
474,3818.6,4144.6,1596.28,1614.47,2,2,50,50,25,25,60,56,4347,2997,96,-1
475,3818.6,4144.6,1574.21,1527.55,2,2,50,50,25,25,60,30,6174,1315,52,-1
476,3818.6,4144.6,1547.1,1428.27,2,2,50,50,25,25,60,20,8080,1155,53,-1
477,3747.2,4144.6,1420.14,1419.11,2,2,50,50,25,25,60,24,7534,1602,60,-1
478,3747.2,4144.6,1474.71,1457.44,2,2,50,50,25,25,60,49,3898,3411,156,-1
479,3703.6,4144.6,1451.64,1513.67,2,2,50,50,25,25,60,39,5666,2296,61,-1
480,3703.6,4144.6,1413.94,1551.45,2,2,50,50,25,25,60,40,6127,2155,116,-1
481,3703.6,4144.6,1346.92,1484.48,2,2,50,50,25,25,60,37,6258,2286,129,-1
482,3785.5,4510.2,1362.09,1408.85,2,3,50,50,25,8,60,47,4408,2687,158,-1
483,3785.5,4510.2,1336.99,1282.94,2,2,50,50,25,6,60,23,7782,1424,257,-1
484,3785.5,4510.2,1279.98,1184.51,2,2,50,50,25,7,60,21,7413,1683,152,-1
485,3785.5,4510.2,1134.82,1087.97,2,2,50,50,25,8,60,19,7821,1486,179,-1
486,3785.5,4510.2,1081.16,973.47,2,2,50,50,25,6,60,19,8212,1300,83,-1
487,3785.5,4510.2,1083.99,972.02,2,2,50,50,25,5,60,27,4759,3184,15,-1
488,3785.5,4510.2,998.78,1015.25,2,2,50,50,25,6,60,23,6396,1802,59,-1
489,3785.5,4510.2,910.74,1015.91,2,2,50,50,25,7,60,24,8222,1157,173,-1
490,3785.5,4510.2,799.84,969.35,2,2,50,50,25,9,60,14,7541,1412,146,-1
491,3785.5,3727.6,813.76,1010.15,2,2,50,50,25,25,60,38,5167,2582,84,-1
492,3785.5,3727.6,816.64,1105.37,2,2,50,50,25,25,60,26,5722,1453,90,-1
493,3785.5,3727.6,755.71,1172.24,2,2,50,50,25,25,60,26,4763,2465,235,-1
494,3785.5,3727.6,801.47,1231.57,2,2,50,50,25,25,60,35,4413,2718,256,-1
495,3785.5,3727.6,775.78,1157.81,2,2,50,50,25,25,60,9,5798,1693,196,-1
496,3785.5,3727.6,808.58,1119.5,2,2,50,50,25,25,60,30,5259,2331,251,-1
497,3785.5,3727.6,798.12,1134.3,2,2,50,50,25,25,60,27,5366,2018,320,-1
498,3785.5,3727.6,746.03,1080.61,2,2,50,50,25,25,60,35,6260,1503,171,-1
499,3785.5,3727.6,802.68,1088.91,2,2,50,50,25,25,60,39,6147,1887,190,-1
500,3785.5,3727.6,864.97,1137.86,2,2,50,50,25,25,60,41,3640,2926,219,-1
501,3785.5,3727.6,879.55,1142.02,2,2,50,50,25,25,60,21,4874,1596,281,-1
502,3669.2,3727.6,893.76,1260.06,2,2,50,50,25,25,60,49,4451,2320,385,-1
503,3669.2,3727.6,987.53,1285.91,2,2,50,50,25,25,60,41,3932,2181,261,-1
504,4484.1,3634.1,1097.78,1358.36,3,3,50,50,6,25,60,54,3030,3139,132,-1
505,4484.1,3634.1,1225.07,1405.43,2,2,50,50,7,25,60,53,2687,3439,264,-1
506,4484.1,3634.1,1286.7,1465.95,2,2,50,50,6,25,60,53,3583,2854,271,-1
507,4484.1,3634.1,1364.68,1563.6,2,2,50,50,7,25,60,61,3402,2903,299,-1
508,4484.1,3634.1,1403.4,1485.07,2,2,50,50,9,25,60,50,4958,2480,152,-1
509,3784.7,3769.4,1427.49,1495.11,2,2,50,50,25,25,60,44,4348,2693,402,-1
510,3830.3,3769.4,1493.85,1564.84,2,2,50,50,25,25,60,65,3361,3197,179,-1
511,3830.3,4261.5,1544.24,1627.99,2,3,50,50,25,25,60,75,3200,3163,163,-1
512,3830.3,4261.5,1623.73,1669.19,2,2,50,50,25,25,60,62,4357,2661,211,-1
513,3830.3,4261.5,1667.6,1672.73,2,2,50,50,25,25,60,52,4299,2786,284,-1
514,3830.3,4261.5,1657.23,1663.02,2,2,50,50,25,25,60,38,4507,2072,214,-1
515,3830.3,3769.4,1728.46,1670.49,2,2,50,50,25,25,60,57,3552,2974,199,-1
516,3830.3,3769.4,1693.2,1592.9,2,2,50,50,25,25,60,27,5473,1962,359,-1
517,3830.3,3769.4,1557.87,1439.17,2,2,50,50,25,25,60,13,7401,1518,321,-1
518,3830.3,3769.4,1473.21,1364.17,2,2,50,50,25,25,60,20,7248,1567,205,-1
519,3830.3,3718.7,1435.57,1234.46,2,3,50,50,25,25,60,20,7453,1406,282,-1
520,3830.3,4026.5,1484.26,1305.07,2,3,50,50,25,25,60,61,3000,2709,380,-1
521,3830.3,3718.7,1531.24,1346.93,2,2,50,50,25,25,60,57,3185,2587,287,-1
522,3896.8,3718.7,1584.44,1372.41,3,2,50,50,25,25,60,52,3989,2155,436,-1
523,3830.3,3644.6,1582.77,1400.53,2,2,50,50,25,25,60,33,5061,1827,334,-1
524,3669.2,3644.6,1577.55,1461.94,2,2,50,50,25,25,60,34,4718,1954,390,-1
525,3725.4,3644.6,1512.58,1416.8,2,2,50,50,25,25,60,20,7380,1087,289,-1
526,3725.4,3644.6,1469.9,1443.87,2,2,50,50,25,25,60,31,5610,1153,437,-1
527,3799.4,3644.6,1445.0,1382.54,2,2,50,50,25,25,60,20,7094,1095,384,-1
528,3799.4,3644.6,1364.46,1408.73,2,2,50,50,25,25,60,24,6080,1186,440,-1
529,3799.4,4685.1,1353.21,1458.96,3,3,50,50,25,1,60,49,4224,2360,204,-1
530,4070.0,4685.1,1397.11,1508.12,2,2,50,50,25,1,60,51,4306,2348,104,-1
531,4070.0,4685.1,1368.58,1475.74,2,2,50,50,25,1,60,26,6713,1004,302,-1
532,4070.0,4685.1,1423.01,1493.94,2,2,50,50,25,1,60,47,4534,2034,220,-1
533,4070.0,4685.1,1475.56,1473.29,2,2,50,50,25,1,60,38,5262,2063,99,-1
534,4070.0,4685.1,1492.37,1606.11,2,2,50,50,25,1,60,48,3035,2302,225,-1
535,4085.6,4685.1,1591.06,1690.29,2,2,50,50,25,1,60,67,1563,2710,175,-1
536,4085.6,4685.1,1649.2,1709.07,2,2,50,50,25,2,60,51,2508,2249,148,-1
537,4070.0,4685.1,1666.7,1732.51,3,2,50,50,25,2,60,62,3295,2819,259,-1
538,4070.0,4685.1,1711.91,1741.87,2,2,50,50,25,2,60,46,3290,2087,377,-1
539,4070.0,4685.1,1689.27,1753.2,2,2,50,50,25,3,60,37,3425,1841,221,-1
540,4070.0,4685.1,1728.26,1690.83,2,2,50,50,25,3,60,27,3428,1233,365,-1
541,4070.0,4685.1,1730.07,1672.14,2,2,50,50,25,2,60,33,3027,1912,52,-1
542,3925.5,4685.1,1801.43,1723.08,2,2,50,50,25,2,60,40,2149,1561,266,-1
543,3799.4,3657.8,1828.22,1704.63,2,2,50,50,25,25,60,27,5033,1546,395,-1
544,3799.4,3657.8,1800.57,1721.94,2,2,50,50,25,25,60,19,6247,1472,91,-1
545,3799.4,3657.8,1897.75,1747.09,2,2,50,50,25,25,60,53,3101,2858,462,-1
546,3799.4,3657.8,1880.48,1740.96,2,2,50,50,25,25,60,21,6345,1267,347,-1
547,3799.4,3657.8,1878.91,1819.47,2,2,50,50,25,25,60,29,6521,1537,520,-1
548,4650.0,3717.7,1907.33,1818.3,2,2,50,50,2,25,60,55,3164,2670,355,-1
549,4650.0,3717.7,1970.65,1855.83,2,2,50,50,5,25,60,58,2456,3706,376,-1
550,4650.0,3717.7,1978.16,1850.29,2,2,50,50,6,25,60,28,7490,1139,373,-1
551,4650.0,3717.7,1995.41,1827.9,2,2,50,50,6,25,60,18,7760,1418,456,-1
552,4650.0,3717.7,1939.04,1819.03,2,2,30,23,6,25,13,16,1761,310,121,-1
553,4650.0,3717.7,1928.23,1799.52,2,2,31,50,6,25,41,18,2020,812,209,-1
554,4650.0,3705.3,1877.45,1715.97,2,2,38,50,6,25,48,9,1889,477,66,-1
555,4076.9,3705.3,1813.79,1645.55,2,2,39,37,25,25,36,8,2292,415,347,-1
556,4076.9,3705.3,1827.68,1613.71,2,2,25,25,25,25,10,12,1253,385,168,-1
557,4076.9,3705.3,1800.66,1592.22,2,2,34,21,25,25,15,6,1918,515,172,-1
558,4076.9,3705.3,1755.91,1561.02,2,2,24,33,25,25,17,13,2211,240,261,-1
559,4076.9,3624.4,1694.89,1567.3,2,2,20,20,25,25,0,9,1932,604,327,-1
560,4076.9,3624.4,1634.31,1582.38,2,2,27,20,25,25,7,11,1169,841,199,-1
561,4076.9,3624.4,1610.07,1604.12,2,2,31,21,25,25,12,9,1855,437,30,-1
562,4076.9,3624.4,1562.52,1548.79,2,2,22,26,24,25,8,8,2506,373,126,-1
563,4076.9,3624.4,1502.54,1513.2,2,2,26,20,22,25,6,10,3100,434,117,-1
564,4076.9,3624.4,1442.87,1498.78,2,2,20,22,20,25,2,9,2266,491,159,-1
565,4076.9,3624.4,1395.86,1465.63,2,2,35,34,18,25,29,8,4165,549,53,-1
566,4076.9,3624.4,1396.85,1477.66,2,2,21,22,18,25,3,8,1923,606,64,-1
567,4076.9,3624.4,1411.91,1430.85,2,2,25,23,17,25,8,6,2974,632,73,-1
568,4076.9,3624.4,1362.29,1407.67,2,2,26,50,16,24,36,5,5080,439,20,-1
569,4076.9,3624.4,1410.44,1393.52,2,2,26,26,15,19,12,7,2228,257,113,-1
570,4076.9,3624.4,1393.03,1411.26,2,2,21,20,15,19,1,6,1779,643,55,-1
571,4076.9,3624.4,1418.81,1426.92,2,2,21,20,15,21,1,8,2027,504,96,-1
572,4076.9,3624.4,1390.45,1417.6,2,2,20,20,14,20,0,4,2858,374,221,-1
573,4076.9,3624.4,1379.42,1446.39,2,2,20,21,13,20,1,3,2884,367,120,-1
574,4076.9,3624.4,1365.39,1419.47,2,2,22,21,13,19,3,7,1680,550,174,-1
575,4076.9,3624.4,1369.45,1406.89,2,2,20,20,10,18,0,8,1904,381,139,-1
576,3558.9,3624.4,1303.03,1408.93,2,2,20,20,19,17,0,4,2195,512,0,-1
577,3558.9,3624.4,1351.32,1397.49,2,1,22,21,17,16,3,2,3191,311,184,-1
578,3558.9,3624.4,1373.69,1330.16,1,1,20,20,17,13,0,0,3189,440,0,-1
