gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
2770,9872.8,4822.9,3705.85,3693.67,2,2,50,50,2,25,60,47,0,0,0,0,0,0,0,12380,-1
2771,9872.8,9922.5,3710.86,3688.17,3,3,50,50,3,1,60,32,0,0,0,0,3,0,0,12398,-1
2772,9872.8,4822.9,3704.63,3556.95,2,2,50,50,2,25,60,40,0,0,0,0,11,0,0,12359,-1
2773,9872.8,4822.9,3663.83,3561.92,2,2,50,50,2,25,60,42,0,0,0,0,15,0,0,12354,-1
2774,9872.8,4822.9,3686.78,3555.85,2,2,50,50,2,25,60,37,0,0,0,0,0,0,0,12396,-1
2775,9872.8,4822.9,3626.78,3567.07,2,2,50,50,2,25,60,25,0,0,0,2,6,0,0,12384,-1
2776,9872.8,4822.9,3608.16,3517.41,2,2,50,50,1,25,60,35,0,0,0,0,0,0,0,12392,-1
2777,9872.8,4822.9,3593.74,3489.61,2,2,50,50,1,25,60,43,0,0,0,0,1,0,0,12388,-1
2778,9872.8,4822.9,3549.57,3520.36,2,2,50,50,1,25,60,35,0,0,0,0,4,0,0,12388,-1
2779,9872.8,4822.9,3513.67,3509.18,2,2,50,50,1,25,60,30,0,0,0,1,6,0,0,12392,-1
2780,9872.8,4822.9,3552.66,3523.0,2,2,50,50,1,25,60,40,0,0,0,0,13,0,0,12354,-1
2781,9872.8,4822.9,3582.33,3460.17,2,2,50,50,1,25,60,33,0,0,0,1,10,0,0,12373,-1
2782,9872.8,4822.9,3533.76,3447.38,2,2,50,50,1,25,60,32,0,0,0,1,14,0,0,12366,-1
2783,9872.8,4923.8,3545.34,3427.47,2,2,50,50,1,25,60,37,0,0,0,1,25,0,0,12340,-1
2784,9872.8,4923.8,3491.55,3495.44,2,2,50,50,1,25,60,30,0,0,0,0,2,0,0,12397,-1
2785,9872.8,9671.8,3556.74,3491.09,3,3,50,50,1,1,60,39,0,0,0,0,2,0,0,12390,-1
2786,9872.8,9671.8,3571.38,3550.47,2,2,50,50,1,1,60,47,0,0,0,0,9,0,0,12368,-1
2787,9872.8,9671.8,3541.18,3573.59,2,2,50,50,1,1,60,37,0,0,0,0,2,0,0,12389,-1
2788,9872.8,9671.8,3504.99,3573.97,2,3,50,50,1,2,60,37,0,0,0,0,10,0,0,12373,-1
2789,9872.8,9671.8,3464.38,3616.69,2,2,50,50,1,2,60,25,0,0,0,1,8,0,0,12389,-1
2790,9872.8,9671.8,3469.93,3655.96,2,2,50,50,1,2,60,38,0,0,0,0,3,0,0,12389,-1
2791,9872.8,9671.8,3493.33,3647.38,2,2,50,50,1,2,60,31,0,0,0,0,9,0,0,12381,-1
2792,9872.8,9671.8,3511.44,3658.89,2,2,50,50,1,2,60,35,0,0,0,0,2,0,0,12397,-1
2793,9872.8,9671.8,3537.01,3625.76,2,2,50,50,1,2,60,41,0,0,0,0,3,0,0,12383,-1
2794,9872.8,9671.8,3552.78,3611.51,2,2,50,50,1,2,60,35,0,0,0,0,2,0,0,12390,-1
2795,9872.8,9671.8,3544.29,3636.52,2,3,50,50,1,2,60,50,0,0,0,1,9,0,0,12357,-1
2796,9872.8,9671.8,3506.76,3635.42,2,2,50,50,1,2,60,45,0,0,0,0,1,0,0,12382,-1
2797,9872.8,9671.8,3533.81,3666.68,2,2,50,50,1,2,60,38,0,0,0,0,5,0,0,12387,-1
2798,9872.8,9622.6,3547.28,3643.61,2,2,50,50,1,1,60,34,0,0,0,0,7,0,0,12385,-1
2799,9872.8,9622.6,3499.13,3650.76,2,2,50,50,1,1,60,35,0,0,0,1,46,0,0,12286,-1
2800,9872.8,9622.6,3515.8,3647.2,2,2,50,50,1,1,60,46,0,0,0,0,4,0,0,12377,-1
2801,4923.8,9622.6,3515.46,3616.1,2,2,50,50,25,1,60,36,0,0,0,1,19,0,0,12350,-1
2802,4923.5,9622.6,3467.7,3632.24,2,2,50,50,25,1,60,40,0,0,0,0,4,0,0,12376,-1
2803,4923.5,9622.6,3448.62,3621.6,2,2,50,50,25,1,60,30,0,0,0,0,0,0,0,12406,-1
2804,9573.7,9622.6,3529.47,3674.65,3,3,50,50,1,2,60,41,0,0,0,0,16,0,0,12352,-1
2805,9573.7,9622.6,3646.25,3706.33,2,3,50,50,1,3,60,39,0,0,0,3,29,0,0,12323,-1
2806,9573.7,9572.7,3594.4,3648.72,2,2,50,50,1,2,60,32,0,0,0,0,1,0,0,12382,-1
2807,9573.7,9569.7,3581.46,3668.95,2,2,50,50,1,1,60,43,0,0,0,0,2,0,0,12385,-1
2808,9573.7,9569.7,3606.53,3587.5,2,2,50,50,1,1,60,33,0,0,0,0,3,0,0,12384,-1
2809,9573.7,9569.7,3585.3,3579.02,2,2,50,50,1,1,60,34,0,0,0,0,3,0,0,12393,-1
2810,9573.7,9569.7,3609.0,3627.71,2,2,50,50,1,1,60,40,0,0,0,0,3,0,0,12366,-1
2811,9573.7,9569.7,3610.2,3599.96,2,2,50,50,1,1,60,42,0,0,0,0,4,0,0,12382,-1
2812,9573.5,9871.5,3587.95,3586.93,3,3,50,50,1,2,60,45,0,0,0,0,11,0,0,12353,-1
2813,4923.5,9871.5,3581.05,3603.46,2,2,50,50,25,2,60,41,0,0,0,2,30,0,0,12311,-1
2814,9866.7,9871.5,3623.32,3661.63,3,3,50,50,2,3,60,49,0,0,0,1,26,0,0,12307,-1
2815,9866.7,9871.5,3627.42,3697.45,2,2,50,50,2,3,60,36,0,0,0,0,5,0,0,12379,-1
2816,9573.7,9871.5,3597.4,3742.88,2,2,50,50,1,3,60,29,0,0,0,1,35,0,0,12324,-1
2817,9573.7,9871.5,3594.9,3674.52,2,2,50,50,1,3,60,48,0,0,0,0,2,0,0,12379,-1
2818,9573.7,9871.5,3604.2,3700.21,2,2,50,50,1,3,60,43,0,0,0,0,1,0,0,12384,-1
2819,9573.7,9871.5,3587.02,3698.65,2,2,50,50,1,3,60,35,0,0,0,1,9,0,0,12374,-1
2820,9949.7,9871.5,3641.98,3689.07,3,3,50,50,3,3,60,44,0,0,0,1,13,0,0,12358,-1
2821,9949.7,9871.5,3708.36,3708.18,2,2,50,50,3,3,60,40,0,0,0,2,2,0,0,12379,-1
2822,9949.7,9871.5,3705.74,3566.93,3,2,50,50,4,2,60,36,0,0,0,0,1,0,0,12386,-1
2823,9949.7,9569.7,3706.84,3494.56,2,2,50,50,4,1,60,43,0,0,0,0,8,0,0,12374,-1
2824,9949.7,9569.7,3716.22,3476.88,3,2,50,50,4,1,60,35,0,0,0,0,13,0,0,12370,-1
2825,9949.7,9569.7,3734.36,3475.43,2,2,50,50,4,1,60,37,0,0,0,1,29,0,0,12329,-1
2826,9949.7,9569.7,3621.5,3447.82,2,2,50,50,2,1,60,29,0,0,0,0,17,0,0,12366,-1
2827,9949.7,9569.7,3594.63,3431.51,2,2,50,50,2,1,60,30,0,0,0,0,17,0,0,12360,-1
2828,9949.7,9569.7,3572.82,3430.2,2,2,50,50,1,1,60,40,0,0,0,0,15,0,0,12354,-1
2829,9949.7,9569.7,3581.84,3444.35,2,2,50,50,1,1,60,40,0,0,0,0,4,0,0,12383,-1
2830,9949.7,4919.6,3561.56,3437.57,2,3,50,50,1,25,60,37,0,0,0,2,44,0,0,12296,-1
2831,9949.7,4919.6,3576.75,3438.0,2,2,50,50,1,25,60,40,0,0,0,0,19,0,0,12343,-1
2832,9949.7,4919.6,3580.37,3463.64,2,2,50,50,1,25,60,34,0,0,0,1,39,0,0,12319,-1
2833,9949.7,9370.7,3625.22,3506.31,2,3,50,50,1,1,60,32,0,0,0,0,9,0,0,12372,-1
2834,9949.7,9370.7,3575.94,3542.82,2,2,50,50,1,1,60,34,0,0,0,0,5,0,0,12384,-1
2835,9949.7,9370.7,3529.64,3528.87,2,2,50,50,1,1,60,22,0,0,0,0,20,0,0,12360,-1
2836,9949.7,9370.7,3550.25,3481.62,2,2,50,50,1,1,60,35,0,0,0,0,15,0,0,12354,-1
2837,9949.7,9370.7,3469.53,3515.38,2,2,50,50,1,1,60,33,0,0,0,0,11,0,0,12376,-1
2838,9949.7,9370.7,3501.03,3454.01,3,2,50,50,1,1,60,27,0,0,0,0,19,0,0,12365,-1
2839,9949.7,9370.7,3478.5,3366.64,2,2,50,50,1,1,60,21,0,0,0,0,20,0,0,12368,-1
2840,9949.7,9370.7,3440.09,3352.0,2,2,50,50,1,1,60,27,0,0,0,0,13,0,0,12371,-1
2841,9949.7,9370.7,3426.71,3358.27,2,2,50,50,1,1,60,28,0,0,0,0,51,0,0,12292,-1
2842,9949.7,9370.7,3472.83,3397.12,2,2,50,50,1,1,60,36,0,0,0,0,12,0,0,12367,-1
2843,9949.7,9571.7,3473.46,3390.57,2,3,50,50,1,2,60,34,0,0,0,1,20,0,0,12348,-1
2844,9949.7,9571.7,3457.71,3423.14,2,2,50,50,1,2,60,33,0,0,0,0,22,0,0,12348,-1
2845,9949.7,9571.7,3460.8,3424.92,2,2,50,50,1,2,60,31,0,0,0,0,42,0,0,12315,-1
2846,9949.7,9571.7,3506.17,3363.43,2,2,50,50,1,2,60,33,0,0,0,0,30,0,0,12327,-1
2847,9949.7,9571.7,3557.06,3350.87,2,2,50,50,1,2,60,35,0,0,0,0,33,0,0,12329,-1
2848,9949.7,9571.7,3523.26,3434.72,2,2,50,50,1,2,60,32,0,0,0,0,17,0,0,12358,-1
2849,9949.7,9571.7,3563.18,3504.09,3,3,50,50,2,3,60,46,0,0,0,0,28,0,0,12322,-1
2850,9949.7,9571.7,3540.04,3471.37,2,2,50,50,2,3,60,30,0,0,0,0,26,0,0,12345,-1
2851,9949.7,9571.7,3558.05,3419.67,2,3,50,50,2,3,60,33,0,0,0,0,22,0,0,12357,-1
2852,9949.7,9571.7,3560.26,3385.11,2,2,50,50,2,3,60,31,0,0,0,0,9,0,0,12375,-1
2853,9622.8,9571.7,3536.19,3375.03,3,2,50,50,1,3,60,33,0,0,0,0,22,0,0,12355,-1
2854,9622.8,9571.7,3524.3,3395.32,2,2,50,50,1,3,60,30,0,0,0,3,11,0,0,12370,-1
2855,9622.8,9571.7,3490.53,3390.5,2,2,50,50,1,3,60,39,0,0,0,0,35,0,0,12316,-1
2856,9622.8,9571.7,3464.71,3402.3,2,2,50,50,1,3,60,34,0,0,0,0,40,0,0,12305,-1
2857,9622.8,9571.7,3378.65,3458.37,2,2,50,50,1,3,60,27,0,0,0,0,33,0,0,12334,-1
2858,4923.8,9571.7,3307.43,3409.37,2,2,50,50,25,3,60,26,0,0,0,0,29,0,0,12344,-1
2859,4923.8,9723.3,3294.25,3391.32,3,3,50,50,25,4,60,28,0,0,0,0,10,0,0,12378,-1
2860,4923.8,9723.3,3273.59,3367.74,2,2,50,50,25,4,60,34,0,0,0,0,15,0,0,12362,-1
2861,4923.8,9723.3,3250.07,3337.71,2,2,50,50,25,3,60,31,0,0,0,0,19,0,0,12358,-1
2862,4923.8,9723.3,3303.65,3257.56,2,2,50,50,25,2,60,34,0,0,0,0,36,0,0,12310,-1
2863,4923.8,9549.8,3332.05,3293.42,2,2,50,50,25,1,60,34,0,0,0,0,31,0,0,12328,-1
2864,4923.8,9549.8,3298.63,3311.39,2,2,50,50,25,1,60,27,0,0,0,0,18,0,0,12366,-1
2865,9677.6,9549.8,3295.6,3343.82,3,2,50,50,2,1,60,32,0,0,0,0,22,0,0,12349,-1
2866,9677.6,9549.8,3352.06,3374.18,3,2,50,50,3,1,60,47,0,0,0,0,42,0,0,12284,-1
2867,9971.0,9551.0,3351.07,3443.22,3,3,50,50,5,3,60,37,0,0,0,0,16,0,0,12357,-1
2868,9971.0,9551.0,3418.44,3452.8,2,2,50,50,5,3,60,38,0,0,0,1,23,0,0,12342,-1
2869,9971.0,9551.0,3427.68,3463.43,2,2,50,50,5,3,60,32,0,0,0,0,25,0,0,12344,-1
2870,9971.0,9551.0,3415.59,3397.82,2,2,50,50,5,3,60,26,0,0,0,0,8,0,0,12391,-1
2871,9971.0,9551.0,3409.54,3396.24,2,2,50,50,4,3,60,36,0,0,0,0,13,0,0,12366,-1
2872,9971.0,9551.0,3439.75,3409.86,2,2,50,50,4,3,60,33,0,0,0,1,14,0,0,12368,-1
2873,9971.0,9551.0,3487.72,3410.39,2,2,50,50,3,3,60,38,0,0,0,0,31,0,0,12325,-1
2874,9677.6,9551.0,3445.78,3367.7,2,2,50,50,2,3,60,35,0,0,0,0,34,0,0,12311,-1
2875,9656.6,9551.0,3386.43,3402.92,2,2,50,50,1,3,60,32,0,0,0,0,28,0,0,12338,-1
2876,4923.5,9551.0,3420.38,3447.85,2,2,50,50,25,3,60,40,0,0,0,0,83,0,0,12216,-1
2877,4923.5,9549.8,3434.83,3404.77,2,2,50,50,25,2,60,45,0,0,0,0,47,0,0,12277,-1
2878,4923.5,9549.8,3446.46,3405.72,2,2,50,50,25,2,60,42,0,0,0,0,43,0,0,12288,-1
2879,4923.5,9549.8,3478.09,3475.43,2,2,50,50,25,2,60,49,0,0,0,0,31,0,0,12313,-1
2880,4923.5,9549.8,3526.07,3573.0,2,2,50,50,25,2,60,47,0,0,0,0,49,0,0,12272,-1
2881,4923.5,9549.8,3542.76,3563.36,2,2,50,50,25,1,60,42,0,0,0,0,65,0,0,12246,-1
2882,4923.5,9549.8,3473.45,3500.83,2,2,50,50,25,1,60,31,0,0,0,0,29,0,0,12346,-1
2883,4923.5,9572.2,3397.7,3567.77,2,3,50,50,25,2,60,45,0,0,0,0,18,0,0,12342,-1
2884,4923.5,9572.2,3313.8,3494.74,3,3,50,50,25,1,60,35,0,0,0,0,37,0,0,12316,-1
2885,9573.4,9572.2,3379.36,3545.74,3,3,50,50,2,2,60,55,0,0,0,0,19,0,0,12337,-1
2886,9573.4,9374.4,3432.38,3519.44,2,2,50,50,2,1,60,46,0,0,0,0,49,0,0,12282,-1
2887,9573.4,9374.4,3481.11,3495.66,2,2,50,50,2,1,60,42,0,0,0,1,33,0,0,12321,-1
2888,9573.4,9374.4,3406.08,3463.95,2,2,50,50,2,1,60,27,0,0,0,1,70,0,0,12255,-1
2889,9573.4,9374.4,3370.39,3410.95,2,2,50,50,2,1,60,33,0,0,0,0,11,0,0,12367,-1
2890,9573.4,9374.4,3408.69,3411.77,2,2,50,50,2,1,60,38,0,0,0,0,56,0,0,12274,-1
2891,9573.4,9374.4,3455.98,3406.49,2,2,50,50,2,1,60,38,0,0,0,0,30,0,0,12325,-1
2892,9573.4,4823.5,3506.15,3305.48,2,2,50,50,2,25,60,35,0,0,0,3,24,0,0,12350,-1
2893,9573.4,4823.5,3475.56,3248.74,2,2,50,50,2,25,60,45,0,0,0,0,23,0,0,12330,-1
2894,9573.4,4823.5,3367.35,3159.81,2,2,50,50,1,25,60,20,0,0,0,0,34,0,0,12342,-1
2895,9573.4,4840.6,3337.02,3197.56,2,2,50,50,1,25,60,32,0,0,0,2,9,0,0,12380,-1
2896,9621.2,4840.6,3327.3,3160.3,3,2,50,50,2,25,60,35,0,0,0,0,29,0,0,12316,-1
2897,9621.2,4840.6,3361.0,3192.23,2,2,50,50,2,25,60,46,0,0,0,0,7,0,0,12363,-1
2898,9621.2,4823.5,3331.21,3165.12,2,2,50,50,2,25,60,26,0,0,0,0,24,0,0,12349,-1
2899,9621.2,4823.5,3293.57,3109.45,2,2,50,50,2,25,60,23,0,0,0,0,8,0,0,12394,-1
2900,9621.2,4823.5,3286.3,3086.5,2,2,50,50,2,25,60,41,0,0,0,1,57,0,0,12247,-1
2901,9621.2,4823.5,3225.53,3038.13,2,2,50,50,2,25,60,24,0,0,0,1,32,0,0,12336,-1
2902,9621.2,4823.5,3300.5,3079.72,2,2,50,50,2,25,60,30,0,0,0,0,19,0,0,12361,-1
2903,9621.2,4823.5,3319.74,3115.22,2,3,50,50,2,25,60,37,0,0,0,0,20,0,0,12355,-1
2904,9621.2,4823.5,3351.76,3174.79,2,2,50,50,2,25,60,32,0,0,0,0,12,0,0,12373,-1
2905,9621.2,4823.5,3368.76,3237.67,2,2,50,50,2,25,60,44,0,0,0,0,35,0,0,12303,-1
2906,9621.2,4823.5,3400.7,3284.7,2,2,50,50,2,25,60,48,0,0,0,0,62,0,0,12250,-1
2907,9621.2,4823.5,3400.55,3387.29,2,2,50,50,2,25,60,49,0,0,0,0,32,0,0,12307,-1
2908,9621.2,4823.5,3425.44,3438.73,2,2,50,50,2,25,60,53,0,0,0,0,70,0,0,12219,-1
2909,9621.2,4823.5,3437.11,3449.54,2,2,50,50,2,25,60,56,0,0,0,0,19,0,0,12328,-1
2910,9621.2,4823.5,3400.28,3539.06,2,3,50,50,1,25,60,42,0,0,0,0,6,0,0,12378,-1
2911,4869.2,4823.5,3387.29,3552.94,2,2,50,50,25,25,60,52,0,0,0,0,23,0,0,12330,-1
2912,9869.5,4823.5,3430.13,3625.16,3,2,50,50,1,25,60,57,0,0,0,0,31,0,0,12303,-1
2913,9869.5,4823.5,3492.57,3640.44,2,3,50,50,1,25,60,55,0,0,0,0,18,0,0,12341,-1
2914,9869.5,4823.5,3507.4,3635.37,2,2,50,50,1,25,60,54,0,0,0,0,78,0,0,12219,-1
2915,9869.5,4823.5,3557.77,3621.61,2,2,50,50,1,25,60,52,0,0,0,0,8,0,0,12360,-1
2916,9869.5,4823.5,3587.31,3643.95,2,2,50,50,1,25,60,56,0,0,0,0,38,0,0,12301,-1
2917,9872.0,9570.0,3630.91,3704.17,3,3,50,50,2,1,60,54,0,0,0,0,57,0,0,12260,-1
2918,9872.0,9599.4,3672.79,3776.41,3,3,50,50,2,2,60,54,0,0,0,0,25,0,0,12320,-1
2919,9872.0,9570.0,3710.73,3732.57,2,2,50,50,2,1,60,59,0,0,0,0,72,0,0,12212,-1
2920,9872.0,9570.0,3732.14,3764.91,2,2,50,50,2,1,60,45,0,0,0,0,103,0,0,12172,-1
2921,9872.0,9570.0,3742.34,3748.42,2,2,50,50,2,1,60,56,0,0,0,0,45,0,0,12264,-1
2922,9872.0,9570.0,3776.47,3735.53,3,2,50,50,2,1,60,56,0,0,0,0,57,0,0,12248,-1
2923,9872.0,9570.0,3751.52,3713.99,2,2,50,50,2,1,60,41,0,0,0,5,135,0,0,12096,-1
2924,9872.0,9570.0,3745.16,3727.41,2,2,50,50,2,1,60,48,0,0,0,3,57,0,0,12240,-1
2925,9872.0,9649.3,3831.89,3767.23,3,3,50,50,3,2,60,66,0,0,0,1,72,0,0,12198,-1
2926,9872.0,9649.3,3866.51,3855.57,3,3,50,50,4,2,60,59,0,0,0,1,90,0,0,12170,-1
2927,9872.0,9649.3,3845.81,3891.89,3,2,50,50,5,2,60,43,0,0,0,0,75,0,0,12233,-1
2928,9872.0,9649.3,3910.95,3989.11,2,2,50,50,5,2,60,53,0,0,0,1,34,0,0,12290,-1
2929,9872.0,9649.3,3918.67,3981.03,2,2,50,50,5,1,60,58,0,0,0,0,22,0,0,12314,-1
2930,9872.0,9649.3,3885.96,3971.6,2,2,50,50,4,1,60,65,0,0,0,1,75,0,0,12195,-1
2931,9872.0,9649.3,3907.53,4002.19,2,3,50,50,4,1,60,67,0,0,0,2,90,0,0,12137,-1
2932,9872.0,4823.5,3940.89,3994.89,3,3,50,50,4,25,60,54,0,0,0,3,58,0,0,12243,-1
2933,9673.3,4823.5,3926.94,4020.39,2,2,50,50,2,25,60,62,0,0,0,1,68,0,0,12221,-1
2934,9761.1,9672.1,4022.09,4014.89,3,3,50,50,4,1,60,57,0,0,0,0,80,0,0,12201,-1
2935,9761.1,9672.1,4025.04,4050.9,3,2,50,50,3,1,60,67,0,0,0,2,72,0,0,12197,-1
2936,9761.1,9672.1,4011.35,4014.04,2,2,50,50,3,1,60,56,0,0,0,1,44,0,0,12276,-1
2937,9761.1,9672.1,4021.4,4014.06,2,2,50,50,3,1,60,56,0,0,0,0,79,0,0,12182,-1
2938,9673.3,9570.7,3985.02,4014.28,3,3,50,50,2,1,60,56,0,0,0,0,49,0,0,12263,-1
2939,9673.3,9570.7,4003.01,4074.87,3,3,50,50,2,1,60,63,0,0,0,9,243,0,0,11805,-1
2940,9673.3,9570.7,4078.27,4043.25,3,2,50,50,3,1,60,56,0,0,0,3,118,0,0,12103,-1
2941,9623.1,9570.7,4128.14,3984.51,2,2,50,50,2,1,60,54,0,0,0,2,177,0,0,11952,-1
2942,9623.1,9640.7,4066.99,3959.81,2,3,50,50,1,2,60,58,0,0,0,3,136,0,0,12001,-1
2943,9971.7,9640.7,4086.29,3987.06,3,3,50,50,2,3,60,56,0,0,0,7,217,0,0,11870,-1
2944,9971.7,9640.7,4061.05,3970.89,2,2,50,50,2,3,60,61,0,0,0,6,143,0,0,11987,-1
2945,9971.7,9722.8,4083.98,4076.61,2,3,50,50,2,6,60,54,0,0,0,12,262,0,0,11713,-1
2946,9971.7,9722.8,4086.08,4129.34,2,2,50,50,2,6,60,48,0,0,0,27,159,0,0,11933,-1
2947,9971.7,9722.8,4049.58,4160.56,2,2,50,50,1,6,60,59,0,0,0,8,291,0,0,11660,-1
2948,4841.7,9722.8,3980.06,4204.3,2,2,50,50,25,6,60,57,0,0,0,18,282,0,0,11660,-1
2949,4877.9,9722.8,3990.45,4190.24,2,2,50,50,25,5,60,66,0,0,0,16,119,0,0,11945,-1
2950,4877.9,9722.8,4017.69,4183.55,2,2,50,50,25,5,60,53,0,0,0,34,262,0,0,11659,-1
2951,4877.9,9722.8,4018.62,4170.05,2,2,50,50,25,3,60,56,0,0,0,26,119,0,0,11959,-1
2952,9569.7,9722.8,4053.89,4165.88,3,2,50,50,1,3,60,63,0,0,0,7,147,0,0,11951,-1
2953,9696.7,9722.8,4076.77,4168.13,3,3,50,50,2,4,60,59,0,0,0,14,88,0,0,12038,-1
2954,10051.8,9722.8,4152.71,4208.37,3,3,50,50,4,4,60,65,0,0,0,47,161,0,0,11779,-1
2955,10051.8,9722.8,4089.85,4161.89,2,2,50,50,4,4,60,45,0,0,0,35,336,0,0,11541,-1
2956,10051.8,9722.8,4140.76,4231.96,2,2,50,50,4,4,60,51,0,0,0,9,69,0,0,12119,-1
2957,10051.8,9944.9,4185.52,4268.96,2,3,50,50,4,4,60,60,0,0,0,30,138,0,0,11901,-1
2958,10051.8,9944.9,4227.7,4277.41,2,2,50,50,3,4,60,63,0,0,0,8,35,0,0,12174,-1
2959,10051.8,9944.9,4233.86,4321.89,2,2,50,50,3,4,60,53,0,0,0,9,102,0,0,12080,-1
2960,10051.8,9944.9,4190.56,4310.01,3,2,50,50,5,4,60,47,0,0,0,9,46,0,0,12243,-1
2961,10051.8,9944.9,4198.21,4344.06,2,3,50,50,5,6,60,57,0,0,0,17,131,0,0,11981,-1
2962,10051.8,9944.9,4224.29,4384.43,2,3,50,50,5,8,60,62,0,0,0,12,75,0,0,12118,-1
2963,10051.8,9944.9,4200.49,4371.18,2,2,50,50,5,8,60,66,0,0,0,19,107,0,0,12025,-1
2964,10051.8,9944.9,4268.21,4297.47,3,3,50,50,5,6,60,62,0,0,0,5,19,0,0,12272,-1
2965,10051.8,9944.9,4231.22,4243.24,2,2,50,50,5,5,60,56,0,0,0,8,71,0,0,12147,-1
2966,10051.8,9944.9,4283.73,4271.51,3,3,50,50,6,6,60,47,0,0,0,10,24,0,0,12249,-1
2967,10051.8,9944.9,4299.89,4201.95,3,2,50,50,8,5,60,49,0,0,0,4,28,0,0,12278,-1
2968,10051.8,9944.9,4273.15,4268.91,2,3,50,50,7,7,60,55,0,0,0,4,28,0,0,12253,-1
2969,10051.8,9944.9,4298.93,4264.07,2,2,50,50,7,6,60,53,0,0,0,2,35,0,0,12260,-1
2970,10051.8,9944.9,4273.44,4304.39,3,3,50,50,6,7,60,58,0,0,0,5,13,0,0,12270,-1
2971,10051.8,9944.9,4217.55,4232.25,2,2,50,50,5,6,60,43,0,0,0,2,14,0,0,12326,-1
2972,10051.8,9944.9,4231.81,4262.87,3,3,50,50,5,6,60,52,0,0,0,6,10,0,0,12289,-1
2973,10051.8,9944.9,4224.24,4291.0,2,3,50,50,4,6,60,54,0,0,0,0,60,0,0,12169,-1
2974,9805.9,9944.9,4234.2,4303.58,3,2,50,50,4,6,60,60,0,0,0,12,27,0,0,12180,-1
2975,9805.9,9944.9,4255.36,4270.13,2,2,50,50,4,6,60,54,0,0,0,6,35,0,0,12229,-1
2976,9805.9,9944.9,4334.14,4293.24,3,3,50,50,8,5,60,67,0,0,0,7,24,0,0,12232,-1
2977,9843.9,9944.9,4351.41,4339.61,3,3,50,50,8,6,60,55,0,0,0,10,21,0,0,12224,-1
2978,9805.9,9944.9,4280.8,4347.15,2,3,50,50,6,7,60,50,0,0,0,14,24,0,0,12217,-1
2979,9805.9,9944.9,4247.29,4314.96,2,2,50,50,5,6,60,51,0,0,0,18,21,0,0,12244,-1
2980,9805.9,9944.9,4297.75,4297.33,3,3,50,50,6,8,60,68,0,0,0,7,14,0,0,12228,-1
2981,9805.9,9870.8,4299.0,4264.53,3,3,50,50,6,7,60,53,0,0,0,11,7,0,0,12279,-1
2982,9805.9,9870.8,4306.94,4260.94,3,2,50,50,7,7,60,54,0,0,0,13,24,0,0,12198,-1
2983,9805.9,9870.8,4241.16,4218.46,2,2,50,50,5,6,60,48,0,0,0,1,8,0,0,12323,-1
2984,9720.7,9870.8,4230.58,4243.82,2,2,50,50,4,6,60,50,0,0,0,3,10,0,0,12271,-1
2985,9722.9,9870.8,4230.9,4216.02,3,3,50,50,5,7,60,51,0,0,0,14,22,0,0,12233,-1
2986,9868.9,9870.8,4279.67,4208.34,3,3,50,50,6,6,60,60,0,0,0,12,7,0,0,12241,-1
2987,9868.9,9971.9,4271.13,4244.86,3,3,50,50,5,8,60,52,0,0,0,8,30,0,0,12232,-1
2988,9922.8,9971.9,4202.32,4218.95,3,2,50,50,6,8,60,49,0,0,0,2,23,0,0,12295,-1
2989,9922.8,9971.9,4141.16,4232.04,2,2,50,50,5,8,60,44,0,0,0,4,15,0,0,12283,-1
2990,9922.8,9971.9,4175.13,4204.84,2,2,50,50,5,8,60,50,0,0,0,12,25,0,0,12238,-1
2991,9922.8,9971.9,4177.92,4221.03,2,2,50,50,5,8,60,45,0,0,0,2,6,0,0,12319,-1
2992,9922.8,9971.9,4158.95,4190.41,2,3,50,50,4,7,60,50,0,0,0,7,4,0,0,12284,-1
2993,9922.8,10010.0,4188.61,4176.07,2,3,50,50,4,7,60,56,0,0,0,1,14,0,0,12380,-1
2994,9722.9,10010.0,4113.34,4177.9,2,2,50,50,3,7,60,45,0,0,0,2,14,0,0,12285,-1
2995,9722.9,10010.0,4129.8,4154.7,3,2,50,50,4,7,60,43,0,0,0,3,11,0,0,12289,-1
2996,9722.9,10010.0,4105.45,4157.45,3,2,50,50,4,6,60,50,0,0,0,6,14,0,0,12257,-1
2997,9722.9,10010.0,4084.04,4176.0,2,2,50,50,3,6,60,43,0,0,0,6,27,0,0,12262,-1
2998,9722.9,9587.8,4028.02,4141.18,3,3,50,50,3,4,60,44,0,0,0,2,22,0,0,12303,-1
2999,9722.9,9587.8,4016.72,4125.41,2,2,50,50,3,4,60,48,0,0,0,24,25,0,0,12340,-1
3000,9321.9,9587.8,4011.37,4147.91,3,3,50,50,2,4,60,48,0,0,0,2,11,0,0,12316,-1
3001,10019.9,9587.8,4044.46,4206.0,3,2,50,50,3,4,60,48,0,0,0,2,17,0,0,12249,-1
3002,10019.9,9587.8,4061.67,4292.38,3,3,50,50,5,6,60,57,0,0,0,2,18,0,0,12322,-1
3003,10019.9,9956.9,4089.93,4280.91,2,3,50,50,5,7,60,53,0,0,0,5,33,0,0,12227,-1
